,?..build,computer.platform,date,time,subject,seed,sessionid,blockcode,blocknum,trialcode,trialnum,current_condition,condition_index,oldnew,ltm_item,oldnew_resp,oldnew_RT
3549,6.5.0,win,2021/11/19,10:39:49,616af443b2d6a01656c5dfbe,28,1,main,2,next_trial,434,25,2,5,144,3,2262
3550,6.5.0,win,2021/11/19,10:39:49,616af443b2d6a01656c5dfbe,28,1,main,2,next_trial,437,25,2,5,131,5,1486
3551,6.5.0,win,2021/11/19,10:39:49,616af443b2d6a01656c5dfbe,28,1,main,2,next_trial,440,65,6,5,149,2,1662
3552,6.5.0,win,2021/11/19,10:39:49,616af443b2d6a01656c5dfbe,28,1,main,2,next_trial,443,20,2,0,176,5,1632
3553,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,practice,1,next_trial,17,80,8,0,1,4,6404
3554,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,practice,1,next_trial,20,80,8,0,2,2,5201
3555,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,practice,1,next_trial,23,85,8,5,42,2,2520
3556,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,practice,1,next_trial,26,85,8,5,41,3,1128
3557,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,9,30,3,0,217,2,1437
3558,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,12,60,6,0,58,2,1440
3559,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,15,10,1,0,182,1,1826
3560,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,18,10,1,0,190,2,1442
3561,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,21,45,4,5,138,3,1169
3562,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,24,35,3,5,143,3,1161
3563,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,27,45,4,5,151,4,1245
3564,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,30,25,2,5,164,3,1179
3565,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,33,45,4,5,144,3,1174
3566,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,36,60,6,0,61,3,1025
3567,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,39,15,1,5,139,4,1033
3568,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,42,30,3,0,226,5,1374
3569,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,45,55,5,5,154,6,1872
3570,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,48,40,4,0,226,3,1041
3571,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,51,65,6,5,133,3,1307
3572,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,54,15,1,5,168,3,1173
3573,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,57,20,2,0,187,4,1307
3574,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,60,50,5,0,60,1,2240
3575,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,63,65,6,5,141,3,1174
3576,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,66,20,2,0,186,3,1065
3577,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,69,60,6,0,59,4,1374
3578,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,72,50,5,0,58,3,951
3579,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,75,20,2,0,183,2,3107
3580,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,78,50,5,0,65,3,2023
3581,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,81,35,3,5,133,4,1942
3582,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,84,55,5,5,156,3,1173
3583,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,87,40,4,0,218,4,1263
3584,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,90,15,1,5,146,3,1958
3585,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,93,55,5,5,157,6,1450
3586,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,96,30,3,0,218,5,1466
3587,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,99,65,6,5,162,5,1511
3588,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,102,10,1,0,188,3,1389
3589,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,105,25,2,5,156,3,1289
3590,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,108,40,4,0,217,3,1599
3591,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,111,25,2,5,167,4,1369
3592,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,114,35,3,5,163,6,1956
3593,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,117,50,5,0,57,1,1790
3594,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,120,30,3,0,221,2,1335
3595,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,123,40,4,0,225,3,1180
3596,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,126,30,3,0,220,4,1389
3597,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,129,60,6,0,60,3,1191
3598,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,132,65,6,5,150,4,1356
3599,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,135,45,4,5,146,4,968
3600,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,138,50,5,0,64,1,1842
3601,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,141,65,6,5,155,5,2542
3602,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,144,65,6,5,137,5,1590
3603,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,147,45,4,5,152,5,1236
3604,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,150,20,2,0,191,4,1149
3605,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,153,10,1,0,191,3,1372
3606,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,156,15,1,5,164,3,1223
3607,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,159,55,5,5,138,3,1272
3608,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,162,15,1,5,149,6,1830
3609,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,165,25,2,5,140,4,1566
3610,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,168,20,2,0,188,2,1539
3611,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,171,50,5,0,62,2,1123
3612,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,174,45,4,5,148,3,1091
3613,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,177,40,4,0,224,3,919
3614,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,180,60,6,0,62,3,1066
3615,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,183,55,5,5,150,6,2180
3616,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,186,40,4,0,227,3,1217
3617,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,189,20,2,0,189,3,1231
3618,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,192,30,3,0,223,3,1222
3619,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,195,25,2,5,158,3,1225
3620,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,198,35,3,5,166,6,2391
3621,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,201,15,1,5,135,3,918
3622,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,204,55,5,5,144,3,811
3623,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,207,35,3,5,145,3,926
3624,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,210,60,6,0,57,4,1043
3625,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,213,10,1,0,181,6,1512
3626,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,216,35,3,5,151,4,2149
3627,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,219,25,2,5,143,5,1156
3628,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,222,10,1,0,189,3,1429
3629,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,230,40,4,0,223,4,1347
3630,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,233,55,5,5,155,5,1352
3631,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,236,45,4,5,139,4,1196
3632,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,239,10,1,0,185,4,1425
3633,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,242,60,6,0,55,3,1083
3634,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,245,25,2,5,163,4,1116
3635,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,248,65,6,5,135,4,1137
3636,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,251,10,1,0,187,3,1074
3637,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,254,25,2,5,153,4,1230
3638,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,257,65,6,5,142,5,1458
3639,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,260,40,4,0,221,3,1414
3640,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,263,55,5,5,134,6,1439
3641,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,266,60,6,0,56,6,1731
3642,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,269,35,3,5,148,6,1631
3643,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,272,25,2,5,165,4,1274
3644,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,275,15,1,5,162,6,2599
3645,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,278,30,3,0,224,6,1406
3646,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,281,55,5,5,140,6,1707
3647,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,284,30,3,0,219,6,1421
3648,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,287,45,4,5,136,4,1320
3649,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,290,50,5,0,56,5,1113
3650,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,293,65,6,5,159,3,1406
3651,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,296,60,6,0,64,3,1042
3652,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,299,30,3,0,227,3,975
3653,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,302,15,1,5,158,3,1320
3654,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,305,50,5,0,63,1,2007
3655,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,308,50,5,0,59,6,1642
3656,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,311,15,1,5,160,5,1673
3657,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,314,40,4,0,219,4,1722
3658,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,317,20,2,0,182,3,1264
3659,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,320,35,3,5,165,5,5534
3660,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,323,35,3,5,161,6,1342
3661,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,326,10,1,0,192,3,937
3662,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,329,45,4,5,160,3,1036
3663,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,332,20,2,0,185,3,969
3664,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,335,20,2,0,181,3,1725
3665,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,338,25,2,5,134,4,1184
3666,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,341,35,3,5,159,2,1182
3667,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,344,25,2,5,147,3,1182
3668,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,347,55,5,5,147,4,1188
3669,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,350,25,2,5,168,4,1381
3670,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,353,40,4,0,220,5,3139
3671,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,356,10,1,0,186,5,1332
3672,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,359,20,2,0,192,5,1901
3673,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,362,45,4,5,157,3,1565
3674,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,365,50,5,0,55,4,1689
3675,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,368,60,6,0,66,3,1592
3676,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,371,10,1,0,183,3,1141
3677,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,374,40,4,0,228,4,1366
3678,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,377,10,1,0,184,3,1450
3679,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,380,30,3,0,222,2,1984
3680,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,383,60,6,0,63,3,1206
3681,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,386,35,3,5,142,6,1673
3682,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,389,50,5,0,61,3,1541
3683,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,392,20,2,0,184,3,1478
3684,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,395,55,5,5,137,4,1631
3685,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,398,20,2,0,190,1,2056
3686,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,401,50,5,0,66,1,2609
3687,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,404,65,6,5,166,4,1249
3688,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,407,65,6,5,145,4,1000
3689,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,410,45,4,5,149,4,714
3690,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,413,15,1,5,141,4,1326
3691,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,416,35,3,5,153,4,1197
3692,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,419,15,1,5,152,5,1736
3693,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,422,40,4,0,222,3,2514
3694,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,425,30,3,0,225,1,1761
3695,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,428,15,1,5,136,6,1752
3696,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,431,60,6,0,65,3,1492
3697,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,434,30,3,0,228,4,964
3698,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,437,65,6,5,161,4,1584
3699,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,440,55,5,5,167,5,2152
3700,6.5.1,mac,2021/11/19,11:19:00,60fd9ef31458e2b4170b5a8f,29,1,main,2,next_trial,443,45,4,5,154,5,2456
3701,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,practice,1,next_trial,17,85,8,5,41,3,4112
3702,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,practice,1,next_trial,20,85,8,5,42,6,2017
3703,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,practice,1,next_trial,23,80,8,0,2,4,1744
3704,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,practice,1,next_trial,26,80,8,0,1,5,2119
3705,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,9,55,5,5,150,6,1572
3706,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,12,40,4,0,228,6,1199
3707,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,15,15,1,5,135,6,855
3708,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,18,55,5,5,165,6,770
3709,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,21,50,5,0,66,6,668
3710,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,24,10,1,0,189,1,1222
3711,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,27,15,1,5,158,6,1152
3712,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,30,60,6,0,58,6,779
3713,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,33,40,4,0,226,6,886
3714,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,36,10,1,0,187,1,1770
3715,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,39,15,1,5,148,6,1212
3716,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,42,65,6,5,149,6,1060
3717,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,45,20,2,0,190,1,2057
3718,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,48,35,3,5,147,6,1527
3719,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,51,25,2,5,168,4,1448
3720,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,54,10,1,0,192,1,1240
3721,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,57,25,2,5,155,4,1593
3722,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,60,45,4,5,140,6,1438
3723,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,63,40,4,0,225,3,1624
3724,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,66,65,6,5,163,3,1256
3725,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,69,35,3,5,166,4,1516
3726,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,72,50,5,0,55,5,2035
3727,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,75,20,2,0,182,1,1322
3728,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,78,60,6,0,64,3,1261
3729,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,81,25,2,5,137,4,1051
3730,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,84,45,4,5,162,4,1226
3731,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,87,30,3,0,220,2,1513
3732,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,90,35,3,5,141,6,2934
3733,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,93,50,5,0,59,1,1200
3734,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,96,65,6,5,166,4,1152
3735,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,99,30,3,0,223,5,1302
3736,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,102,45,4,5,156,2,1433
3737,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,105,30,3,0,228,5,1797
3738,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,108,60,6,0,56,1,1364
3739,6.5.1,win,2021/11/19,10:29:48,6136c5e4335336ffe76b6240,29,1,main,2,next_trial,111,55,5,5,138,5,2039
