RecordedDate,ResponseId,Clicks,IS,Charity,ISMC,IncImp,inc1,inc2,PMMC,pm1,pm2,CharityImp,CharityImp1,CharityImp2,CharityImp3,Focus_other,gender,age,duplicate
2021-04-15 14:42,R_10CpDAkqkXBBNRb,761,1,-1,5,6.5,7,6,4,4,4,3,3,3,3,4,1,29,0
2021-04-15 14:43,R_eLhfvoMzwgHToDD,314,1,1,1,7,7,7,7,7,7,7,7,7,7,7,-1,56,0
2021-04-15 14:43,R_ONkjMRgwvBnd1hD,398,1,-1,1,5,6,4,6,6,6,1,1,1,1,7,1,77,0
2021-04-15 14:43,R_30f1Rt4J92P21Rs,821,1,-1,7,7,7,7,3,3,3,3.33,3,4,3,3,1,28,0
2021-04-15 14:43,R_8f8dXeQbjEcPbk5,299,-1,-1,7,7,7,7,2,2,2,1,1,1,1,5,-1,49,0
2021-04-15 14:43,R_1LhuBsxR9nPJ10A,623,1,1,1,7,7,7,7,7,7,7,7,7,7,7,-1,42,0
2021-04-15 14:44,R_T1Sg3qUwV2h1Kff,619,-1,1,5,5.5,6,5,6,6,6,6.67,6,7,7,5,1,27,0
2021-04-15 14:44,R_2azAGcdJLu4OKV9,237,1,-1,2,5,5,5,5,5,5,4.67,5,4,5,5,1,38,0
2021-04-15 14:44,R_2BzntCQGK1P2NAC,793,-1,1,1,1,1,1,7,7,7,7,7,7,7,7,-1,54,0
2021-04-15 14:44,R_Y3KkVJ3QRvwvCuJ,551,-1,1,1,6,7,5,7,7,7,7,7,7,7,7,-1,36,0
2021-04-15 14:44,R_26baoD9tw8eu5AN,614,1,1,1,7,7,7,7,7,7,6.33,6,7,6,7,0,43,0
2021-04-15 14:44,R_vZiNh7p7rrurbXj,153,-1,1,1,4,4,4,7,7,7,7,7,7,7,7,1,33,0
2021-04-15 14:44,R_3ipZPGz1p7KqZFv,495,-1,-1,3,5,5,5,7,7,7,7,7,7,7,7,-1,59,0
2021-04-15 14:44,R_sALicr4SLDtXU2Z,675,-1,1,4,7,7,7,7,7,7,7,7,7,7,7,1,49,0
2021-04-15 14:45,R_3iWLHQrOGNINJL1,1104,1,1,7,7,7,7,7,7,7,5,3,5,7,7,1,32,0
2021-04-15 14:45,R_Z8YESAbUFbOkKdP,643,-1,-1,4,4.5,4,5,4,4,4,2,2,2,2,4,-1,54,0
2021-04-15 14:45,R_1ezwulc48SWxljz,306,1,-1,5,5,5,5,5,5,5,5,5,5,5,5,-1,60,0
2021-04-15 14:45,R_2CftUcDpEE9t9ov,878,-1,-1,7,7,7,7,4.5,5,4,2,2,2,2,6,-1,37,0
2021-04-15 14:45,R_12EBxLV53IyI4iu,835,-1,-1,1,5.5,7,4,5,5,5,1,1,1,1,7,1,53,0
2021-04-15 14:46,R_1f1Vj6LIQ7cf12G,641,1,-1,7,7,7,7,1,1,1,1,1,1,1,1,1,52,0
2021-04-15 14:46,R_1gbuxJ2VxNVnM7U,954,-1,1,1,7,7,7,7,7,7,7,7,7,7,7,1,57,0
2021-04-15 14:46,R_1dHmMjKIENihTDz,730,1,-1,7,7,7,7,7,7,7,6.67,6,7,7,6,1,39,0
2021-04-15 14:47,R_eqE8J7CSusny4Bb,321,-1,-1,1,2.5,4,1,4,4,4,1,1,1,1,7,-1,39,0
2021-04-15 14:47,R_2pKUiK7yOQw7Z37,486,-1,1,1,4,4,4,4,4,4,5,5,5,5,1,-1,38,0
2021-04-15 14:48,R_3szggbTVS5HQ03h,725,1,1,6,7,7,7,6,6,6,6,6,6,6,6,1,29,0
2021-04-15 14:48,R_3e2LmP3omZ3mPha,131,1,-1,5,5,4,6,6,5,7,5.67,5,6,6,6,1,28,0
2021-04-15 14:48,R_3JsbW2Il4mgbKaH,483,-1,-1,4,7,7,7,7,7,7,2.67,2,3,3,5,-1,41,0
2021-04-15 14:48,R_2f8wom9wyQBqOSp,582,-1,1,7,7,7,7,6,6,6,6,6,6,6,7,-1,50,0
2021-04-15 14:48,R_6orJCgIDifeSJPj,1069,-1,-1,6,7,7,7,7,7,7,4,4,4,4,7,1,24,0
2021-04-15 14:48,R_3nl8FYDBuKxWL5b,747,-1,1,4,6.5,7,6,6.5,7,6,7,7,7,7,7,1,33,0
2021-04-15 14:49,R_1K457hQQLoxHCTQ,793,1,1,4,6,7,5,7,7,7,7,7,7,7,7,1,32,0
2021-04-15 14:49,R_1g1hzJt4Cn085YL,731,-1,-1,7,7,7,7,2,2,2,2,2,3,1,5,1,52,0
2021-04-15 14:49,R_2Sw66Hiz4nY4Vth,818,-1,1,5,7,7,7,4.5,4,5,6.33,6,7,6,4,-1,28,0
2021-04-15 14:50,R_bsfgWUOmjYK50Hf,823,-1,-1,1,7,7,7,7,7,7,4.67,4,5,5,7,1,49,0
2021-04-15 14:50,R_3rSzEXkDHQzB3Q5,469,1,-1,1,4,4,4,7,7,7,7,7,7,7,7,-1,39,0
2021-04-15 14:51,R_1FfHVk4lAAdGCMo,578,1,1,7,7,7,7,7,7,7,7,7,7,7,7,-1,40,0
2021-04-15 14:51,R_3fCOktjdJNWBOa8,116,1,-1,2,4.5,7,2,1,1,1,1,1,1,1,1,1,39,0
2021-04-15 14:51,R_3GiSDtfQCftaTx7,445,1,1,5,7,7,7,4.5,5,4,6.67,7,6,7,5,-1,31,0
2021-04-15 14:51,R_3EZrkVgdx2EaOoZ,777,1,1,7,7,7,7,6,6,6,5,5,5,5,5,-1,31,0
2021-04-15 14:51,R_voSzom667nnu1RT,780,1,-1,7,7,7,7,1,1,1,2,2,2,2,1,1,29,0
2021-04-15 14:51,R_yrRiuJyY9Fk3HmF,183,1,1,3,4.5,4,5,5,5,5,6.67,6,7,7,6,1,21,0
2021-04-15 14:51,R_2dphDOX9Vea8wbc,2,1,1,5,7,7,7,6,7,5,7,7,7,7,6,-1,29,0
2021-04-15 14:51,R_1MYYgC9GZW0wqE2,21,1,1,1,1,1,1,1,1,1,3,1,7,1,1,1,67,0
2021-04-15 14:52,R_2rIPe6gJVuRHEKs,738,1,-1,1,1,1,1,7,7,7,7,7,7,7,7,-1,31,0
2021-04-15 14:52,R_3GvP3yD66jZRzsI,894,-1,1,1,5.5,4,7,7,7,7,7,7,7,7,7,1,43,0
2021-04-15 14:53,R_3Eij0a5JgVpn75R,769,-1,1,5,6.5,6,7,5,5,5,6.67,6,7,7,4,-1,31,0
2021-04-15 14:53,R_10Dj9ZmDanNInKB,712,-1,-1,2,4,4,4,3.5,3,4,3.67,1,4,6,2,-1,33,0
2021-04-15 14:53,R_26kYhIGoMGGLXcA,981,-1,1,6,7,7,7,7,7,7,7,7,7,7,7,1,30,0
2021-04-15 14:53,R_1gLr6WymMBNTiWv,859,-1,-1,1,5.5,7,4,6.5,6,7,5,5,5,5,7,1,49,0
2021-04-15 14:53,R_1mgG7ce2FLgepPO,671,1,-1,4,7,7,7,7,7,7,6,6,6,6,7,1,52,0
2021-04-15 14:53,R_ABCXEu5LYWMhfz3,725,-1,-1,1,6.5,7,6,7,7,7,4.33,5,4,4,7,-1,45,0
2021-04-15 14:53,R_yQ0WYFnvKTRd6q5,128,1,-1,5,3,3,3,3,3,3,2,2,2,2,6,1,33,0
2021-04-15 14:54,R_2CBaStAaeG9SCUZ,774,-1,-1,7,7,7,7,1,1,1,4.33,4,4,5,5,1,37,0
2021-04-15 14:54,R_302Ks1UbKOBYuAK,589,-1,1,1,4,7,1,7,7,7,7,7,7,7,7,-1,51,0
2021-04-15 14:54,R_3LX3Y3qPfMsEyxm,617,1,1,3,5.5,6,5,7,7,7,6.33,6,6,7,5,-1,51,0
2021-04-15 14:55,R_1LiYsHtVMwzAObF,533,-1,-1,1,7,7,7,6.5,7,6,1,1,1,1,7,-1,56,0
2021-04-15 14:55,R_ZIbH0JjWK1BpcOZ,425,1,-1,4,4,4,4,2,2,2,2.67,2,2,4,2,-1,39,0
2021-04-15 14:55,R_3rUNBOQlP9YZ0Fr,737,1,-1,7,7,7,7,1,1,1,1,1,1,1,1,-1,28,0
2021-04-15 14:56,R_31RYiWeDGCMhCOW,893,1,1,7,7,7,7,7,7,7,6,6,6,6,6,-1,25,0
2021-04-15 14:56,R_3PHWwhCj0MKBCaV,724,1,-1,5,7,7,7,6,6,6,6.67,6,7,7,5,1,28,0
2021-04-15 14:56,R_217KwIyfOo5JxLY,510,-1,-1,7,7,7,7,4,4,4,4.33,4,4,5,4,-1,66,0
2021-04-15 14:56,R_RsHF5i6sPehyelz,748,1,1,7,7,7,7,6,6,6,7,7,7,7,4,-1,45,0
2021-04-15 14:56,R_1f7Msa1MCh19kn0,785,-1,1,1,4,7,1,7,7,7,7,7,7,7,7,1,31,0
2021-04-15 14:57,R_d6TleaCJaS6tHRT,269,-1,1,6,7,7,7,7,7,7,7,7,7,7,5,-1,46,0
2021-04-15 14:57,R_1juL4p7QZwgciDt,897,1,-1,2,6.5,6,7,3,3,3,3.33,3,2,5,5,1,35,0
2021-04-15 14:58,R_3MiAZE7UOlBru3J,63,-1,1,5,4,4,4,4.5,5,4,7,7,7,7,4,-1,41,0
2021-04-15 14:59,R_33BkidRCNeAArtN,502,1,1,1,3.5,4,3,7,7,7,7,7,7,7,1,-1,63,0
2021-04-15 14:59,R_3CKhwbbuOZH8zdN,730,1,1,7,7,7,7,7,7,7,7,7,7,7,7,-1,61,0
2021-04-15 14:59,R_2ZEWzngwKHvL2gu,815,1,1,4,4.5,5,4,5,5,5,6,6,6,6,5,1,35,0
2021-04-15 14:59,R_1OISXT4pcX4jkca,0,-1,-1,4,4,4,4,5.5,5,6,6,6,5,7,5,1,37,0
2021-04-15 15:00,R_24cPkXMGu5r9AbZ,241,1,-1,2,7,7,7,7,7,7,7,7,7,7,6,1,68,0
2021-04-15 15:00,R_3CVp4p0kIoGVks9,788,-1,-1,3,4,4,4,2,2,2,2,2,2,2,2,1,68,0
2021-04-15 15:01,R_cvfPMO4nvG7citj,713,-1,-1,1,7,7,7,6.5,6,7,7,7,7,7,7,1,35,0
2021-04-15 15:01,R_31XdvVPpz9WhKgp,796,-1,1,1,2.5,4,1,7,7,7,5,5,5,5,5,1,45,0
2021-04-15 15:01,R_2CU5fNagtvfQlGj,846,1,1,4,7,7,7,5,5,5,6,6,6,6,6,1,29,0
2021-04-15 15:02,R_1hR0jStc2jiAYrc,749,-1,1,1,1,1,1,7,7,7,7,7,7,7,7,1,30,0
2021-04-15 15:02,R_33kZhYmPl3Sxf9h,676,-1,1,7,7,7,7,6,6,6,6,6,6,6,4,1,37,0
2021-04-15 15:03,R_Z9pEtUjVlckvEhH,743,1,1,2,1,1,1,4.5,5,4,6.67,7,6,7,7,1,24,0
2021-04-15 15:03,R_4Uy4wfTXNWXKGkN,755,-1,1,4,4,4,4,4,4,4,7,7,7,7,2,-1,39,0
2021-04-15 15:04,R_2l4AUxjiDmA7U6l,675,-1,-1,1,2,2,2,7,7,7,7,7,7,7,5,1,19,0
2021-04-15 15:04,R_1KkZjVbT7ic1qca,785,1,-1,5,7,7,7,7,7,7,5,4,6,5,7,1,23,0
2021-04-15 15:04,R_1je2QME6DFwJz2Z,443,1,1,7,7,7,7,4,4,4,6,6,6,6,7,1,66,0
2021-04-15 15:05,R_2ElSakndR3A8CSL,750,-1,1,1,1,1,1,7,7,7,7,7,7,7,5,-1,31,0
2021-04-15 15:05,R_237Yx3AliOCufDz,432,1,1,7,5,5,5,5.5,5,6,6,6,6,6,6,1,39,0
2021-04-15 15:05,R_3Mul1yuBxbVG9K1,289,-1,-1,4,4,4,4,5,5,5,4.67,4,5,5,4,1,36,0
2021-04-15 15:06,R_3PKRLZbFmeonIQJ,669,1,-1,6,7,7,7,2.5,2,3,3.67,5,3,3,1,1,32,0
2021-04-15 15:06,R_2R3V6QZW4f49wfX,304,-1,-1,5,4.5,4,5,4,4,4,4,4,4,4,4,1,38,0
2021-04-15 15:07,R_3MyUqwWIVm2Sfou,686,1,-1,5,5.5,6,5,4,4,4,4,3,4,5,5,1,50,0
2021-04-15 15:07,R_eDQF0siCK6YzYpb,910,1,-1,7,7,7,7,1,1,1,1,1,1,1,1,-1,47,0
2021-04-15 15:07,R_3lrTUquUxldlF88,755,1,1,5,4,4,4,4.5,5,4,6,6,6,6,6,1,49,0
2021-04-15 15:08,R_1EPhVOQ4iDUVdbX,671,1,1,4,7,7,7,4,4,4,7,7,7,7,7,1,66,0
2021-04-15 15:08,R_3sdm0fzvpEKp1EY,930,1,-1,7,7,7,7,4,4,4,4.33,4,4,5,5,-1,43,0
2021-04-15 15:08,R_1IxUktIOkcaONnQ,707,1,-1,2,6,6,6,4.5,4,5,3.67,3,6,2,6,1,31,0
2021-04-15 15:08,R_9FFo0RHPTDu60yB,662,1,-1,4,7,7,7,6,7,5,2.33,1,3,3,4,1,38,0
2021-04-15 15:08,R_2rTnt44LfND4A0a,410,-1,1,7,7,7,7,6.5,7,6,5,5,5,5,7,-1,31,0
2021-04-15 15:08,R_3k0amIfmFknrYkY,426,-1,1,3,7,7,7,7,7,7,6.67,6,7,7,4,-1,44,0
2021-04-15 15:09,R_u1xidm0LkJh2Os1,756,-1,-1,7,7,7,7,4,4,4,1.33,1,2,1,4,1,28,0
2021-04-15 15:10,R_2qCwvPIqoQlGxWi,655,1,1,6,7,7,7,7,7,7,7,7,7,7,7,-1,29,0
2021-04-15 15:11,R_3h5CT1MydWiL16j,477,-1,1,4,4,4,4,4,4,4,7,7,7,7,4,1,55,0
2021-04-15 15:12,R_1OUgwzSQPZb9rNL,426,-1,1,1,4.5,7,2,7,7,7,7,7,7,7,5,-1,40,0
2021-04-15 15:12,R_1Caan2qIwrhTU0p,382,1,-1,7,7,7,7,1,1,1,1,1,1,1,3,-1,57,0
2021-04-15 15:12,R_4PkXJVX1ico2YiR,0,1,1,5,7,7,7,5,6,4,7,7,7,7,4,-1,46,0
2021-04-15 15:13,R_3KwsTWg5ZX9bma0,136,1,-1,1,2,2,2,2,2,2,1,1,1,1,2,1,33,0
2021-04-15 15:14,R_333HdDGpK2W3RXE,509,-1,-1,5,5,5,5,4,4,4,2.33,2,4,1,5,1,25,0
2021-04-15 15:15,R_1N8uooFwDU7VeLV,762,-1,1,2,4,5,3,6.5,6,7,6.33,6,6,7,5,-1,25,0
2021-04-15 15:16,R_3h9K5eNV0krFXPO,316,1,1,3,4.5,5,4,5,4,6,6.33,6,6,7,5,0,36,0
2021-04-15 15:17,R_3rTWbp8AyEWoQpL,860,-1,-1,7,5,7,3,3.5,3,4,2.33,2,3,2,4,1,41,0
2021-04-15 15:17,R_9ZVdvXxz7HqbJPX,766,1,1,7,2,2,2,2,2,2,4,4,4,4,1,1,27,0
2021-04-15 15:18,R_23Wslmk5qtmcCah,453,-1,1,7,6,6,6,1,1,1,2,2,2,2,1,-1,40,0
2021-04-15 15:19,R_3iO4svnEy3N9xT1,618,1,-1,1,7,7,7,4,4,4,2,2,2,2,7,-1,60,0
2021-04-15 15:19,R_1oGBZPmw6Qlp8qT,601,1,1,3,6,6,6,6.5,7,6,6.67,7,7,6,5,-1,37,0
2021-04-15 15:19,R_3Pe2krVJhB7hOa7,139,-1,-1,1,3.5,4,3,5.5,5,6,3.33,4,3,3,7,1,27,0
2021-04-15 15:20,R_1GviDwkpPKuEPBf,983,1,-1,7,7,7,7,4,4,4,1.67,2,2,1,4,1,31,0
2021-04-15 15:20,R_2e500AyPDiAZpPB,607,-1,1,3,4.5,4,5,6,6,6,7,7,7,7,7,1,33,0
2021-04-15 15:20,R_23gaPyzVkeqQhXL,769,-1,-1,5,5,5,5,7,7,7,7,7,7,7,6,1,56,0
2021-04-15 15:21,R_28TxEu7fW6yF9x9,791,-1,-1,5,6.5,7,6,6,6,6,2.67,3,2,3,5,1,25,0
2021-04-15 15:22,R_279TJ0UqmAGmirD,672,-1,1,5,7,7,7,7,7,7,6,6,6,6,7,1,40,0
2021-04-15 15:22,R_1jMPcGE41KYSQpf,463,1,-1,5,7,7,7,7,7,7,6.33,6,6,7,7,1,57,0
2021-04-15 15:22,R_11cN9qeywkWLVMw,930,1,1,6,7,7,7,7,7,7,7,7,7,7,7,-1,22,0
2021-04-15 15:23,R_32MiE88UOC75TQP,685,1,-1,7,2,2,2,1,1,1,2.67,2,2,4,2,1,38,0
2021-04-15 15:23,R_3IagzZ7vRL2lmZf,859,-1,-1,7,6.5,7,6,1,1,1,1,1,1,1,5,1,41,0
2021-04-15 15:23,R_3Mchrpdxb8KGj52,631,1,-1,7,6,6,6,3.5,4,3,1,1,1,1,5,-1,25,0
2021-04-15 15:25,R_32QNi71iNdPlmsR,721,-1,1,1,5.5,5,6,7,7,7,7,7,7,7,7,-1,43,0
2021-04-15 15:25,R_2scjEeO6fC5q3Rb,182,1,1,5,4.5,5,4,5.5,5,6,5,5,4,6,6,-1,31,0
2021-04-15 15:25,R_2q8bgcfiJKmnX3i,781,-1,1,6,5.5,5,6,3.5,3,4,6.33,6,7,6,2,1,43,0
2021-04-15 15:26,R_0dIy5GB54oxjGZb,767,-1,-1,7,7,7,7,1,1,1,1,1,1,1,1,-1,24,0
2021-04-15 15:26,R_9n3HDozAyPZcH0R,852,1,-1,5,7,7,7,4.5,6,3,6,6,5,7,5,-1,26,0
2021-04-15 15:26,R_3knvQcUPJLI5z1q,492,1,1,1,7,7,7,7,7,7,7,7,7,7,7,-1,42,0
2021-04-15 15:27,R_3n3nSDQ1dp71FNs,795,1,1,7,7,7,7,7,7,7,7,7,7,7,7,-1,41,0
2021-04-15 15:27,R_2CBMSdlTkIm5lkW,658,-1,1,5,7,7,7,7,7,7,3,3,3,3,7,1,33,0
2021-04-15 15:27,R_2axKq2xU5hyEZfO,513,-1,-1,2,4,7,1,7,7,7,5.33,5,5,6,7,1,77,0
2021-04-15 15:27,R_1NyJ3qc5jQ6wTC3,221,1,-1,6,2,3,1,2,2,2,1,1,1,1,1,-1,48,0
2021-04-15 15:27,R_3PmEdzaTFxym38v,577,-1,-1,6,7,7,7,7,7,7,1,1,1,1,2,1,62,0
2021-04-15 15:29,R_Oxvhox5lV2XsXSx,835,1,1,4,5,5,5,6.5,6,7,6,6,6,6,5,1,48,0
2021-04-15 15:29,R_9nuhiNA9DmCFYJ3,720,-1,1,6,5,5,5,4,4,4,6,6,6,6,3,1,30,0
2021-04-15 15:29,R_2y3OfKEVzyAriav,608,-1,-1,1,5.5,7,4,7,7,7,6,6,6,6,7,-1,64,0
2021-04-15 15:30,R_2sT5rOUpu8lACq6,792,1,1,2,3,4,2,7,7,7,7,7,7,7,7,1,63,0
2021-04-15 15:30,R_30w9XY1mYgZzFgo,1026,-1,1,4,4,4,4,5,5,5,4.33,4,4,5,5,1,77,0
2021-04-15 15:30,R_1N97JIJM9sFPz5I,651,1,-1,2,6,7,5,7,7,7,5,5,5,5,5,-1,55,0
2021-04-15 15:31,R_2v19O2QS7FlZtTY,678,-1,-1,2,6.5,7,6,6.5,7,6,5.67,5,6,6,7,1,20,0
2021-04-15 15:31,R_3lAHRTXaWPjEPfN,656,1,1,7,7,7,7,4,4,4,7,7,7,7,4,1,31,0
2021-04-15 15:31,R_1qglFk4VMLSAek9,508,1,-1,1,4,4,4,4,4,4,1,1,1,1,3,1,51,0
2021-04-15 15:31,R_2SIxlYEv13z699u,396,-1,-1,4,2.5,3,2,5,5,5,2,2,2,2,5,-1,39,0
2021-04-15 15:33,R_Ok7SXx41FrwF2X7,641,1,1,1,4,4,4,4,4,4,4,4,4,4,7,-1,43,0
2021-04-15 15:33,R_1OVMAwiGnnCsL5P,649,1,-1,4,6.5,7,6,4,4,4,2,2,2,2,5,-1,45,0
2021-04-15 15:33,R_1rqzWdMFDt6Kjd8,0,-1,1,1,1,1,1,1.5,1,2,6.333333333,6,6,7,1,-1,25,0
2021-04-15 15:35,R_3qa67QPR6iAJ0F8,646,1,-1,7,7,7,7,3,3,3,1.33,1,2,1,2,-1,23,0
2021-04-15 15:35,R_1mEMEj1DvkBak5L,815,1,1,6,6,6,6,7,7,7,7,7,7,7,7,1,37,0
2021-04-15 15:35,R_1mDIfcDRpbXRD8u,666,-1,-1,1,7,7,7,3.5,4,3,3.67,2,4,5,5,1,45,0
2021-04-15 15:35,R_2zcMxIcV7Dko3Uy,406,1,-1,2,5,5,5,5,5,5,5,5,5,5,5,1,38,0
2021-04-15 15:36,R_1OB23MSgRzSsSD5,836,-1,1,5,6,6,6,5.5,5,6,6.67,6,7,7,5,1,27,0
2021-04-15 15:36,R_1pG2TGjvtVakSyA,86,-1,-1,1,2.5,4,1,1,1,1,1,1,1,1,1,-1,37,0
2021-04-15 15:38,R_2QGQRkZcDSr1zan,667,-1,1,6,7,7,7,7,7,7,6,6,6,6,5,-1,56,0
2021-04-15 15:38,R_3k7jTKr53IQUqH0,819,-1,-1,6,6,6,6,5,5,5,3.33,3,3,4,6,1,60,0
2021-04-15 15:39,R_1ogXkggG3wT1EoM,502,1,1,3,5,5,5,6,6,6,6.33,6,6,7,6,1,44,0
2021-04-15 15:40,R_1gvgGnEuGGje9jq,202,-1,-1,1,1,1,1,2,2,2,2,2,2,2,2,-1,49,0
2021-04-15 15:42,R_22WkF3j2j6jzVIY,536,-1,-1,1,4.5,5,4,7,7,7,4.67,4,5,5,7,-1,48,0
2021-04-15 15:44,R_2R8F80Vpe1F3HXL,374,1,1,5,5.5,6,5,4,4,4,5,5,5,5,5,-1,34,0
2021-04-15 15:45,R_2ruUAZl8sDQWleR,590,1,-1,7,7,7,7,7,7,7,6,7,5,6,5,1,23,0
2021-04-15 15:46,R_1rJqOwauNA1u7Nf,581,1,1,5,5,5,5,5,5,5,6,6,6,6,5,-1,61,0
2021-04-15 15:47,R_2yd76R2QIwokQsm,308,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0
2021-04-15 15:49,R_3lLlIExXQ5TgbbO,905,1,-1,7,7,7,7,1,1,1,1,1,1,1,1,1,34,0
2021-04-15 15:49,R_3dWBnpsULW2zVvA,476,-1,1,1,1,1,1,7,7,7,7,7,7,7,7,-1,53,0
2021-04-15 15:49,R_3mktMFJJH8NIsuY,292,-1,1,4,4,4,4,4,4,4,5,5,5,5,4,1,40,0
2021-04-15 15:51,R_1ItMNJW17ntlQdo,827,1,-1,2,7,7,7,7,7,7,6,6,6,6,6,1,53,0
2021-04-15 15:52,R_1fl8VbN94rkUfVd,442,-1,-1,3,3,3,3,7,7,7,4.33,3,5,5,7,-1,54,0
2021-04-15 15:54,R_1Izv6PmXDpWIVvP,591,1,-1,7,7,7,7,4,4,4,3,3,3,3,4,1,36,0
2021-04-15 15:55,R_1j7KceJbsN8m2Yo,663,1,1,3,7,7,7,7,7,7,7,7,7,7,6,-1,55,0
2021-04-15 15:58,R_3FVfNOniIfnoGTm,825,-1,1,5,5.5,5,6,5,5,5,5.33,5,6,5,4,1,46,0
2021-04-15 15:58,R_3nJAQbMQQoapE7O,13,1,-1,7,1,1,1,1,1,1,1,1,1,1,1,-1,59,0
2021-04-15 16:03,R_2aXB5VpmTSFlEAJ,717,-1,1,3,7,7,7,7,7,7,7,7,7,7,7,-1,35,0
2021-04-15 16:03,R_3kHyGTWprLYugP6,679,1,1,6,7,7,7,7,7,7,7,7,7,7,4,-1,31,0
2021-04-15 16:08,R_1etqV95WQo8Ges3,194,-1,-1,3,2.5,2,3,4,4,4,2.33,2,2,3,4,1,38,0
2021-04-15 16:19,R_1FPNRqwr9taw6sM,803,1,-1,1,7,7,7,7,7,7,3.67,3,4,4,7,-1,44,0
2021-04-15 16:20,R_1GFx4iKx32ib56x,570,1,1,1,7,7,7,7,7,7,6.67,6,7,7,7,1,66,0
2021-04-15 16:22,R_3VjEPMTj3TLJOEh,0,-1,1,4,4.5,4,5,4,4,4,4.666666667,4,5,5,4,-1,31,0
2021-04-15 16:24,R_pEuy7rodpUo2jRv,530,-1,-1,6,5.5,7,4,6,6,6,4.33,4,4,5,7,-1,70,0
2021-04-15 16:25,R_3DvkXGm3UAgliMs,873,-1,-1,6,5.5,5,6,5,5,5,2.33,2,3,2,4,1,35,0
2021-04-15 16:30,R_20PxTxk7XeWTZ4F,495,1,-1,6,5,5,5,3.5,3,4,1.67,2,2,1,3,-1,47,0
2021-04-14 13:57,R_2tkZZIISY9nTPRq,348,-1,1,4,7,7,7,7,7,7,7,7,7,7,1,1,55,1
2021-04-14 14:02,R_1LpwozE9p7iBn3Q,534,1,-1,5,5,5,5,5,5,5,5.666666667,6,5,6,5,1,35,1
2021-04-14 14:13,R_29bP8hyGkuwkx6v,782,-1,-1,5,6.5,7,6,7,7,7,7,7,7,7,7,1,25,1
2021-04-15 14:23,R_2tgpLOUn1v6mNFy,854,1,1,7,7,7,7,1,1,1,7,7,7,7,1,-1,33,1
2021-04-15 14:30,R_2OU9p1PJQFHG8Ni,254,-1,-1,6,6.5,7,6,7,7,7,6.666666667,7,6,7,6,1,45,1
2021-04-15 14:47,R_D78FP4gW6zkFqZH,88,1,-1,4,5,5,5,5,5,5,5,4,7,4,5,1,30,1
2021-04-14 13:54,R_2QfxaYEUjXoSd6F,586,-1,1,1,4.5,7,2,7,7,7,5,5,5,5,7,1,48,1
2021-04-14 14:04,R_tZ0IWNetZLUHT2h,239,1,-1,7,4.5,6,3,3,3,3,2.666666667,2,2,4,1,-1,28,1
2021-04-14 14:08,R_3Hvo7IICULdaInf,901,-1,-1,2,3.5,4,3,7,7,7,5,5,5,5,7,1,44,1
2021-04-14 14:09,R_2dvdhqMmhdqcdjX,924,1,-1,7,7,7,7,2,2,2,5.333333333,5,6,5,1,-1,39,1
2021-04-14 14:10,R_qXxkndVnIOI1r4l,0,1,1,3,4,4,4,4,4,4,6.666666667,7,7,6,4,-1,35,1
2021-04-14 14:13,R_AmKBQddBfTJZ5NT,400,1,1,6,6.5,7,6,6,6,6,6,6,6,6,6,1,33,1
2021-04-14 14:15,R_3k4y0yDSmfufSPi,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,1
2021-04-15 14:24,R_1i56JacWXdIOSsX,461,1,1,6,7,7,7,7,7,7,7,7,7,7,6,-1,46,1
