age,ALEX1,ALEX2,ALEX3,ALEX4,ALEX5,ALEX6,ALEX7,ALEX8,ALEX9,ALEX10,ALEX11,ALEX12,ALEX13,ALEX14,ALEX15,ALEX16,anxiety,artgluctot,attachhome,attachphone,AvgHumidity,avoidance,cigs,DIDF,eatdrink,ECR1,ECR2,ECR3,ECR4,ECR5,ECR6,ECR7,ECR8,ECR9,ECR10,ECR11,ECR12,ECR13,ECR14,ECR15,ECR16,ECR17,ECR18,ECR19,ECR20,ECR21,ECR22,ECR23,ECR24,ECR25,ECR26,ECR27,ECR28,ECR29,ECR30,ECR31,ECR32,ECR33,ECR34,ECR35,ECR36,endtime,EOT,exercise,gluctot,health,HOME1,HOME2,HOME3,HOME4,HOME5,HOME6,HOME7,HOME8,HOME9,KAMF1,KAMF2,KAMF3,KAMF4,KAMF5,KAMF6,KAMF7,networksize,nostalgia,onlineid,onlineid1,onlineid2,onlineid3,onlineid4,onlineid5,onlineid6,onlineid7,onlineid8,onlineid9,onlineid10,onlineide11,phone1,phone2,phone3,phone4,phone5,phone6,phone7,phone8,phone9,romantic,scontrol1,scontrol2,scontrol3,scontrol4,scontrol5,scontrol6,scontrol7,scontrol8,scontrol9,scontrol10,scontrol11,scontrol12,scontrol13,selfcontrol,sex,smoke,SNI1,SNI2,SNI3,SNI4,SNI5,SNI6,SNI7,SNI8,SNI9,SNI10,SNI11,SNI12,SNI13,SNI14,SNI15,SNI16,SNI17,SNI18,SNI19,SNI20,SNI21,SNI22,SNI23,SNI24,SNI25,SNI26,SNI27,SNI28,SNI29,SNI30,SNI31,SNI32,SNS1,SNS2,SNS3,SNS4,SNS5,SNS6,SNS7,socialdiversity,socialembedded,STRAQ_1,STRAQ_2,STRAQ_3,STRAQ_4,STRAQ_6,STRAQ_7,STRAQ_8,STRAQ_9,STRAQ_10,STRAQ_11,STRAQ_12,STRAQ_19,STRAQ_20,STRAQ_21,STRAQ_22,STRAQ_23,STRAQ_24,STRAQ_25,STRAQ_26,STRAQ_27,STRAQ_28,STRAQ_29,STRAQ_30,STRAQ_31,STRAQ_32,STRAQ_33,STRAQ_5,STRAQ_13,STRAQ_14,STRAQ_15,STRAQ_16,STRAQ_17,STRAQ_18,STRAQ_34,STRAQ_35,STRAQ_36,STRAQ_37,STRAQ_38,STRAQ_39,STRAQ_40,STRAQ_41,STRAQ_42,STRAQ_43,STRAQ_44,STRAQ_45,STRAQ_46,STRAQ_47,STRAQ_48,STRAQ_49,STRAQ_50,STRAQ_51,STRAQ_52,STRAQ_53,STRAQ_54,STRAQ_55,STRAQ_56,STRAQ_57,stress,stress1,stress2,stress3,stress4,stress5,stress6,stress7,stress8,stress9,stress10,stress11,stress12,stress13,stress14,Temperature_t1,Temperature_t2,thermotype,avgtemp,filter_$,mintemp,language,langfamily,Zanxiety,Zavoidance,Site
1991,3,2,2,3,2,3,3,2,3,2,3,2,2,3,3,3,3.333333333,0,3.555555556,2,89,3.833333333, ,2.545454545,2,3,4,3,4,4,3,3,4,3,3,4,3,3,3,4,3,3,3,3,4,3,4,4,3,3,5,5,5,4,4,4,3,5,3,4,3,8:00:30,2.6,2,0,5,4,3,4,3,3,3,4,4,4,4,5,4,3,3,3,3,25,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,4,3,3,3,2,3,3,2,3,2,2.769230769,1,2,1,1, ,4,4,4,1,1, ,4,8,2,8,2,3,1, , ,1,2,2,1, , , , , , , , , , ,6,6,6,6,6,6,6,8,3,4,4,4,4,2,2,4,3,3,3,2,2,2,4,3,4,2,2,2,2,2,2,2,3,2,2,3,3,4,3,3,3,4,3,3,4,4,3,2,3,4,3,2,3,4,3,3,3,2,4,4,4,2,2,3,3,3,2.923076923,3,3,2,3,3,3,3,3,3,3,3,4,3,3,34.1,36.2,2,35.15,1,-1.666666667,5,1,-0.147770755,0.493889566,Oxford
1987,2,4,2,4,2,2,4,2,2,3,2,2,2,3,3,2,2.277777778,0,3,2.444444444,88,2.333333333, ,2.636363636,1,3,2,1,2,2,2,1,2,2,1,5,2,2,2,3,2,6,1,1,1,5,2,5,2,2,2,2,2,1,1,1,1,5,5,2,2,7:20:00,2.4,2,0,3,4,3,4,4,3,4,2,2,1,5,5,4,2,2,6,4,31,5,1.272727273,3,1,1,2,1,1,1,1,1,1,1,2,4,2,4,2,1,2,2,3,1,2,5,2,3,4,2,1,5,4,3,3,3,2,3,2,2,1,1, ,4,1,4,2,5,1,8,6,1, ,1, ,3,8,8,1,1, ,2,Music Group, , , , ,3, , , , ,6,6,4,4,5,5,6,7,2,3,3,4,4,2,1,1,3,5,2,2,3,3,4,3,3,5,4,3,3,3,3,3,1,2,1,2,3,3,3,3,2,2,3,4,4,4,4,2,3,2,4,2,2,4,3,3,2,2,3,2,3,3,2,2,4,2,2.307692308,2,3,3,2,2,1,3,3,2,2,2,5,2,3,35.5,36.9,2,36.2,1,-2.222222222,5,1,-1.054587563,-0.844760918,Oxford
1995,2,4,1,3,2,2,2,2,3,3,2,2,1,2,2,2,2.166666667,4,4.222222222,3,88,1.333333333, ,2.363636364,1,4,2,1,2,4,2,1,2,3,1,2,2,1,4,1,1,5,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,2,1,7:19:46,1.8,2,0,3,4,4,4,5,5,5,3,4,4,5,7,4,5,3,3,6,23,4.166666667,2.454545455,4,2,2,4,2,2,2,2,2,3,2,3,4,3,4,1,2,4,2,4,1,2,3,5,3,3,1,1,2,3,3,5,2,2,2.692307692,2,2,2,1, ,4,4,4,1,4,1,8,6,1, ,2,8,3,1,1,8,1, ,1, , , , , , , , , , ,3,5,5,4,5,3,3,8,4,1,4,2,5,4,3,2,4,1,4,1,2,2,4,4,4,5,3,5,3,4,4,2,5,1,3,2,4,4,4,2,2,4,2,2,3,2,5,2,2,4,4,2,2,2,4,4,4,3,4,3,2,4,2,3,2,4,2.538461538,2,2,4,3,3,2,3,2,2,2,3,3,3,2,35.9,36.7,2,36.3,1,-2.222222222,5,1,-1.150041964,-1.737194573,Oxford
1948,3,4,1,2,4,2,3,4,2,1,2,2,2,2,4,2,2.111111111,0,4.444444444,2.555555556,88,2.277777778, ,2.545454545,1,1,1,1,1,2,2,2,1,7,1,1,2,1,1,1,2,4,7,1,1,1,7,7,3,2,2,6,1,1,1,1,1,1,2,1,2,9:12:23,2.4,2,3,2,5,5,5,5,5,4,3,4,4,4,4,4,4,5,1,2,27,4.5,1.363636364,4,1,1,2,1,1,1,1,1,1,1,1,3,2,4,1,2,2,4,4,1,2,4,4,2,3,4,2,2,4,4,4,2,3,3.076923077,2,2,1,3,3,1, ,1, ,4,3,1,1,2,8,1, ,1, , ,3,2,8,1, , , , , , , , , , ,3,6,6,5,4,3,2,7,3,1,4,4,5,2,2,2,4,5,2,2,2,4,5,5,2,4,4,5,2,4,5,4,1,4,2,1,4,5,2,1,2,5,3,5,3,4,1,2,4,2,4,2,2,2,4,2,1,3,4,4,1,4,5,4,5,1,2.307692308,2,2,3,2,2,1,3,2,2,2,3,3,3,3,36.1,35.8,2,35.95,1,-2.222222222,5,1,-1.197769164,-0.894340565,Oxford
1997,3,2,2,2,2,2,2,2,1,2,4,3,4,2,3,2,1.555555556,0,2.888888889,2.666666667,88,1.277777778, ,2.181818182,1,1,1,1,1,1,3,1,1,1,1,3,1,2,3,1,2,3,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,9:10:18,2.8,2,15,4,4,3,4,3,2,2,2,3,3,3,4,5,4,4,2,6,24,5.333333333,2.818181818,4,3,4,4,4,2,2,2,2,1,3,2,3,2,4,2,2,4,1,4,1,3,3,3,2,4,2,3,2,4,3,4,2,4,3,2,2,1,1, ,4,4,4,4,4,4,6,6,2,1,2,8,1, , ,4,1, ,1, , , , , , , , , , ,6,5,6,3,6,6,6,8,3,1,2,2,5,5,4,2,5,4,3,1,4,4,4,2,4,5,5,5,2,5,4,2,2,4,3,5,1,2,3,1,4,3,3,2,5,4,2,2,4,3,3,2,4,2,3,5,5,5,5,2,4,2,5,4,2,4,2.461538462,3,4,3,2,1,1,2,4,2,2,4,4,1,3,35,36.7,2,35.85,1,-2.222222222,5,1,-1.675041168,-1.786774221,Oxford
1980,3,3,3,4,2,4,4,3,1,3,1,1,1,1,1,2,6.722222222,0,5,2.111111111,88,4, ,2.818181818,1,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,6,4,5,6,6,4,6,2,1,7,4,4,3,1,4,1,4,4,4,6,9:08:43,1.2,2,9,1,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,18,1,2.272727273,3,3,3,2,3,1,2,2,2,1,3,2,4,1,2,1,1,3,1,4,2,3,1,4,2,2,1,2,2,3,5,1,2,3,2.384615385,1,2,2,1, ,4,4,5, ,8,4,4,4,2,1,1, ,2,1,2,1,1, ,1, , , , , , , , , , ,1,1,1,1,1,1,1,7,1,4,4,5,5,3,3,3,3,4,4,3,1,5,5,5,5,5,5,5,5,3,3,4,3,1,2,2,4,4,4,4,3,4,3,1,3,3,4,4,3,5,4,2,1,2,4,3,5,5,3,4,5,3,5,3,1,3,3,4,3,3,2,2,3,3,4,2,3,3,5,3,4,35.5,36.7,2,36.1,1,-2.222222222,5,1,2.76358847,0.642628508,Oxford
1967,2,2,4,3,2,3,2,2,2,2,2,2,2,2,2,3,5.055555556,2,3.444444444,3.222222222,88,4.722222222, ,2.363636364,1,6,6,4,6,6,6,6,5,4,6,4,6,4,6,4,4,4,4,4,6,6,7,6,4,4,4,6,2,2,7,2,4,6,7,4,4,9:00:57,2.2,2,0,3,4,4,4,4,5,5,2,2,1,5,3,4,2,1,1,2,43,1.5,1.818181818,1,1,1,4,1,2,1,1,3,1,4,4,4,2,4,4,2,3,4,2,2,2,5,2,3,4,5,1,4,4,5,3,4,3,3.461538462,2,2,3,3,3,3,1,5, ,3,1,8,4,1, ,2,8,2,8,8,3,1, ,2,teachers,pupils, , , ,7,7, , , ,1,2,1,1,2,2,2,8,2,1,5,3,5,5,1,2,4,5,4,5,3,3,4,1,5,3,3,3,3,4,3,3,3,3,3,1,2,4,4,1,4,2,3,2,3,2,3,2,2,2,3,3,3,1,3,3,3,4,4,3,1,3,2,4,3,1,2.307692308,3,2,3,2,2,2,2,3,2,2,3,5,2,2,34.9,36.8,2,35.85,1,-2.222222222,5,1,1.331772457,1.287163926,Oxford
1997,4,3,2,3,4,4,4,4,2,2,3,4,4,2,2,1,5.722222222,0,3.888888889,3.444444444,88,2.555555556, ,3.181818182,1,7,7,6,5,5,6,7,6,7,4,7,2,4,7,7,7,7,2,2,2,3,1,2,5,3,2,4,2,2,1,3,2,5,1,1,5,8:54:59,2.6,2,2,3,4,4,2,5,5,4,5,3,3,5,6,7,4,4,2,2,21,5,3.363636364,5,4,4,4,4,2,3,2,3,2,4,3,5,3,4,2,2,4,3,5,2,2,2,1,3,4,1,1,2,2,3,2,3,3,2.230769231,2,2,2,1, ,4,4,5, ,3,2,5,5,2,1,2,8,3,1,5,2,1, ,1, , , , , , , , , , ,4,5,6,3,7,5,5,8,3,2,4,3,4,4,4,4,3,2,2,2,2,4,3,4,4,5,5,4,2,4,3,3,3,2,4,4,1,3,3,2,5,5,2,3,3,5,5,2,3,3,3,3,3,2,3,4,3,4,4,3,3,4,3,2,2,4,3.153846154,2,2,5,4,2,2,3,4,3,5,2,5,3,4,35,37,2,36,1,-2.222222222,5,1,1.904498862,-0.646442327,Oxford
1992,2,3,1,3,3,2,4,3,2,3,4,1,2,2,3,2,2.777777778,0,3,2.111111111,88,2.722222222, ,2.727272727,1,4,4,2,4,1,4,3,3,2,2,2,1,1,3,6,1,6,1,4,2,6,4,2,2,3,2,5,2,2,2,1,2,3,3,2,2,8:52:59,2,2,0,4,3,2,3,3,2,3,4,4,3,4,6,2,4,3,4,4,27,3.833333333,3.545454545,4,4,4,3,4,2,3,4,5,2,4,1,1,1,4,1,2,4,1,4,1,3,3,2,4,4,2,3,3,2,4,3,4,3,3.076923077,2,2,2,1, ,2,2,4,1,3,1,6,3,1, ,1, ,2,8,8,1,1, ,2,Oxford University Roleplaying Society, , , , ,2, , , , ,5,5,4,3,3,3,3,7,1,1,3,5,4,2,2,2,4,5,4,1,2,3,5,5,5,3,3,4,2,2,3,2,2,2,2,2,5,4,3,3,3,3,2,1,3,4,5,1,3,4,3,2,2,3,3,4,3,3,2,3,2,2,3,2,2,4,3.230769231,3,4,4,3,3,3,3,3,3,3,4,5,2,4,35.3,36.3,2,35.8,1,-2.222222222,5,1,-0.625042759,-0.497703385,Oxford
1986,2,3,1,2,2,1,2,2,2,1,2,2,3,1,3,1,4.166666667,0,3.333333333,1.888888889,88,3.222222222, ,1.818181818,1,6,4,5,6,6,4,3,7,3,2,4,6,5,6,1,4,2,1,3,3,5,2,3,3,1,4,3,5,2,3,5,2,5,5,1,3,8:51:12,2,2,2,5,4,3,5,5,3,3,2,3,2,3,4,5,2,2,3,3,16,3,1.727272727,3,3,2,3,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,5,4,5,3,5,5,5,4,5,4,5,5,5,4.615384615,2,2,2,1, ,2,2,4,1,1, ,5,2,1, ,1, ,3,1,8,1,1, ,1, , , , , , , , , , ,4,3,4,2,3,2,2,6,0,2,4,4,4,1,3,4,4,5,2,2,2,4,4,5,4,5,5,4,3,4,4,3,3,4,2,3,4,5,2,4,3,2,2,5,4,2,4,2,3,4,2,3,4,4,3,4,3,4,4,2,3,2,3,3,2,3,2.153846154,2,3,2,3,2,2,2,2,3,2,3,2,1,1,35.7,35.9,2,35.8,1,-2.222222222,5,1,0.568137251,-0.051486557,Oxford
1995,2,2,3,2,2,1,2,2,4,2,1,3,2,3,3,3,3.722222222,0,4.333333333,2.111111111,88,3.944444444, ,2.090909091,1,6,2,4,3,6,3,2,6,3,2,4,2,4,2,5,6,5,2,5,4,5,4,4,5,5,3,5,2,3,3,2,6,3,4,4,4,8:50:56,2.8,2,0,2,5,5,5,5,5,3,4,4,3,2,2,2,1,1,2,2,14,3.666666667,2,4,3,2,3,1,1,2,1,1,2,2,2,2,3,2,4,2,1,2,1,2,2,1,4,5,1,2,3,2,3,4,5,4,3,3,2,2,2,1, ,4,4,3,1,1, ,7,6,2,1,2,8,1, , ,1,1, ,1, , , , , , , , , , ,3,5,4,4,3,3,3,7,3,4,4,4,2,1,3,4,2,5,4,2,2,3,5,4,2,3,2,3,3,3,3,3,2,2,3,1,5,3,3,4,4,4,2,5,4,2,2,2,4,5,4,3,2,5,3,4,2,1,2,5,3,2,2,3,1,5,2.923076923,4,3,4,3,3,2,3,3,2,3,2,5,2,4,35.8,36.6,2,36.2,1,-2.222222222,5,1,0.186319648,0.593048861,Oxford
1994,4,4,1,4,4,3,3,4,2,3,3,2,3,2,5,2,4.333333333,0,5,2.666666667,88,3.611111111, ,3.181818182,1,3,5,5,6,5,6,3,5,5,3,5,5,3,4,4,3,6,2,3,3,4,3,3,3,4,5,5,3,3,2,3,5,3,5,4,4,8:43:41,2.8,2,1,3,5,5,5,5,5,5,5,5,5,4,5,4,2,2,3,4,22,4.5,2.909090909,4,4,4,3,4,1,2,1,3,2,4,3,3,2,2,1,3,4,2,4,2,1,3,3,2,2,2,3,3,3,4,2,3,2,2.538461538,2,2,2,1, ,4,4,5, ,3,3,6,5,1, ,2,8,1, , ,1,2,8,1, , , , , , , , , , ,5,4,4,5,4,5,4,7,4,2,5,4,4,3,2,2,3,5,5,2,2,3,4,4,3,4,3,3,3,3,3,2,3,1,3,4,4,5,3,4,3,4,3,5,4,5,2,4,2,4,4,3,3,2,4,3,2,2,4,3,3,3,3,2,2,3,2.615384615,3,4,3,2,2,2,2,3,2,2,3,3,2,4,36.6,36.9,2,36.75,1,-2.222222222,5,1,0.711318852,0.295570976,Oxford
1991,2,3,2,2,2,3,3,2,2,3,2,2,2,1,2,2,4.611111111,0,3.555555556,3.222222222,88,4.111111111, ,2.363636364,1,6,5,6,6,6,4,5,5,4,2,3,5,5,3,5,5,4,4,5,3,5,4,5,5,3,4,4,3,4,5,3,3,5,5,3,5,8:41:47,1.8,2,4,4,4,4,4,4,4,4,2,3,3,3,4,3,2,2,2,3,24,5.5,2.454545455,3,2,2,4,1,2,2,3,2,3,3,3,5,3,4,2,1,4,3,4,2,2,2,4,2,2,1,3,2,4,3,2,4,3,2.615384615,2,2,2,1, ,4,4,5, ,8,1,8,4,1, ,2,8,1, , ,2,1, ,2,Oxford sirens,phonetics class, , , ,10,5, , , ,6,6,6,5,5,5,5,6,2,2,5,3,4,2,2,2,2,5,2,1,3,2,4,3,5,4,4,4,3,4,3,4,2,2,2,2,2,4,5,2,3,4,2,2,4,2,3,2,2,2,4,2,2,2,3,3,2,2,4,3,2,3,4,3,2,2,2.538461538,2,3,3,2,3,2,2,3,2,3,3,3,3,2,36.3,36,2,36.15,1,-2.222222222,5,1,0.949954854,0.741787804,Oxford
1981,2,5,4,2,3,4,4,3,2,3,2,3,1,1,2,1,4.222222222,0,3.555555556,3.222222222,88,2.722222222, ,3.090909091,2,7,4,4,4,5,5,6,2,6,4,4,3,6,5,3,2,1,5,3,2,4,7,2,2,2,3,2,3,2,2,2,2,2,4,3,2,8:35:56,1.6,2,4,3,4,4,4,4,4,3,3,3,3,4,5,7,1,6,5,5,20,4,2.181818182,2,2,2,3,2,2,2,2,2,2,3,3,4,3,4,3,2,3,4,3,1,4,4,2,2,2,3,2,2,4,3,3,4,3,2.923076923,1,2,1,1, ,4,4,4,4,4,2,4,2,1, ,2,4,2,3,3,1,1, ,2, , , , , , , , , , ,5,4,5,4,3,3,4,8,1,1,3,1,5,5,2,2,5,2,2,5,2,4,2,2,4,5,5,5,3,4,3,2,2,3,3,5,1,3,5,1,5,3,4,5,4,3,5,4,2,1,4,2,5,1,4,5,5,3,4,2,3,4,4,5,3,5,2.692307692,3,3,3,2,3,2,3,2,3,2,3,4,3,3,36.3,36.7,2,36.5,1,-2.222222222,5,1,0.615864451,-0.497703385,Oxford
1987,1,1,1,1,1,2,3,2,2,1,1,2,2,2,1,3,1.333333333,27,3.555555556,1.444444444,88,1, ,1.454545455,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8:35:11,2,2,0,5,5,5,4,5,5,3,3,1,1,5,8,6,1,2,7,5,30,1.5,2.272727273,4,1,1,3,1,4,4,1,4,1,1,2,1,1,2,1,1,2,1,2,1,4,5,4,2,4,4,4,4,5,5,5,4,5,4.230769231,2,2,1,1, ,4,4,4,4,6,4,5,3,1, ,2,8,3,8,5,1,1, ,1, , , , , , , , , , ,2,1,1,1,2,2,2,8,2,2,1,2,5,5,3,5,2,1,1,2,3,3,2,1,5,5,2,5,4,5,5,4,1,1,1,5,1,1,4,2,1,1,1,2,5,2,4,2,4,4,1,1,1,1,2,4,4,5,4,3,2,4,4,4,5,4,1.615384615,1,1,2,2,1,1,1,2,2,1,3,5,1,3,35.5,36.4,2,35.95,1,-2.222222222,5,1,-1.86594997,-2.034672459,Oxford
1995,2,2,4,1,2,4,2,2,2,2,2,1,2,2,3,1,2.611111111,2,5,2.666666667,88,1.722222222, ,2.272727273,1,3,5,1,3,3,1,1,4,5,1,2,3,5,4,1,1,1,3,3,2,3,1,1,6,1,1,1,1,1,1,1,2,2,2,1,1,8:32:34,1.8,2,0,4,5,5,5,5,5,5,5,5,5,3,4,5,3,3,2,3,16,4,3.363636364,4,4,4,4,4,2,2,3,4,2,4,3,3,2,3,2,2,3,4,2,1,5,3,3,3,5,2,5,3,3,4,3,3,4,3.538461538,2,2,2,1, ,4,4,5, ,2,2,8,3,2,3,2,8,1, , ,3,1, ,1, , , , , , , , , , ,4,5,5,4,3,3,3,7,2,4,5,4,4,2,5,5,3,5,2,2,4,4,3,3,4,4,4,4,4,4,4,3,2,2,2,2,4,5,2,4,2,3,2,4,4,3,2,3,4,4,3,2,2,3,4,2,2,2,4,2,2,4,4,4,4,4,2.461538462,3,3,3,2,2,2,2,3,2,2,3,4,2,3,35.4,36.9,2,36.15,1,-2.222222222,5,1,-0.76822436,-1.390137041,Oxford
1968,4,4,3,2,4,2,4,2,2,1,3,1,1,1,1,1,6.166666667,0,3.777777778,4.333333333,88,2.611111111, ,2.818181818,1,7,7,7,7,7,7,6,7,7,3,7,6,4,6,7,5,7,4,1,2,6,3,1,1,6,3,3,1,1,1,1,6,3,3,3,2,8:25:01,1,2,0,2,4,2,4,4,2,5,4,5,4,5,6,5,4,6,8,5, ,4.666666667,4.727272727,5,5,5,5,5,4,4,4,5,5,5,5,4,4,4,4,5,5,3,5,2,2,2,4,4,4,1,2,2,2,3,2,2,3,2.538461538,2,2,4,1, ,4,1,5, ,4,1,8,8,1, ,2,8,2,1,8,4,1, ,2,Professional Body,Professional peer group,Yoga,Martial arts,politics,0,4,7,7,3,7,5,4,4,4,4,4,8,2,2,5,2,4,4,4,4,4,5,3,2,2,5,4,5,4,5,5,5,2,4,5,2,2,2,2,1,3,5,5,2,3,5,3,1,5,2,2,2,4,4,4,3,2,1,4,4,4,4,5,2,4,5,4,4,2,5,3.615384615,5,4,4,3,3,4,3,5,3,4,2,5,2,5,34.2,36.7,2,35.45,1,-2.222222222,5,1,2.286316466,-0.59686268,Oxford
1989,2,2,2,2,2,1,2,2,2,2,1,2,3,2,4,3,2.277777778,0,2.888888889,2.666666667,88,2.055555556, ,1.818181818,1,2,2,2,2,2,2,1,3,6,2,6,2,1,2,2,1,2,1,2,2,2,2,2,1,2,1,6,2,2,2,1,2,2,2,2,2,8:23:37,2.8,2,1,4,4,4,4,4,2,2,2,2,2,4,3,3,3,3,2,2,13,3,1.727272727,2,3,2,2,1,1,1,1,2,2,2,2,4,2,4,2,2,3,2,3,1,2,2,3,2,2,2,2,2,2,4,4,4,4,2.692307692,2,2,4,1, ,4,2,4,1,1, ,8,8,1, ,2,4,1, , ,1,1, ,1, , , , , , , , , , ,2,3,3,3,3,4,2,6,1,2,4,4,4,4,4,4,4,4,4,1,2,4,5,3,3,3,4,4,2,2,3,2,1,3,2,2,4,4,4,3,2,4,3,2,4,2,3,2,3,3,2,2,2,2,2,4,4,4,2,4,4,2,4,4,4,4,1.846153846,2,2,3,2,1,1,1,2,2,1,3,5,1,3,36,36.8,2,36.4,1,-2.222222222,5,1,-1.054587563,-1.092659155,Oxford
1994,3,4,2,2,2,2,2,4,2,2,2,1,2,2,2,2,3.722222222,0,4.888888889,2.666666667,88,3.055555556, ,2.454545455,1,3,3,5,3,5,2,2,5,5,3,3,3,4,5,5,3,5,3,2,2,3,2,3,5,5,3,3,3,2,2,2,3,3,5,3,4,8:12:33,1.8,2,0,5,5,5,5,5,5,5,4,5,5,4,3,3,2,2,2,3,13,5.833333333,1.727272727,2,2,3,2,2,1,2,1,1,2,1,2,4,1,4,4,2,2,2,3,2,4,3,4,5,4,2,3,4,3,3,4,4,4,3.615384615,2,2,2,1, ,4,2,5, ,4,1,8,5,1, ,2,8,1, , ,4,1, ,1, , , , , , , , , , ,7,6,5,5,6,6,5,6,2,1,4,2,5,4,2,3,4,4,2,1,2,4,5,4,3,3,3,3,4,2,4,4,3,2,3,4,2,4,5,2,3,2,3,4,2,4,3,2,2,4,3,4,4,2,4,4,4,3,3,2,4,4,4,4,2,4,2.615384615,3,3,4,3,2,2,2,2,3,3,2,4,2,3,35.8,36.7,2,36.25,1,-2.222222222,5,1,0.186319648,-0.2002255,Oxford
1994,2,4,1,4,3,1,2,2,1,4,2,1,1,2,2,2,2.388888889,0,1.555555556,1.666666667,88,3.277777778, ,2.363636364,1,2,1,3,2,2,2,1,5,3,2,3,1,2,1,5,2,5,1,2,2,6,3,3,2,3,3,3,3,4,3,1,3,7,5,4,2,8:09:36,1.6,2,1,4,2,2,2,3,1,1,1,1,1,4,6,5,2,2,6,1,30,4.166666667,2.272727273,3,3,3,3,2,1,3,1,3,1,2,2,1,1,1,2,1,3,1,3,2,3,4,3,3,5,2,4,3,2,4,4,4,3,3.384615385,2,2,2,1, ,4,3,5, ,8,6,8,8,1, ,1, ,3,1,8,2,2,1,1, , , , , , , , , , ,4,4,4,3,5,5,5,7,2,1,1,2,5,5,1,3,3,2,2,1,3,3,3,2,5,3,4,3,2,5,3,2,2,2,2,5,1,2,2,1,2,4,2,1,4,2,4,3,2,1,5,1,2,2,3,3,4,3,4,3,3,2,4,2,2,2,2.692307692,3,2,5,3,2,2,3,3,3,2,3,5,1,3,35.8,36.6,4,36.2,1,-2.222222222,5,1,-0.959133162,-0.00190691,Oxford
1987,2,5,1,4,1,1,5,5,1,4,1,4,5,3,4,3,1.888888889,0,3.666666667,2.333333333,88,3.166666667, ,2.727272727,1,2,1,1,1,1,1,1,2,2,1,7,1,7,1,2,1,1,1,3,5,4,2,5,2,5,2,2,3,5,5,3,1,2,2,2,4,8:08:41,3.8,2,3,3,5,4,4,5,3,3,3,4,2,4,4,3,1,3,1,2,24,4.666666667,1.181818182,2,1,1,2,1,1,1,1,1,1,1,2,4,1,3,1,1,1,4,4,2,2,3,5,2,4,3,2,4,4,4,2,4,2,3.153846154,2,2,2,1, ,4,4,5, ,2,1,6,3,1, ,1, ,3,1,6,1,1, ,2,Archery club, , , , ,7, , , , ,4,5,5,5,4,5,4,6,1,1,1,1,5,3,2,2,2,2,2,1,1,3,4,4,3,2,1,3,2,3,2,1,1,3,2,4,1,2,5,5,5,3,2,1,3,4,2,2,2,2,1,3,1,1,3,4,1,1,3,4,2,1,2,2,1,1,2.923076923,3,3,5,3,3,2,3,3,3,2,3,4,2,3,36.6,36.7,2,36.65,1,-2.222222222,5,1,-1.388677966,-0.101066205,Oxford
1970,2,3,3,2,2,3,2,2,2,2,1,2,3,2,3,4,2,0,4.444444444,2.555555556,71,2.222222222, ,2.181818182,1,6,2,1,2,2,1,1,3,1,1,2,2,2,2,2,2,3,1,2,2,3,1,2,2,2,2,6,2,2,2,2,2,1,3,2,2,7:15:03,2.8,2,0,3,5,5,5,5,4,5,4,4,3,5,7,4,2,3,2,1,24,4.666666667,2.454545455,2,4,4,4,2,2,1,2,2,1,3,2,3,3,2,2,3,3,1,4,1,4,1,4,4,4,3,1,4,3,4,5,5,4,3.538461538,1,2,2,1, ,4,4,4,1,5,2,3,1,1, ,1, ,2,4,6,5,1, ,1, , , , , , , , , , ,6,5,4,4,6,3,3,7,2,3,4,4,4,2,1,3,2,5,5,2,2,2,5,5,3,3,2,4,4,3,3,3,2,2,2,2,4,5,4,3,3,3,1,2,2,3,2,2,3,3,4,2,1,2,3,3,4,3,2,3,2,2,4,2,2,1,2.076923077,2,2,3,2,3,2,2,2,1,2,2,2,2,2,34.9,36.6,2,35.75,1,1.666666667,5,1,-1.293223565,-0.943920213,Oxford
