Block;Subj;Trial;Response
b2;s11;36;2
b2;s11;37;93
b2;s11;38;1
b2;s11;39;15
b2;s11;40;1
b2;s11;41;70
b2;s11;42;2
b2;s11;43;25
b2;s11;44;20
b2;s11;45;51
b2;s11;46;6
b2;s11;47;21
b2;s11;48;7
b2;s11;49;2
b2;s11;50;60
b2;s11;51;1
b2;s11;52;8
b2;s11;53;2
b2;s11;54;58
b2;s11;55;73
b2;s11;56;3
b2;s11;57;42
b2;s11;58;23
b2;s11;59;2
b2;s11;60;89
b2;s11;61;3
b2;s11;62;88
b2;s11;63;90
b2;s11;64;0
b2;s11;65;97
b2;s11;66;90
b2;s11;67;69
b2;s11;68;70
b2;s11;69;2
b2;s11;70;47
b2;s11;71;1
b2;s11;72;2
b2;s11;73;29
b2;s11;74;98
b2;s11;75;82
b2;s11;76;12
b2;s11;77;17
b2;s11;78;2
b2;s11;79;2
b2;s11;80;99
b3;s11;1;4
b3;s11;2;79
b3;s11;3;6
b3;s11;4;4
b3;s11;5;2
b3;s11;6;29
b3;s11;7;1
b3;s11;8;81
b3;s11;9;80
b3;s11;10;99
b3;s11;11;76
b3;s11;12;3
b3;s11;13;3
b3;s11;14;79
b3;s11;15;2
b3;s11;16;97
b3;s11;17;68
b3;s11;18;80
b3;s11;19;50
b3;s11;20;59
b3;s11;21;3
b3;s11;22;3
b3;s11;23;71
b3;s11;24;99
b3;s11;25;98
b3;s11;26;51
b3;s11;27;89
b3;s11;28;90
b3;s11;29;2
b3;s11;30;98
b3;s11;31;30
b3;s11;32;81
b3;s11;33;99
b3;s11;34;51
b3;s11;35;11
b3;s11;36;89
b3;s11;37;98
b3;s11;38;6
b3;s11;39;6
b3;s11;40;64
b3;s11;41;5
b3;s11;42;75
b3;s11;43;50
b3;s11;44;2
b3;s11;45;95
b3;s11;46;96
b3;s11;47;3
b3;s11;48;1
b3;s11;49;4
b3;s11;50;2
b3;s11;51;50
b3;s11;52;3
b3;s11;53;95
b3;s11;54;95
b3;s11;55;2
b3;s11;56;2
b3;s11;57;2
b3;s11;58;2
b3;s11;59;2
b3;s11;60;2
b3;s11;61;49
b3;s11;62;97
b3;s11;63;2
b3;s11;64;63
b3;s11;65;100
b3;s11;66;1
b3;s11;67;99
b3;s11;68;47
b3;s11;69;96
b3;s11;70;2
b3;s11;71;61
b3;s11;72;89
b3;s11;73;77
b3;s11;74;97
b3;s11;75;37
b3;s11;76;97
b3;s11;77;54
b3;s11;78;92
b3;s11;79;53
b3;s11;80;52
b4;s11;1;1
b4;s11;2;1
b4;s11;3;1
b4;s11;4;1
b4;s11;5;1
b4;s11;6;1
b4;s11;7;1
b4;s11;8;1
b4;s11;9;1
b4;s11;10;1
b4;s11;11;1
b4;s11;12;1
b4;s11;13;1
b4;s11;14;1
b4;s11;15;1
b4;s11;16;1
b4;s11;17;1
b4;s11;18;1
b4;s11;19;1
b4;s11;20;1
b4;s11;21;1
b4;s11;22;1
b4;s11;23;1
b4;s11;24;1
b4;s11;25;1
b4;s11;26;1
b4;s11;27;1
b4;s11;28;1
b4;s11;29;1
b4;s11;30;1
b4;s11;31;1
b4;s11;32;1
b4;s11;33;1
b4;s11;34;1
b4;s11;35;1
b4;s11;36;1
b4;s11;37;1
b4;s11;38;1
b4;s11;39;1
b4;s11;40;1
b4;s11;41;1
b4;s11;42;1
b4;s11;43;1
b4;s11;44;1
b4;s11;45;1
b4;s11;46;1
b4;s11;47;1
b4;s11;48;1
b4;s11;49;1
b4;s11;50;1
b4;s11;51;1
b4;s11;52;1
b4;s11;53;1
b4;s11;54;1
b4;s11;55;1
b4;s11;56;1
b4;s11;57;1
b4;s11;58;1
b4;s11;59;1
b4;s11;60;1
b4;s11;61;1
b4;s11;62;1
b4;s11;63;1
b4;s11;64;1
b4;s11;65;1
b4;s11;66;1
b4;s11;67;1
b4;s11;68;1
b4;s11;69;1
b4;s11;70;1
b4;s11;71;1
b4;s11;72;1
b4;s11;73;1
b4;s11;74;1
b4;s11;75;1
b4;s11;76;1
b4;s11;77;1
b4;s11;78;1
b4;s11;79;1
b4;s11;80;1
b1;s02;1;41
b1;s02;2;18
b1;s02;3;29
b1;s02;4;52
b1;s02;5;64
b1;s02;6;1
b1;s02;7;34
b1;s02;8;2
b1;s02;9;30
b1;s02;10;39
b1;s02;11;62
b1;s02;12;20
b1;s02;13;72
b1;s02;14;10
b1;s02;15;1
b1;s02;16;63
b1;s02;17;1
b1;s02;18;3
b1;s02;19;40
b1;s02;20;1
b1;s02;21;46
b1;s02;22;37
b1;s02;23;52
b1;s02;24;0
b1;s02;25;1
b1;s02;26;41
b1;s02;27;49
b1;s02;28;48
b1;s02;29;27
b1;s02;30;15
b1;s02;31;13
b1;s02;32;47
b1;s02;33;13
b1;s02;34;38
b1;s02;35;33
b1;s02;36;36
b1;s02;37;50
b1;s02;38;55
b1;s02;39;32
b1;s02;40;67
b1;s02;41;63
b1;s02;42;27
b1;s02;43;10
b1;s02;44;1
b1;s02;45;26
b1;s02;46;1
b1;s02;47;1
b1;s02;48;45
b1;s02;49;9
b1;s02;50;32
b1;s02;51;3
b1;s02;52;69
b1;s02;53;36
b1;s02;54;52
b1;s02;55;82
b1;s02;56;27
b1;s02;57;52
b1;s02;58;75
b1;s02;59;83
b1;s02;60;35
b1;s02;61;28
b1;s02;62;73
b1;s02;63;11
b1;s02;64;1
b1;s02;65;21
b1;s02;66;67
b1;s02;67;25
b1;s02;68;30
b1;s02;69;60
b1;s02;70;39
b1;s02;71;9
b1;s02;72;59
b1;s02;73;46
b1;s02;74;23
b1;s02;75;25
b1;s02;76;38
b1;s02;77;6
b1;s02;78;29
b1;s02;79;0
b1;s02;80;17
b2;s02;1;39
b2;s02;2;41
b2;s02;3;18
b2;s02;4;26
b2;s02;5;73
b2;s02;6;1
b2;s02;7;55
b2;s02;8;5
b2;s02;9;56
b2;s02;10;4
b2;s02;11;79
b2;s02;12;4
b2;s02;13;79
b2;s02;14;1
b2;s02;15;1
b2;s02;16;61
b2;s02;17;0
b2;s02;18;29
b2;s02;19;59
b2;s02;20;1
b2;s02;21;48
b2;s02;22;51
b2;s02;23;16
b2;s02;24;1
b2;s02;25;49
b2;s02;26;64
b2;s02;27;47
b2;s02;28;71
b2;s02;29;43
b2;s02;30;16
b2;s02;31;2
b2;s02;32;31
b2;s02;33;9
b2;s02;34;63
b2;s02;35;49
b2;s02;36;58
b2;s02;37;67
b2;s02;38;70
b2;s02;39;23
b2;s02;40;75
b2;s02;41;66
b2;s02;42;6
b2;s02;43;40
b2;s02;44;1
b2;s02;45;56
b2;s02;46;2
b2;s02;47;1
b2;s02;48;59
b2;s02;49;15
b2;s02;50;33
b2;s02;51;32
b2;s02;52;67
b2;s02;53;62
b2;s02;54;65
b2;s02;55;82
b2;s02;56;56
b2;s02;57;59
b2;s02;58;87
b2;s02;59;84
b2;s02;60;38
b2;s02;61;33
b2;s02;62;64
b2;s02;63;4
b2;s02;64;0
b2;s02;65;45
b2;s02;66;62
b2;s02;67;0
b2;s02;68;23
b2;s02;69;70
b2;s02;70;47
b2;s02;71;26
b2;s02;72;66
b2;s02;73;47
b2;s02;74;15
b2;s02;75;4
b2;s02;76;40
b2;s02;77;9
b2;s02;78;37
b2;s02;79;1
b2;s02;80;29
b3;s02;1;12
b3;s02;2;34
b3;s02;3;46
b3;s02;4;6
b3;s02;5;92
b3;s02;6;1
b3;s02;7;47
b3;s02;8;15
b3;s02;9;69
b3;s02;10;25
b3;s02;11;99
b3;s02;12;52
b3;s02;13;93
b3;s02;14;8
b3;s02;15;0
b3;s02;16;89
b3;s02;17;4
b3;s02;18;9
b3;s02;19;42
b3;s02;20;1
b3;s02;21;80
b3;s02;22;89
b3;s02;23;1
b3;s02;24;1
b3;s02;25;1
b3;s02;26;80
b3;s02;27;52
b3;s02;28;52
b3;s02;29;24
b3;s02;30;46
b3;s02;31;9
b3;s02;32;73
b3;s02;33;67
b3;s02;34;78
b3;s02;35;92
b3;s02;36;68
b3;s02;37;78
b3;s02;38;97
b3;s02;39;1
b3;s02;40;99
b3;s02;41;88
b3;s02;42;19
b3;s02;43;41
b3;s02;44;40
b3;s02;45;67
b3;s02;46;76
b3;s02;47;27
b3;s02;48;91
b3;s02;49;7
b3;s02;50;66
b3;s02;51;2
b3;s02;52;94
b3;s02;53;4
b3;s02;54;80
b3;s02;55;87
b3;s02;56;68
b3;s02;57;97
b3;s02;58;97
b3;s02;59;94
b3;s02;60;1
b3;s02;61;36
b3;s02;62;69
b3;s02;63;1
b3;s02;64;1
b3;s02;65;60
b3;s02;66;76
b3;s02;67;0
b3;s02;68;68
b3;s02;69;87
b3;s02;70;97
b3;s02;71;10
b3;s02;72;85
b3;s02;73;33
b3;s02;74;90
b3;s02;75;0
b3;s02;76;83
b3;s02;77;0
b3;s02;78;44
b3;s02;79;42
b3;s02;80;72
b4;s02;1;1
b4;s02;2;1
b4;s02;3;1
b4;s02;4;1
b4;s02;5;1
b4;s02;6;1
b4;s02;7;1
b4;s02;8;1
b4;s02;9;1
b4;s02;10;1
b4;s02;11;1
b4;s02;12;1
b4;s02;13;1
b4;s02;14;1
b4;s02;15;2
b4;s02;16;1
b4;s02;17;1
b4;s02;18;1
b4;s02;19;1
b4;s02;20;1
b4;s02;21;1
b4;s02;22;1
b4;s02;23;1
b4;s02;24;1
b4;s02;25;1
b4;s02;26;1
b4;s02;27;1
b4;s02;28;1
b4;s02;29;1
b4;s02;30;1
b4;s02;31;1
b4;s02;32;1
b4;s02;33;1
b4;s02;34;1
b4;s02;35;1
b4;s02;36;1
b4;s02;37;1
b4;s02;38;1
b4;s02;39;1
b4;s02;40;1
b4;s02;41;1
b4;s02;42;1
b4;s02;43;1
b4;s02;44;1
b4;s02;45;1
b4;s02;46;1
b4;s02;47;1
b4;s02;48;1
b4;s02;49;1
b4;s02;50;1
b4;s02;51;1
b4;s02;52;1
b4;s02;53;1
b4;s02;54;1
b4;s02;55;1
b4;s02;56;1
b4;s02;57;1
b4;s02;58;1
b4;s02;59;1
b4;s02;60;1
b4;s02;61;1
b4;s02;62;1
b4;s02;63;1
b4;s02;64;1
b4;s02;65;1
b4;s02;66;1
b4;s02;67;1
b4;s02;68;1
b4;s02;69;1
b4;s02;70;1
b4;s02;71;1
b4;s02;72;1
b4;s02;73;1
b4;s02;74;1
b4;s02;75;1
b4;s02;76;1
b4;s02;77;1
b4;s02;78;1
b4;s02;79;1
b4;s02;80;1
b1;s04;1;50
b1;s04;2;72
b1;s04;3;35
b1;s04;4;80
b1;s04;5;89
b1;s04;6;90
b1;s04;7;70
b1;s04;8;30
b1;s04;9;50
b1;s04;10;69
b1;s04;11;66
b1;s04;12;0
b1;s04;13;78
b1;s04;14;70
b1;s04;15;83
b1;s04;16;0
b1;s04;17;18
b1;s04;18;17
b1;s04;19;93
b1;s04;20;0
b1;s04;21;60
b1;s04;22;81
b1;s04;23;83
b1;s04;24;48
b1;s04;25;0
b1;s04;26;30
b1;s04;27;34
b1;s04;28;0
b1;s04;29;65
b1;s04;30;71
b1;s04;31;0
b1;s04;32;70
b1;s04;33;90
b1;s04;34;87
b1;s04;35;73
b1;s04;36;89
b1;s04;37;34
b1;s04;38;71
b1;s04;39;66
b1;s04;40;71
b1;s04;41;94
b1;s04;42;81
b1;s04;43;81
b1;s04;44;51
b1;s04;45;0
b1;s04;46;31
b1;s04;47;73
b1;s04;48;77
b1;s04;49;75
b1;s04;50;51
b1;s04;51;63
b1;s04;52;0
b1;s04;53;83
b1;s04;54;0
b1;s04;55;82
b1;s04;56;51
b1;s04;57;0
b1;s04;58;70
b1;s04;59;85
b1;s04;60;76
b1;s04;61;71
b1;s04;62;0
b1;s04;63;69
b1;s04;64;77
b1;s04;65;58
b1;s04;66;82
b1;s04;67;0
b1;s04;68;71
b1;s04;69;74
b1;s04;70;0
b1;s04;71;72
b1;s04;72;96
b1;s04;73;39
b1;s04;74;72
b1;s04;75;87
b1;s04;76;35
b1;s04;77;0
b1;s04;78;74
b1;s04;79;82
b1;s04;80;39
b2;s04;1;73
b2;s04;2;80
b2;s04;3;0
b2;s04;4;82
b2;s04;5;91
b2;s04;6;84
b2;s04;7;62
b2;s04;8;39
b2;s04;9;73
b2;s04;10;67
b2;s04;11;65
b2;s04;12;0
b2;s04;13;60
b2;s04;14;74
b2;s04;15;73
b2;s04;16;0
b2;s04;17;26
b2;s04;18;0
b2;s04;19;85
b2;s04;20;0
b2;s04;21;71
b2;s04;22;76
b2;s04;23;81
b2;s04;24;29
b2;s04;25;0
b2;s04;26;36
b2;s04;27;68
b2;s04;28;0
b2;s04;29;68
b2;s04;30;71
b2;s04;31;0
b2;s04;32;66
b2;s04;33;77
b2;s04;34;67
b2;s04;35;65
b2;s04;36;77
b2;s04;37;0
b2;s04;38;70
b2;s04;39;52
b2;s04;40;70
b2;s04;41;89
b2;s04;42;74
b2;s04;43;70
b2;s04;44;35
b2;s04;45;15
b2;s04;46;28
b2;s04;47;72
b2;s04;48;83
b2;s04;49;72
b2;s04;50;41
b2;s04;51;70
b2;s04;52;0
b2;s04;53;82
b2;s04;54;0
b2;s04;55;78
b2;s04;56;0
b2;s04;57;0
b2;s04;58;69
b2;s04;59;78
b2;s04;60;56
b2;s04;61;77
b2;s04;62;22
b2;s04;63;53
b2;s04;64;71
b2;s04;65;67
b2;s04;66;72
b2;s04;67;0
b2;s04;68;62
b2;s04;69;75
b2;s04;70;0
b2;s04;71;73
b2;s04;72;92
b2;s04;73;33
b2;s04;74;75
b2;s04;75;76
b2;s04;76;26
b2;s04;77;0
b2;s04;78;75
b2;s04;79;73
b2;s04;80;58
b3;s04;1;77
b3;s04;2;75
b3;s04;3;0
b3;s04;4;100
b3;s04;5;31
b3;s04;6;39
b3;s04;7;27
b3;s04;8;34
b3;s04;9;29
b3;s04;10;29
b3;s04;11;62
b3;s04;12;0
b3;s04;13;0
b3;s04;14;0
b3;s04;15;31
b3;s04;16;71
b3;s04;17;31
b3;s04;18;0
b3;s04;19;81
b3;s04;20;0
b3;s04;21;0
b3;s04;22;100
b3;s04;23;48
b3;s04;24;0
b3;s04;25;0
b3;s04;26;0
b3;s04;27;68
b3;s04;28;0
b3;s04;29;0
b3;s04;30;0
b3;s04;31;0
b3;s04;32;77
b3;s04;33;79
b3;s04;34;79
b3;s04;35;52
b3;s04;36;75
b3;s04;37;0
b3;s04;38;0
b3;s04;39;29
b3;s04;40;36
b3;s04;41;88
b3;s04;42;49
b3;s04;43;28
b3;s04;44;27
b3;s04;45;0
b3;s04;46;0
b3;s04;47;0
b3;s04;48;0
b3;s04;49;61
b3;s04;50;0
b3;s04;51;46
b3;s04;52;0
b3;s04;53;84
b3;s04;54;0
b3;s04;55;75
b3;s04;56;0
b3;s04;57;0
b3;s04;58;63
b3;s04;59;74
b3;s04;60;0
b3;s04;61;60
b3;s04;62;0
b3;s04;63;0
b3;s04;64;71
b3;s04;65;0
b3;s04;66;0
b3;s04;67;0
b3;s04;68;34
b3;s04;69;77
b3;s04;70;0
b3;s04;71;75
b3;s04;72;75
b3;s04;73;0
b3;s04;74;28
b3;s04;75;100
b3;s04;76;0
b3;s04;77;0
b3;s04;78;0
b3;s04;79;64
b3;s04;80;0
b4;s04;1;2
b4;s04;2;2
b4;s04;3;2
b4;s04;4;1
b4;s04;5;3
b4;s04;6;3
b4;s04;7;1
b4;s04;8;2
b4;s04;9;3
b4;s04;10;3
b4;s04;11;2
b4;s04;12;2
b4;s04;13;3
b4;s04;14;3
b4;s04;15;2
b4;s04;16;2
b4;s04;17;3
b4;s04;18;3
b4;s04;19;2
b4;s04;20;2
b4;s04;21;3
b4;s04;22;2
b4;s04;23;3
b4;s04;24;3
b4;s04;25;3
b4;s04;26;2
b4;s04;27;3
b4;s04;28;1
b4;s04;29;3
b4;s04;30;3
b4;s04;31;2
b4;s04;32;3
b4;s04;33;3
b4;s04;34;3
b4;s04;35;2
b4;s04;36;2
b4;s04;37;3
b4;s04;38;3
b4;s04;39;2
b4;s04;40;2
b4;s04;41;2
b4;s04;42;2
b4;s04;43;3
b4;s04;44;2
b4;s04;45;3
b4;s04;46;3
b4;s04;47;2
b4;s04;48;3
b4;s04;49;3
b4;s04;50;3
b4;s04;51;3
b4;s04;52;3
b4;s04;53;2
b4;s04;54;3
b4;s04;55;2
b4;s04;56;3
b4;s04;57;3
b4;s04;58;2
b4;s04;59;3
b4;s04;60;2
b4;s04;61;2
b4;s04;62;3
b4;s04;63;3
b4;s04;64;1
b4;s04;65;2
b4;s04;66;3
b4;s04;67;3
b4;s04;68;2
b4;s04;69;2
b4;s04;70;3
b4;s04;71;3
b4;s04;72;3
b4;s04;73;3
b4;s04;74;2
b4;s04;75;2
b4;s04;76;3
b4;s04;77;3
b4;s04;78;2
b4;s04;79;3
b4;s04;80;2
b1;s05;1;91
b1;s05;2;97
b1;s05;3;98
b1;s05;4;57
b1;s05;5;59
b1;s05;6;33
b1;s05;7;52
b1;s05;8;83
b1;s05;9;65
b1;s05;10;42
b1;s05;11;81
b1;s05;12;95
b1;s05;13;43
b1;s05;14;89
b1;s05;15;68
b1;s05;16;49
b1;s05;17;57
b1;s05;18;29
b1;s05;19;60
b1;s05;20;66
b1;s05;21;87
b1;s05;22;14
b1;s05;23;67
b1;s05;24;0
b1;s05;25;57
b1;s05;26;74
b1;s05;27;12
b1;s05;28;9
b1;s05;29;88
b1;s05;30;69
b1;s05;31;63
b1;s05;32;96
b1;s05;33;93
b1;s05;34;81
b1;s05;35;44
b1;s05;36;48
b1;s05;37;10
b1;s05;38;51
b1;s05;39;56
b1;s05;40;94
b1;s05;41;95
b1;s05;42;55
b1;s05;43;73
b1;s05;44;17
b1;s05;45;60
b1;s05;46;86
b1;s05;47;29
b1;s05;48;85
b1;s05;49;86
b1;s05;50;93
b1;s05;51;65
b1;s05;52;31
b1;s05;53;8
b1;s05;54;96
b1;s05;55;67
b1;s05;56;73
b1;s05;57;64
b1;s05;58;58
b1;s05;59;88
b1;s05;60;67
b1;s05;61;85
b1;s05;62;53
b1;s05;63;62
b1;s05;64;34
b1;s05;65;51
b1;s05;66;84
b1;s05;67;50
b1;s05;68;95
b1;s05;69;66
b1;s05;70;15
b1;s05;71;81
b1;s05;72;20
b1;s05;73;53
b1;s05;74;99
b1;s05;75;75
b1;s05;76;78
b1;s05;77;86
b1;s05;78;81
b1;s05;79;48
b1;s05;80;38
b2;s05;1;96
b2;s05;2;83
b2;s05;3;71
b2;s05;4;51
b2;s05;5;47
b2;s05;6;25
b2;s05;7;57
b2;s05;8;95
b2;s05;9;73
b2;s05;10;59
b2;s05;11;72
b2;s05;12;74
b2;s05;13;44
b2;s05;14;66
b2;s05;15;37
b2;s05;16;25
b2;s05;17;45
b2;s05;18;37
b2;s05;19;56
b2;s05;20;70
b2;s05;21;77
b2;s05;22;32
b2;s05;23;67
b2;s05;24;23
b2;s05;25;44
b2;s05;26;60
b2;s05;27;48
b2;s05;28;35
b2;s05;29;72
b2;s05;30;65
b2;s05;31;47
b2;s05;32;77
b2;s05;33;81
b2;s05;34;74
b2;s05;35;36
b2;s05;36;17
b2;s05;37;18
b2;s05;38;51
b2;s05;39;56
b2;s05;40;83
b2;s05;41;93
b2;s05;42;49
b2;s05;43;61
b2;s05;44;30
b2;s05;45;75
b2;s05;46;90
b2;s05;47;55
b2;s05;48;68
b2;s05;49;89
b2;s05;50;96
b2;s05;51;64
b2;s05;52;42
b2;s05;53;36
b2;s05;54;96
b2;s05;55;78
b2;s05;56;74
b2;s05;57;67
b2;s05;58;62
b2;s05;59;88
b2;s05;60;71
b2;s05;61;70
b2;s05;62;56
b2;s05;63;60
b2;s05;64;15
b2;s05;65;48
b2;s05;66;90
b2;s05;67;67
b2;s05;68;78
b2;s05;69;61
b2;s05;70;47
b2;s05;71;81
b2;s05;72;23
b2;s05;73;55
b2;s05;74;99
b2;s05;75;69
b2;s05;76;63
b2;s05;77;74
b2;s05;78;77
b2;s05;79;66
b2;s05;80;54
b3;s05;1;1
b3;s05;2;1
b3;s05;3;100
b3;s05;4;0
b3;s05;5;58
b3;s05;6;77
b3;s05;7;100
b3;s05;8;83
b3;s05;9;62
b3;s05;10;67
b3;s05;11;98
b3;s05;12;98
b3;s05;13;73
b3;s05;14;99
b3;s05;15;1
b3;s05;16;50
b3;s05;17;92
b3;s05;18;67
b3;s05;19;77
b3;s05;20;23
b3;s05;21;78
b3;s05;22;1
b3;s05;23;92
b3;s05;24;5
b3;s05;25;46
b3;s05;26;73
b3;s05;27;99
b3;s05;28;72
b3;s05;29;99
b3;s05;30;14
b3;s05;31;0
b3;s05;32;98
b3;s05;33;99
b3;s05;34;87
b3;s05;35;100
b3;s05;36;84
b3;s05;37;82
b3;s05;38;81
b3;s05;39;86
b3;s05;40;95
b3;s05;41;98
b3;s05;42;52
b3;s05;43;98
b3;s05;44;30
b3;s05;45;51
b3;s05;46;75
b3;s05;47;97
b3;s05;48;99
b3;s05;49;99
b3;s05;50;99
b3;s05;51;81
b3;s05;52;2
b3;s05;53;51
b3;s05;54;72
b3;s05;55;65
b3;s05;56;20
b3;s05;57;94
b3;s05;58;89
b3;s05;59;71
b3;s05;60;79
b3;s05;61;95
b3;s05;62;32
b3;s05;63;52
b3;s05;64;89
b3;s05;65;5
b3;s05;66;28
b3;s05;67;99
b3;s05;68;98
b3;s05;69;18
b3;s05;70;0
b3;s05;71;11
b3;s05;72;1
b3;s05;73;98
b3;s05;74;64
b3;s05;75;64
b3;s05;76;92
b3;s05;77;13
b3;s05;78;91
b3;s05;79;83
b3;s05;80;15
b4;s05;1;3
b4;s05;2;3
b4;s05;3;1
b4;s05;4;3
b4;s05;5;3
b4;s05;6;1
b4;s05;7;2
b4;s05;8;2
b4;s05;9;3
b4;s05;10;2
b4;s05;11;1
b4;s05;12;1
b4;s05;13;3
b4;s05;14;1
b4;s05;15;3
b4;s05;16;2
b4;s05;17;3
b4;s05;18;2
b4;s05;19;3
b4;s05;20;3
b4;s05;21;2
b4;s05;22;2
b4;s05;23;3
b4;s05;24;3
b4;s05;25;2
b4;s05;26;3
b4;s05;27;2
b4;s05;28;3
b4;s05;29;2
b4;s05;30;3
b4;s05;31;3
b4;s05;32;2
b4;s05;33;1
b4;s05;34;2
b4;s05;35;3
b4;s05;36;3
b4;s05;37;3
b4;s05;38;2
b4;s05;39;2
b4;s05;40;3
b4;s05;41;2
b4;s05;42;2
b4;s05;43;2
b4;s05;44;2
b4;s05;45;3
b4;s05;46;3
b4;s05;47;2
b4;s05;48;3
b4;s05;49;2
b4;s05;50;3
b4;s05;51;2
b4;s05;52;3
b4;s05;53;3
b4;s05;54;3
b4;s05;55;2
b4;s05;56;3
b4;s05;57;2
b4;s05;58;2
b4;s05;59;3
b4;s05;60;2
b4;s05;61;3
b4;s05;62;3
b4;s05;63;3
b4;s05;64;3
b4;s05;65;3
b4;s05;66;3
b4;s05;67;2
b4;s05;68;1
b4;s05;69;2
b4;s05;70;3
b4;s05;71;3
b4;s05;72;3
b4;s05;73;3
b4;s05;74;2
b4;s05;75;3
b4;s05;76;2
b4;s05;77;3
b4;s05;78;2
b4;s05;79;2
b4;s05;80;3
b1;s12;1;65
b1;s12;2;59
b1;s12;3;38
b1;s12;4;68
b1;s12;5;54
b1;s12;6;16
b1;s12;7;9
b1;s12;8;82
b1;s12;9;38
b1;s12;10;5
b1;s12;11;77
b1;s12;12;37
b1;s12;13;37
b1;s12;14;12
b1;s12;15;56
b1;s12;16;26
b1;s12;17;9
b1;s12;18;36
b1;s12;19;0
b1;s12;20;7
b1;s12;21;31
b1;s12;22;42
b1;s12;23;31
b1;s12;24;30
b1;s12;25;62
b1;s12;26;19
b1;s12;27;14
b1;s12;28;6
b1;s12;29;18
b1;s12;30;18
b1;s12;31;66
b1;s12;32;0
b1;s12;33;7
b1;s12;34;15
b1;s12;35;6
b1;s12;36;22
b1;s12;37;30
b1;s12;38;4
b1;s12;39;65
b1;s12;40;76
b1;s12;41;0
b1;s12;42;15
b1;s12;43;57
b1;s12;44;75
b1;s12;45;6
b1;s12;46;38
b1;s12;47;53
b1;s12;48;39
b1;s12;49;29
b1;s12;50;2
b1;s12;51;8
b1;s12;52;7
b1;s12;53;2
b1;s12;54;37
b1;s12;55;10
b1;s12;56;0
b1;s12;57;25
b1;s12;58;23
b1;s12;59;39
b1;s12;60;59
b1;s12;61;57
b1;s12;62;23
b1;s12;63;43
b1;s12;64;31
b1;s12;65;46
b1;s12;66;57
b1;s12;67;22
b1;s12;68;11
b1;s12;69;56
b1;s12;70;71
b1;s12;71;7
b1;s12;72;12
b1;s12;73;25
b1;s12;74;67
b1;s12;75;40
b1;s12;76;52
b1;s12;77;57
b1;s12;78;52
b1;s12;79;34
b1;s12;80;64
b2;s12;1;83
b2;s12;2;27
b2;s12;3;39
b2;s12;4;79
b2;s12;5;32
b2;s12;6;16
b2;s12;7;6
b2;s12;8;92
b2;s12;9;34
b2;s12;10;0
b2;s12;11;81
b2;s12;12;19
b2;s12;13;48
b2;s12;14;58
b2;s12;15;78
b2;s12;16;43
b2;s12;17;13
b2;s12;18;47
b2;s12;19;12
b2;s12;20;0
b2;s12;21;74
b2;s12;22;58
b2;s12;23;36
b2;s12;24;65
b2;s12;25;74
b2;s12;26;31
b2;s12;27;35
b2;s12;28;16
b2;s12;29;15
b2;s12;30;0
b2;s12;31;71
b2;s12;32;43
b2;s12;33;11
b2;s12;34;7
b2;s12;35;20
b2;s12;36;67
b2;s12;37;61
b2;s12;38;21
b2;s12;39;67
b2;s12;40;89
b2;s12;41;0
b2;s12;42;16
b2;s12;43;28
b2;s12;44;92
b2;s12;45;11
b2;s12;46;18
b2;s12;47;15
b2;s12;48;11
b2;s12;49;19
b2;s12;50;6
b2;s12;51;49
b2;s12;52;5
b2;s12;53;3
b2;s12;54;62
b2;s12;55;6
b2;s12;56;0
b2;s12;57;18
b2;s12;58;56
b2;s12;59;53
b2;s12;60;69
b2;s12;61;65
b2;s12;62;66
b2;s12;63;40
b2;s12;64;16
b2;s12;65;8
b2;s12;66;62
b2;s12;67;22
b2;s12;68;31
b2;s12;69;79
b2;s12;70;68
b2;s12;71;14
b2;s12;72;36
b2;s12;73;17
b2;s12;74;58
b2;s12;75;24
b2;s12;76;31
b2;s12;77;37
b2;s12;78;56
b2;s12;79;6
b2;s12;80;67
b3;s12;1;0
b3;s12;2;19
b3;s12;3;64
b3;s12;4;20
b3;s12;5;86
b3;s12;6;65
b3;s12;7;20
b3;s12;8;54
b3;s12;9;21
b3;s12;10;0
b3;s12;11;61
b3;s12;12;10
b3;s12;13;0
b3;s12;14;90
b3;s12;15;93
b3;s12;16;84
b3;s12;17;26
b3;s12;18;30
b3;s12;19;0
b3;s12;20;0
b3;s12;21;11
b3;s12;22;10
b3;s12;23;9
b3;s12;24;71
b3;s12;25;76
b3;s12;26;4
b3;s12;27;22
b3;s12;28;8
b3;s12;29;1
b3;s12;30;0
b3;s12;31;68
b3;s12;32;63
b3;s12;33;15
b3;s12;34;73
b3;s12;35;59
b3;s12;36;89
b3;s12;37;50
b3;s12;38;6
b3;s12;39;92
b3;s12;40;3
b3;s12;41;0
b3;s12;42;11
b3;s12;43;57
b3;s12;44;83
b3;s12;45;35
b3;s12;46;91
b3;s12;47;42
b3;s12;48;23
b3;s12;49;9
b3;s12;50;4
b3;s12;51;58
b3;s12;52;2
b3;s12;53;1
b3;s12;54;63
b3;s12;55;0
b3;s12;56;2
b3;s12;57;56
b3;s12;58;9
b3;s12;59;16
b3;s12;60;36
b3;s12;61;68
b3;s12;62;61
b3;s12;63;68
b3;s12;64;14
b3;s12;65;20
b3;s12;66;4
b3;s12;67;59
b3;s12;68;46
b3;s12;69;83
b3;s12;70;60
b3;s12;71;10
b3;s12;72;75
b3;s12;73;55
