"Date","Subject","Age","Sex","Hand","Block","Bin","Trial","Task","Shape","corrResp","Resp","ACC","RT","Morality","Identity"
"16-May-2018_15:43:09",7316,21,"female","R",1,1,21,"Id","moralSelf","H","h",1,0.4867,"Good","Self"
"16-May-2018_15:43:11",7316,21,"female","R",1,1,22,"Id","immoralOther","J","j",1,0.4948,"Bad","Other"
"16-May-2018_15:43:13",7316,21,"female","R",1,1,23,"Id","immoralSelf","H","j",0,0.5009,"Bad","Self"
"16-May-2018_15:43:15",7316,21,"female","R",1,1,24,"Id","moralSelf","H","h",1,0.535,"Good","Self"
"16-May-2018_15:43:17",7316,21,"female","R",1,2,1,"Id","immoralOther","J","j",1,0.5091,"Bad","Other"
"16-May-2018_15:43:18",7316,21,"female","R",1,2,2,"Id","immoralOther","J","j",1,0.5452,"Bad","Other"
"16-May-2018_15:43:20",7316,21,"female","R",1,2,3,"Id","moralOther","J","j",1,0.8234,"Good","Other"
"16-May-2018_15:43:22",7316,21,"female","R",1,2,4,"Id","immoralOther","J","j",1,0.5594,"Bad","Other"
"16-May-2018_15:43:24",7316,21,"female","R",1,2,5,"Id","immoralSelf","H","h",1,0.5496,"Bad","Self"
"16-May-2018_15:43:26",7316,21,"female","R",1,2,6,"Id","moralOther","J","j",1,0.6157,"Good","Other"
"16-May-2018_15:43:28",7316,21,"female","R",1,2,7,"Id","moralSelf","H","h",1,0.4758,"Good","Self"
"16-May-2018_15:43:30",7316,21,"female","R",1,2,8,"Id","moralOther","J","j",1,0.7638,"Good","Other"
"16-May-2018_15:43:32",7316,21,"female","R",1,2,9,"Id","immoralSelf","H","h",1,0.546,"Bad","Self"
"16-May-2018_15:43:34",7316,21,"female","R",1,2,10,"Id","moralSelf","H","h",1,0.5782,"Good","Self"
"16-May-2018_15:43:35",7316,21,"female","R",1,2,11,"Id","moralOther","J","j",1,0.7362,"Good","Other"
"16-May-2018_15:43:37",7316,21,"female","R",1,2,12,"Id","immoralSelf","H","h",1,0.5523,"Bad","Self"
"16-May-2018_15:43:39",7316,21,"female","R",1,2,13,"Id","immoralSelf","H","h",1,0.6124,"Bad","Self"
"16-May-2018_15:43:41",7316,21,"female","R",1,2,14,"Id","moralSelf","H","h",1,0.5006,"Good","Self"
"16-May-2018_15:43:42",7316,21,"female","R",1,2,15,"Id","moralSelf","H","h",1,0.4607,"Good","Self"
"16-May-2018_15:43:44",7316,21,"female","R",1,2,16,"Id","immoralOther","J","j",1,0.5426,"Bad","Other"
"16-May-2018_15:43:46",7316,21,"female","R",1,2,17,"Id","immoralOther","J","j",1,0.4008,"Bad","Other"
"16-May-2018_15:43:47",7316,21,"female","R",1,2,18,"Id","immoralOther","J","j",1,0.4529,"Bad","Other"
"16-May-2018_15:43:49",7316,21,"female","R",1,2,19,"Id","moralSelf","H","h",1,0.595,"Good","Self"
"16-May-2018_15:43:51",7316,21,"female","R",1,2,20,"Id","moralSelf","H","h",1,0.4691,"Good","Self"
"16-May-2018_15:43:53",7316,21,"female","R",1,2,21,"Id","immoralSelf","H","h",1,0.6772,"Bad","Self"
"16-May-2018_15:43:55",7316,21,"female","R",1,2,22,"Id","moralOther","J","j",1,0.5394,"Good","Other"
"16-May-2018_15:43:56",7316,21,"female","R",1,2,23,"Id","immoralSelf","H","h",1,0.5415,"Bad","Self"
"16-May-2018_15:43:58",7316,21,"female","R",1,2,24,"Id","moralOther","J","j",1,0.5956,"Good","Other"
"16-May-2018_15:44:06",7316,21,"female","R",1,3,1,"Id","immoralSelf","H","h",1,0.726,"Bad","Self"
"16-May-2018_15:44:08",7316,21,"female","R",1,3,2,"Id","moralOther","J","j",1,0.5741,"Good","Other"
"16-May-2018_15:44:10",7316,21,"female","R",1,3,3,"Id","moralOther","J","j",1,0.6422,"Good","Other"
"16-May-2018_15:44:12",7316,21,"female","R",1,3,4,"Id","immoralOther","J","j",1,0.6022,"Bad","Other"
"16-May-2018_15:44:14",7316,21,"female","R",1,3,5,"Id","moralSelf","H","h",1,0.5164,"Good","Self"
"16-May-2018_15:44:15",7316,21,"female","R",1,3,6,"Id","immoralSelf","H","h",1,0.4665,"Bad","Self"
"16-May-2018_15:44:17",7316,21,"female","R",1,3,7,"Id","moralOther","J","j",1,0.6125,"Good","Other"
"16-May-2018_15:44:19",7316,21,"female","R",1,3,8,"Id","moralOther","J","j",1,0.5547,"Good","Other"
"16-May-2018_15:44:21",7316,21,"female","R",1,3,9,"Id","moralSelf","H","h",1,0.4888,"Good","Self"
"16-May-2018_15:44:23",7316,21,"female","R",1,3,10,"Id","immoralOther","J","j",1,0.5009,"Bad","Other"
"16-May-2018_15:44:25",7316,21,"female","R",1,3,11,"Id","moralSelf","H","h",1,0.475,"Good","Self"
"16-May-2018_15:44:26",7316,21,"female","R",1,3,12,"Id","moralOther","J","j",1,0.6251,"Good","Other"
"16-May-2018_15:44:28",7316,21,"female","R",1,3,13,"Id","immoralOther","J","j",1,0.5612,"Bad","Other"
"16-May-2018_15:44:30",7316,21,"female","R",1,3,14,"Id","immoralSelf","H","h",1,0.5493,"Bad","Self"
"16-May-2018_15:44:32",7316,21,"female","R",1,3,15,"Id","immoralSelf","H","h",1,0.5054,"Bad","Self"
"16-May-2018_15:44:34",7316,21,"female","R",1,3,16,"Id","moralSelf","H","h",1,0.6255,"Good","Self"
"16-May-2018_15:44:36",7316,21,"female","R",1,3,17,"Id","moralOther","J","j",1,0.5357,"Good","Other"
"16-May-2018_15:44:38",7316,21,"female","R",1,3,18,"Id","moralSelf","H","h",1,0.5057,"Good","Self"
"16-May-2018_15:44:39",7316,21,"female","R",1,3,19,"Id","immoralOther","J","j",1,0.5279,"Bad","Other"
"16-May-2018_15:44:41",7316,21,"female","R",1,3,20,"Id","immoralOther","J","j",1,0.4799,"Bad","Other"
"16-May-2018_15:44:43",7316,21,"female","R",1,3,21,"Id","immoralSelf","H","h",1,0.504,"Bad","Self"
"16-May-2018_15:44:45",7316,21,"female","R",1,3,22,"Id","immoralSelf","H","h",1,0.5441,"Bad","Self"
"16-May-2018_15:44:47",7316,21,"female","R",1,3,23,"Id","immoralOther","J","j",1,0.4662,"Bad","Other"
"16-May-2018_15:44:48",7316,21,"female","R",1,3,24,"Id","moralSelf","H","h",1,0.4704,"Good","Self"
"16-May-2018_15:44:50",7316,21,"female","R",1,4,1,"Id","immoralSelf","H","h",1,0.5765,"Bad","Self"
"16-May-2018_15:44:52",7316,21,"female","R",1,4,2,"Id","moralOther","J","j",1,0.5606,"Good","Other"
"16-May-2018_15:44:54",7316,21,"female","R",1,4,3,"Id","moralOther","J","j",1,0.6407,"Good","Other"
"16-May-2018_15:44:55",7316,21,"female","R",1,4,4,"Id","immoralOther","J","j",1,0.4988,"Bad","Other"
"16-May-2018_15:44:57",7316,21,"female","R",1,4,5,"Id","immoralSelf","H","h",1,0.595,"Bad","Self"
"16-May-2018_15:44:59",7316,21,"female","R",1,4,6,"Id","moralSelf","H","h",1,0.445,"Good","Self"
"16-May-2018_15:45:01",7316,21,"female","R",1,4,7,"Id","immoralOther","J","j",1,0.4751,"Bad","Other"
"16-May-2018_15:45:02",7316,21,"female","R",1,4,8,"Id","moralOther","J","h",0,0.4893,"Good","Other"
"16-May-2018_15:45:04",7316,21,"female","R",1,4,9,"Id","moralOther","J","h",0,0.5713,"Good","Other"
"16-May-2018_15:45:06",7316,21,"female","R",1,4,10,"Id","moralOther","J","h",0,0.5534,"Good","Other"
"16-May-2018_15:45:08",7316,21,"female","R",1,4,11,"Id","immoralOther","J","j",1,0.6015,"Bad","Other"
"16-May-2018_15:45:09",7316,21,"female","R",1,4,12,"Id","moralSelf","H","h",1,0.5553,"Good","Self"
"16-May-2018_15:45:11",7316,21,"female","R",1,4,13,"Id","moralSelf","H","h",1,0.53,"Good","Self"
"16-May-2018_15:45:13",7316,21,"female","R",1,4,14,"Id","moralSelf","H","h",1,0.3777,"Good","Self"
"16-May-2018_15:45:14",7316,21,"female","R",1,4,15,"Id","immoralOther","J","j",1,0.6138,"Bad","Other"
"16-May-2018_15:45:16",7316,21,"female","R",1,4,16,"Id","immoralOther","J","j",1,0.428,"Bad","Other"
"16-May-2018_15:45:18",7316,21,"female","R",1,4,17,"Id","moralOther","J","j",1,0.902,"Good","Other"
"16-May-2018_15:45:20",7316,21,"female","R",1,4,18,"Id","immoralOther","J","j",1,0.5581,"Bad","Other"
"16-May-2018_15:45:22",7316,21,"female","R",1,4,19,"Id","immoralSelf","H","h",1,0.6006,"Bad","Self"
"16-May-2018_15:45:24",7316,21,"female","R",1,4,20,"Id","moralSelf","H","h",1,0.6683,"Good","Self"
"16-May-2018_15:45:25",7316,21,"female","R",1,4,21,"Id","moralSelf","H","h",1,0.4305,"Good","Self"
"16-May-2018_15:45:27",7316,21,"female","R",1,4,22,"Id","immoralSelf","H","h",1,0.6186,"Bad","Self"
"16-May-2018_15:45:29",7316,21,"female","R",1,4,23,"Id","immoralSelf","H","h",1,0.6067,"Bad","Self"
"16-May-2018_15:45:31",7316,21,"female","R",1,4,24,"Id","immoralSelf","H","h",1,0.4828,"Bad","Self"
"16-May-2018_15:45:44",7316,21,"female","R",1,5,1,"Id","immoralOther","J","j",1,0.5675,"Bad","Other"
"16-May-2018_15:45:46",7316,21,"female","R",1,5,2,"Id","immoralOther","J","j",1,0.4396,"Bad","Other"
"16-May-2018_15:45:48",7316,21,"female","R",1,5,3,"Id","moralSelf","H","h",1,0.5617,"Good","Self"
"16-May-2018_15:45:50",7316,21,"female","R",1,5,4,"Id","moralSelf","H","h",1,0.3879,"Good","Self"
"16-May-2018_15:45:51",7316,21,"female","R",1,5,5,"Id","moralSelf","H","h",1,0.356,"Good","Self"
"16-May-2018_15:45:53",7316,21,"female","R",1,5,6,"Id","moralOther","J","j",1,0.464,"Good","Other"
"16-May-2018_15:45:55",7316,21,"female","R",1,5,7,"Id","immoralOther","J","j",1,0.4462,"Bad","Other"
"16-May-2018_15:45:56",7316,21,"female","R",1,5,8,"Id","moralSelf","H","h",1,0.4442,"Good","Self"
"16-May-2018_15:45:58",7316,21,"female","R",1,5,9,"Id","immoralOther","J","j",1,0.4883,"Bad","Other"
"16-May-2018_15:46:00",7316,21,"female","R",1,5,10,"Id","moralSelf","H","h",1,0.4385,"Good","Self"
"16-May-2018_15:46:01",7316,21,"female","R",1,5,11,"Id","moralOther","J","j",1,0.5005,"Good","Other"
"16-May-2018_15:46:03",7316,21,"female","R",1,5,12,"Id","moralOther","J","j",1,0.4687,"Good","Other"
"16-May-2018_15:46:05",7316,21,"female","R",1,5,13,"Id","immoralSelf","H","h",1,0.4968,"Bad","Self"
"16-May-2018_15:46:07",7316,21,"female","R",1,5,14,"Id","immoralSelf","H","h",1,0.5108,"Bad","Self"
"16-May-2018_15:46:08",7316,21,"female","R",1,5,15,"Id","immoralSelf","H","h",1,0.351,"Bad","Self"
"16-May-2018_15:46:10",7316,21,"female","R",1,5,16,"Id","immoralSelf","H","h",1,0.3791,"Bad","Self"
"16-May-2018_15:46:11",7316,21,"female","R",1,5,17,"Id","moralSelf","H","h",1,0.3412,"Good","Self"
"16-May-2018_15:46:13",7316,21,"female","R",1,5,18,"Id","moralOther","J","j",1,0.4253,"Good","Other"
"16-May-2018_15:46:15",7316,21,"female","R",1,5,19,"Id","immoralSelf","H","h",1,0.5917,"Bad","Self"
"16-May-2018_15:46:17",7316,21,"female","R",1,5,20,"Id","immoralSelf","H","h",1,0.6974,"Bad","Self"
"16-May-2018_15:46:18",7316,21,"female","R",1,5,21,"Id","moralOther","J","j",1,0.5696,"Good","Other"
"16-May-2018_15:46:20",7316,21,"female","R",1,5,22,"Id","immoralOther","J","j",1,0.5097,"Bad","Other"
"16-May-2018_15:46:22",7316,21,"female","R",1,5,23,"Id","moralOther","J","j",1,0.4917,"Good","Other"
"16-May-2018_15:46:23",7316,21,"female","R",1,5,24,"Id","immoralOther","J","j",1,0.4377,"Bad","Other"
"16-May-2018_15:48:50",7316,21,"female","R",2,1,1,"Val","immoralSelf","U","y",0,0.8261,"Bad","Self"
"16-May-2018_15:48:52",7316,21,"female","R",2,1,2,"Val","immoralOther","U","u",1,1.0282,"Bad","Other"
"16-May-2018_15:48:54",7316,21,"female","R",2,1,3,"Val","immoralOther","U","u",1,0.5743,"Bad","Other"
"16-May-2018_15:48:56",7316,21,"female","R",2,1,4,"Val","immoralSelf","U","u",1,0.6784,"Bad","Self"
"16-May-2018_15:48:58",7316,21,"female","R",2,1,5,"Val","moralOther","Y","y",1,0.6127,"Good","Other"
"16-May-2018_15:49:00",7316,21,"female","R",2,1,6,"Val","moralOther","Y","y",1,0.5168,"Good","Other"
"16-May-2018_15:49:02",7316,21,"female","R",2,1,7,"Val","moralOther","Y","y",1,0.4437,"Good","Other"
"16-May-2018_15:49:04",7316,21,"female","R",2,1,8,"Val","moralSelf","Y","y",1,0.5569,"Good","Self"
"16-May-2018_15:49:05",7316,21,"female","R",2,1,9,"Val","moralSelf","Y","y",1,0.7231,"Good","Self"
"16-May-2018_15:49:07",7316,21,"female","R",2,1,10,"Val","moralSelf","Y","y",1,0.4891,"Good","Self"
"16-May-2018_15:49:09",7316,21,"female","R",2,1,11,"Val","immoralSelf","U","u",1,0.4213,"Bad","Self"
"16-May-2018_15:49:11",7316,21,"female","R",2,1,12,"Val","immoralOther","U","u",1,0.6253,"Bad","Other"
"16-May-2018_15:49:13",7316,21,"female","R",2,1,13,"Val","immoralOther","U","u",1,0.5514,"Bad","Other"
"16-May-2018_15:49:14",7316,21,"female","R",2,1,14,"Val","moralOther","Y","y",1,0.6475,"Good","Other"
"16-May-2018_15:49:16",7316,21,"female","R",2,1,15,"Val","moralOther","Y","y",1,0.5557,"Good","Other"
"16-May-2018_15:49:18",7316,21,"female","R",2,1,16,"Val","moralSelf","Y","y",1,0.4577,"Good","Self"
"16-May-2018_15:49:20",7316,21,"female","R",2,1,17,"Val","moralSelf","Y","y",1,0.374,"Good","Self"
"16-May-2018_15:49:22",7316,21,"female","R",2,1,18,"Val","moralOther","Y","y",1,0.8159,"Good","Other"
"16-May-2018_15:49:24",7316,21,"female","R",2,1,19,"Val","immoralSelf","U",NA,-1,1.085,"Bad","Self"
"16-May-2018_15:49:26",7316,21,"female","R",2,1,20,"Val","immoralOther","U","u",1,0.5302,"Bad","Other"
"16-May-2018_15:49:28",7316,21,"female","R",2,1,21,"Val","immoralOther","U","u",1,0.4804,"Bad","Other"
"16-May-2018_15:49:30",7316,21,"female","R",2,1,22,"Val","immoralSelf","U","u",1,0.5243,"Bad","Self"
"16-May-2018_15:49:31",7316,21,"female","R",2,1,23,"Val","immoralSelf","U","u",1,0.4585,"Bad","Self"
"16-May-2018_15:49:34",7316,21,"female","R",2,1,24,"Val","moralSelf","Y","y",1,0.5886,"Good","Self"
"16-May-2018_15:49:35",7316,21,"female","R",2,2,1,"Val","immoralSelf","U","u",1,0.6105,"Bad","Self"
"16-May-2018_15:49:37",7316,21,"female","R",2,2,2,"Val","moralSelf","Y","y",1,0.5727,"Good","Self"
"16-May-2018_15:49:39",7316,21,"female","R",2,2,3,"Val","moralOther","Y","y",1,0.7848,"Good","Other"
"16-May-2018_15:49:41",7316,21,"female","R",2,2,4,"Val","moralSelf","Y","y",1,0.487,"Good","Self"
"16-May-2018_15:49:43",7316,21,"female","R",2,2,5,"Val","moralSelf","Y","y",1,0.4164,"Good","Self"
"16-May-2018_15:49:45",7316,21,"female","R",2,2,6,"Val","immoralSelf","U","u",1,0.7092,"Bad","Self"
"16-May-2018_15:49:46",7316,21,"female","R",2,2,7,"Val","moralSelf","Y","y",1,0.5353,"Good","Self"
"16-May-2018_15:49:48",7316,21,"female","R",2,2,8,"Val","immoralOther","U","u",1,0.5534,"Bad","Other"
"16-May-2018_15:49:50",7316,21,"female","R",2,2,9,"Val","immoralSelf","U","u",1,0.8855,"Bad","Self"
"16-May-2018_15:49:52",7316,21,"female","R",2,2,10,"Val","moralOther","Y","y",1,0.7857,"Good","Other"
"16-May-2018_15:49:54",7316,21,"female","R",2,2,11,"Val","immoralOther","U","u",1,0.6258,"Bad","Other"
"16-May-2018_15:49:56",7316,21,"female","R",2,2,12,"Val","immoralSelf","U","u",1,0.5198,"Bad","Self"
"16-May-2018_15:49:58",7316,21,"female","R",2,2,13,"Val","immoralSelf","U","u",1,0.478,"Bad","Self"
"16-May-2018_15:50:00",7316,21,"female","R",2,2,14,"Val","immoralOther","U","u",1,0.5461,"Bad","Other"
"16-May-2018_15:50:01",7316,21,"female","R",2,2,15,"Val","moralOther","Y","y",1,0.6882,"Good","Other"
"16-May-2018_15:50:03",7316,21,"female","R",2,2,16,"Val","moralSelf","Y","y",1,0.4723,"Good","Self"
"16-May-2018_15:50:05",7316,21,"female","R",2,2,17,"Val","immoralOther","U","u",1,0.5524,"Bad","Other"
"16-May-2018_15:50:07",7316,21,"female","R",2,2,18,"Val","immoralOther","U","u",1,0.4584,"Bad","Other"
"16-May-2018_15:50:08",7316,21,"female","R",2,2,19,"Val","immoralOther","U","u",1,0.4986,"Bad","Other"
"16-May-2018_15:50:10",7316,21,"female","R",2,2,20,"Val","moralOther","Y","y",1,0.6207,"Good","Other"
"16-May-2018_15:50:12",7316,21,"female","R",2,2,21,"Val","immoralSelf","U","u",1,0.7667,"Bad","Self"
"16-May-2018_15:50:14",7316,21,"female","R",2,2,22,"Val","moralSelf","Y","y",1,0.6229,"Good","Self"
"16-May-2018_15:50:16",7316,21,"female","R",2,2,23,"Val","moralOther","Y","y",1,0.4249,"Good","Other"
"16-May-2018_15:50:17",7316,21,"female","R",2,2,24,"Val","moralOther","Y","y",1,0.5051,"Good","Other"
"16-May-2018_15:50:25",7316,21,"female","R",2,3,1,"Val","moralSelf","Y","y",1,0.6955,"Good","Self"
"16-May-2018_15:50:27",7316,21,"female","R",2,3,2,"Val","immoralSelf","U","u",1,0.7236,"Bad","Self"
"16-May-2018_15:50:29",7316,21,"female","R",2,3,3,"Val","immoralOther","U","u",1,0.5278,"Bad","Other"
"16-May-2018_15:50:31",7316,21,"female","R",2,3,4,"Val","immoralOther","U","u",1,0.4118,"Bad","Other"
"16-May-2018_15:50:33",7316,21,"female","R",2,3,5,"Val","immoralSelf","U","u",1,0.494,"Bad","Self"
"16-May-2018_15:50:35",7316,21,"female","R",2,3,6,"Val","moralOther","Y","y",1,0.6021,"Good","Other"
"16-May-2018_15:50:36",7316,21,"female","R",2,3,7,"Val","moralSelf","Y","y",1,0.4121,"Good","Self"
"16-May-2018_15:50:38",7316,21,"female","R",2,3,8,"Val","moralSelf","Y","y",1,0.3603,"Good","Self"
"16-May-2018_15:50:40",7316,21,"female","R",2,3,9,"Val","immoralOther","U","y",0,0.4283,"Bad","Other"
"16-May-2018_15:50:41",7316,21,"female","R",2,3,10,"Val","moralSelf","Y","y",1,0.5704,"Good","Self"
"16-May-2018_15:50:43",7316,21,"female","R",2,3,11,"Val","immoralOther","U","u",1,0.5386,"Bad","Other"
"16-May-2018_15:50:45",7316,21,"female","R",2,3,12,"Val","moralOther","Y","y",1,0.4826,"Good","Other"
"16-May-2018_15:50:47",7316,21,"female","R",2,3,13,"Val","immoralSelf","U","u",1,0.6947,"Bad","Self"
"16-May-2018_15:50:49",7316,21,"female","R",2,3,14,"Val","moralOther","Y","y",1,0.7108,"Good","Other"
"16-May-2018_15:50:51",7316,21,"female","R",2,3,15,"Val","immoralSelf","U","u",1,0.5691,"Bad","Self"
"16-May-2018_15:50:53",7316,21,"female","R",2,3,16,"Val","moralOther","Y","y",1,0.5371,"Good","Other"
"16-May-2018_15:50:54",7316,21,"female","R",2,3,17,"Val","moralOther","Y","y",1,0.6032,"Good","Other"
"16-May-2018_15:50:56",7316,21,"female","R",2,3,18,"Val","immoralSelf","U","u",1,0.7034,"Bad","Self"
"16-May-2018_15:50:58",7316,21,"female","R",2,3,19,"Val","moralSelf","Y","y",1,0.5675,"Good","Self"
"16-May-2018_15:51:00",7316,21,"female","R",2,3,20,"Val","immoralOther","U","u",1,0.7595,"Bad","Other"
"16-May-2018_15:51:02",7316,21,"female","R",2,3,21,"Val","immoralOther","U","u",1,0.5457,"Bad","Other"
"16-May-2018_15:51:05",7316,21,"female","R",2,3,22,"Val","immoralSelf","U","y",0,0.6617,"Bad","Self"
"16-May-2018_15:51:07",7316,21,"female","R",2,3,23,"Val","moralSelf","Y","y",1,0.7039,"Good","Self"
"16-May-2018_15:51:08",7316,21,"female","R",2,3,24,"Val","moralOther","Y","y",1,0.5819,"Good","Other"
"16-May-2018_15:51:10",7316,21,"female","R",2,4,1,"Val","moralSelf","Y","y",1,0.5041,"Good","Self"
"16-May-2018_15:51:12",7316,21,"female","R",2,4,2,"Val","moralSelf","Y","y",1,0.4345,"Good","Self"
"16-May-2018_15:51:13",7316,21,"female","R",2,4,3,"Val","moralSelf","Y","y",1,0.3603,"Good","Self"
"16-May-2018_15:51:15",7316,21,"female","R",2,4,4,"Val","moralOther","Y","y",1,0.6585,"Good","Other"
"16-May-2018_15:51:17",7316,21,"female","R",2,4,5,"Val","immoralOther","U","u",1,0.5546,"Bad","Other"
"16-May-2018_15:51:19",7316,21,"female","R",2,4,6,"Val","immoralSelf","U","u",1,0.4746,"Bad","Self"
"16-May-2018_15:51:20",7316,21,"female","R",2,4,7,"Val","immoralSelf","U","u",1,0.5027,"Bad","Self"
"16-May-2018_15:51:22",7316,21,"female","R",2,4,8,"Val","immoralOther","U","u",1,0.5571,"Bad","Other"
"16-May-2018_15:51:24",7316,21,"female","R",2,4,9,"Val","immoralSelf","U","u",1,0.6146,"Bad","Self"
"16-May-2018_15:51:25",7316,21,"female","R",2,4,10,"Val","moralOther","Y","u",0,0.4429,"Good","Other"
"16-May-2018_15:51:27",7316,21,"female","R",2,4,11,"Val","moralOther","Y","y",1,0.4494,"Good","Other"
"16-May-2018_15:51:29",7316,21,"female","R",2,4,12,"Val","moralOther","Y","y",1,0.4071,"Good","Other"
"16-May-2018_15:51:31",7316,21,"female","R",2,4,13,"Val","immoralSelf","U","u",1,0.9153,"Bad","Self"
"16-May-2018_15:51:33",7316,21,"female","R",2,4,14,"Val","immoralSelf","U","u",1,0.4574,"Bad","Self"
"16-May-2018_15:51:35",7316,21,"female","R",2,4,15,"Val","moralOther","Y","y",1,0.9554,"Good","Other"
"16-May-2018_15:51:37",7316,21,"female","R",2,4,16,"Val","immoralSelf","U","u",1,0.6516,"Bad","Self"
"16-May-2018_15:51:39",7316,21,"female","R",2,4,17,"Val","immoralOther","U","u",1,0.4841,"Bad","Other"
"16-May-2018_15:51:40",7316,21,"female","R",2,4,18,"Val","immoralOther","U","u",1,0.4358,"Bad","Other"
"16-May-2018_15:51:42",7316,21,"female","R",2,4,19,"Val","immoralOther","U","u",1,0.5099,"Bad","Other"
"16-May-2018_15:51:44",7316,21,"female","R",2,4,20,"Val","moralSelf","Y","y",1,0.566,"Good","Self"
"16-May-2018_15:51:46",7316,21,"female","R",2,4,21,"Val","moralSelf","Y","y",1,0.4142,"Good","Self"
"16-May-2018_15:51:48",7316,21,"female","R",2,4,22,"Val","moralSelf","Y","y",1,0.4602,"Good","Self"
"16-May-2018_15:51:50",7316,21,"female","R",2,4,23,"Val","moralOther","Y","y",1,0.7163,"Good","Other"
"16-May-2018_15:51:52",7316,21,"female","R",2,4,24,"Val","immoralOther","U","u",1,0.5625,"Bad","Other"
"16-May-2018_15:51:56",7316,21,"female","R",2,5,1,"Val","moralOther","Y","y",1,0.6786,"Good","Other"
"16-May-2018_15:51:58",7316,21,"female","R",2,5,2,"Val","moralSelf","Y","y",1,0.5208,"Good","Self"
"16-May-2018_15:52:00",7316,21,"female","R",2,5,3,"Val","immoralSelf","U","u",1,0.585,"Bad","Self"
"16-May-2018_15:52:02",7316,21,"female","R",2,5,4,"Val","moralOther","Y","y",1,0.655,"Good","Other"
"16-May-2018_15:52:03",7316,21,"female","R",2,5,5,"Val","immoralOther","U","u",1,0.4872,"Bad","Other"
"16-May-2018_15:52:05",7316,21,"female","R",2,5,6,"Val","moralSelf","Y","y",1,0.5032,"Good","Self"
"16-May-2018_15:52:07",7316,21,"female","R",2,5,7,"Val","immoralOther","U","u",1,0.6693,"Bad","Other"
"16-May-2018_15:52:08",7316,21,"female","R",2,5,8,"Val","immoralOther","U","u",1,0.4455,"Bad","Other"
"16-May-2018_15:52:10",7316,21,"female","R",2,5,9,"Val","moralOther","Y","y",1,0.4955,"Good","Other"
"16-May-2018_15:52:12",7316,21,"female","R",2,5,10,"Val","immoralSelf","U","u",1,0.6596,"Bad","Self"
"16-May-2018_15:52:14",7316,21,"female","R",2,5,11,"Val","moralSelf","Y","y",1,0.6017,"Good","Self"
"16-May-2018_15:52:16",7316,21,"female","R",2,5,12,"Val","immoralOther","U","u",1,0.5139,"Bad","Other"
"16-May-2018_15:52:18",7316,21,"female","R",2,5,13,"Val","immoralSelf","U","y",0,0.6579,"Bad","Self"
"16-May-2018_15:52:20",7316,21,"female","R",2,5,14,"Val","immoralSelf","U","u",1,0.4921,"Bad","Self"
"16-May-2018_15:52:21",7316,21,"female","R",2,5,15,"Val","moralOther","Y","y",1,0.6661,"Good","Other"
"16-May-2018_15:52:23",7316,21,"female","R",2,5,16,"Val","moralOther","Y","y",1,0.5502,"Good","Other"
"16-May-2018_15:52:25",7316,21,"female","R",2,5,17,"Val","immoralSelf","U","u",1,0.5443,"Bad","Self"
"16-May-2018_15:52:27",7316,21,"female","R",2,5,18,"Val","moralSelf","Y","y",1,0.6145,"Good","Self"
"16-May-2018_15:52:29",7316,21,"female","R",2,5,19,"Val","immoralOther","U","u",1,0.8085,"Bad","Other"
