jatosResID,image,trial_main,mainRT,Moved,Beauty,trial_sr,srRT,SelfRelev
1956,art_010,19,18963,0.13,0.59,38,2433,0.73
1956,art_021,17,26073,0.40,0.64,44,4157,0.28
1956,art_024,20,25045,0.11,0.46,5,2868,0.47
1956,art_025,36,23318,0.32,0.46,4,3992,0.10
1956,art_032,31,108663,0.07,0.41,9,1981,0.71
1956,art_038,10,64604,0.36,0.72,10,2291,0.81
1956,art_039,35,30165,0.33,0.41,3,2883,0.62
1956,art_041,28,21607,0.30,0.66,33,2750,0.25
1956,art_043,37,30548,0.42,0.50,13,2618,0.28
1956,art_049,9,40114,0.42,0.58,19,2874,0.33
1956,art_061,34,29342,0.12,0.30,40,5530,0.09
1956,art_064,33,39944,0.15,0.47,36,2087,0.09
1956,art_070,16,95771,0.13,0.60,18,3355,0.04
1956,art_071,12,35100,0.28,0.48,24,2749,0.03
1956,art_073,41,38510,0.28,0.61,6,2616,0.02
1956,art_078,26,25134,0.90,0.85,12,2853,0.63
1956,art_083,43,44392,0.38,0.74,42,1919,0.55
1956,art_085,6,26571,0.47,0.56,28,2113,0.27
1956,art_100,14,72325,0.13,0.13,7,2755,0.49
1956,art_103,13,17894,0.15,0.21,2,4281,0.69
1956,art_105,24,41425,0.19,0.38,1,4427,0.02
1956,art_107,30,23590,0.20,0.47,16,3052,0.34
1956,art_109,3,28883,0.59,0.52,27,3667,0.48
1955,2va007,15,25937,0.18,0.65,13,2795,0.01
1955,2va009,37,29129,0.36,0.57,26,4754,0.10
1955,2va014,34,27092,0.02,0.14,27,5821,0.32
1955,2va025,21,38927,0.23,0.05,2,5496,0.06
1955,2va031,11,38478,0.09,0.63,4,7301,0.29
1955,2va033,31,45644,0.09,0.47,11,8988,0.12
1955,2va035,2,39712,0.63,0.71,8,6034,0.67
1955,2va057,32,38311,0.45,0.90,24,4855,0.08
1955,2va067,3,35670,0.10,0.49,28,6663,0.15
1955,2va071,18,32909,0.36,0.57,29,2360,0.01
1955,2va075,12,29249,0.34,0.44,5,4064,0.07
1955,2va078,4,39132,0.69,0.83,18,6678,0.03
1955,2va081,7,32071,0.42,0.92,32,2557,0.00
1955,2va106,39,40009,0.05,0.08,21,4563,0.05
1955,2va118,14,30886,0.68,0.36,16,6870,0.59
1955,2va131,8,33832,0.59,0.07,37,2587,0.01
1955,2va137,5,47010,0.75,0.81,19,4272,0.01
1955,art_001,30,37159,0.57,0.65,7,2663,0.02
1955,art_004,10,51423,0.62,0.33,9,2137,0.02
1955,art_010,13,58481,0.63,0.56,36,8724,0.02
1955,art_021,35,32260,0.68,0.63,25,2587,0.00
1955,art_024,9,43029,0.34,0.66,39,3101,0.04
1955,art_025,38,40393,0.59,0.76,41,6765,0.01
1955,art_032,23,25198,0.13,0.61,42,2436,0.01
1955,art_038,25,41379,0.20,0.42,10,5949,0.01
1955,art_039,22,28320,0.29,0.78,12,3270,0.10
1955,art_041,36,29334,0.53,0.12,1,6228,0.01
1955,art_043,27,35571,0.09,0.17,15,2094,0.01
1955,art_049,20,39958,0.53,0.56,6,3798,0.04
1955,art_061,44,27246,0.22,0.30,38,3487,0.00
1955,art_064,40,39586,0.08,0.58,43,2034,0.01
1955,art_070,19,37981,0.47,0.91,44,4471,0.24
1955,art_071,1,37548,0.75,0.71,22,3215,0.00
1955,art_073,42,35784,0.61,0.56,3,5843,0.04
1955,art_078,41,31290,0.65,0.99,23,8332,0.92
1955,art_083,43,37322,0.28,0.85,40,6002,0.01
1955,art_085,24,28347,0.25,0.49,17,3882,0.10
1955,art_100,28,35959,0.01,0.12,31,2649,0.01
1955,art_103,6,46822,0.07,0.06,20,5287,0.33
1955,art_105,29,35772,0.12,0.03,34,2933,0.00
1955,art_107,17,32626,0.04,0.02,30,2049,0.01
1955,art_109,26,37663,0.70,0.09,14,2991,0.01
1953,2va007,25,74241,0.63,0.99,23,2698,0.96
1953,2va009,17,27173,0.57,0.26,44,2804,0.90
1953,2va014,36,19124,0.63,0.48,17,2723,1.00
1953,2va025,1,27527,0.91,0.29,10,3084,0.93
1953,2va031,43,20617,0.71,0.69,43,3024,0.91
1953,2va033,23,22672,0.58,0.43,33,2884,0.08
1953,2va035,44,26324,0.53,0.36,25,2689,0.03
1953,2va057,38,34189,0.61,0.90,18,2995,0.50
1953,2va067,34,22107,0.41,0.21,13,5971,0.06
1953,2va071,14,24145,0.46,0.54,16,3352,0.13
1953,2va075,26,29819,0.55,0.52,32,2835,0.15
1953,2va078,40,23234,0.46,0.14,27,9109,0.05
1953,2va081,35,29178,0.63,0.77,37,2544,0.82
1953,2va106,5,25817,0.72,0.99,30,3377,1.00
1953,2va118,8,23887,0.48,0.38,36,5425,0.02
1953,2va131,3,34983,0.59,0.77,15,2585,0.97
1953,2va137,6,28096,0.74,0.98,11,2749,0.75
1953,art_001,13,42162,0.63,0.96,4,3363,0.78
1953,art_004,24,23633,0.49,0.43,21,5860,0.02
1953,art_010,9,24147,0.51,0.32,28,4100,0.04
1953,art_021,33,26634,0.48,0.52,38,2776,0.87
1953,art_024,27,19682,0.59,0.87,41,3967,0.83
1953,art_025,4,27518,0.37,0.25,42,11782,0.00
1953,art_032,42,23331,0.65,0.99,6,5764,0.98
1953,art_038,12,20232,0.54,0.80,39,3201,0.38
1953,art_039,18,25176,0.46,0.30,7,7377,0.02
1953,art_041,16,22155,0.37,0.44,5,4713,0.02
1953,art_043,29,25249,0.45,0.34,35,4599,0.11
1953,art_049,15,24966,0.58,0.43,34,4277,0.84
1953,art_061,2,26732,0.59,0.96,22,25447,0.04
1953,art_064,22,25362,0.77,0.94,40,2837,0.05
1953,art_070,21,25071,0.49,0.79,20,3623,0.05
1953,art_071,30,29322,0.55,0.98,19,2786,0.76
1953,art_073,28,32369,0.43,0.60,24,2950,0.02
1953,art_078,41,24308,0.63,0.46,3,4589,0.02
1953,art_083,39,71164,0.54,0.54,2,3767,0.02
1953,art_085,31,22187,0.56,0.38,26,2593,0.04
1953,art_100,32,47432,0.65,0.96,1,22650,0.99
1953,art_103,11,24722,0.72,0.78,8,3123,0.98
1953,art_105,10,27949,0.61,0.63,31,2201,0.72
1953,art_107,7,23172,0.28,0.11,29,2905,0.96
1953,art_109,19,26208,0.28,0.55,12,3862,0.12
1960,2va007,44,31589,0.49,0.93,8,3089,0.33
1960,2va009,14,26379,0.34,0.91,34,2582,0.54
1960,2va014,20,25161,0.66,0.80,18,1978,0.84
1960,2va025,13,25827,0.28,0.38,14,2781,0.64
1960,2va031,34,24334,0.42,0.93,21,3072,0.83
1960,2va033,28,27505,0.16,0.86,42,1818,0.93
1960,2va035,19,26183,0.78,0.93,15,4365,0.46
1960,2va057,1,26970,0.77,0.88,3,1795,0.89
1960,2va067,5,28222,0.82,0.87,27,2377,0.84
1960,2va071,16,25609,0.85,0.69,31,3081,0.12
1960,2va075,24,51372,0.46,0.65,10,2690,0.18
1960,2va078,43,21213,0.79,0.96,20,3725,0.74
1960,2va081,42,29450,0.75,0.97,23,2304,0.64
1960,2va106,37,39978,0.55,0.88,41,2054,0.61
1960,2va118,17,24956,0.84,0.78,5,3456,0.72
1960,2va131,18,30537,0.24,0.59,28,4394,0.15
1960,2va137,32,52453,0.27,0.82,38,2520,0.17
1960,art_001,11,32268,0.51,0.78,33,1953,0.10
1960,art_004,25,55039,0.77,0.73,4,2643,0.07
1960,art_010,22,21465,0.94,0.90,7,4593,0.07
1960,art_021,2,25703,0.77,0.49,26,3236,0.14
1960,art_024,12,22639,0.45,0.91,32,5784,0.44
1960,art_025,27,22242,0.72,0.89,17,2194,0.17
1960,art_032,8,22954,0.67,0.82,44,3218,0.08
1960,art_038,10,25425,0.45,0.55,22,2803,0.89
1960,art_039,15,40293,0.23,0.86,6,3901,0.51
1960,art_041,33,18744,0.80,0.57,1,3606,0.06
1960,art_043,4,21920,0.39,0.30,29,2693,0.11
1960,art_049,30,25835,0.51,0.78,40,2443,0.17
1960,art_061,36,20983,0.43,0.88,43,2366,0.33
1960,art_064,31,21959,0.66,0.82,16,3816,0.18
1960,art_070,3,34986,0.42,0.95,25,2790,0.07
1960,art_071,38,18980,0.75,0.99,9,2322,0.17
1960,art_073,39,14995,0.75,0.86,37,2323,0.17
1960,art_078,41,17861,0.68,0.97,2,1740,0.92
1960,art_083,6,17162,0.82,0.90,19,2874,0.86
1960,art_085,29,18935,0.78,0.97,11,2747,0.57
1960,art_100,7,23800,0.42,0.64,24,1847,0.74
1960,art_103,21,25312,0.23,0.28,36,3142,0.63
1960,art_105,40,22729,0.14,0.24,30,2701,0.28
1960,art_107,26,41536,0.42,0.53,39,2224,0.15
1960,art_109,23,28876,0.51,0.67,13,2609,0.82
1959,2va007,12,21828,0.72,0.97,10,2456,0.83
1959,2va009,42,19046,0.79,0.83,12,3404,0.73
1959,2va014,18,31181,0.55,0.68,8,4082,0.87
1959,2va025,5,187455,0.14,0.23,1,14672,0.45
1959,2va031,38,15730,0.10,0.06,5,3705,0.14
1959,2va033,36,30494,0.12,0.01,24,2482,0.82
1959,2va035,26,19943,0.85,0.93,21,3685,0.84
1959,2va057,35,24653,0.75,0.99,41,2072,0.10
1959,2va067,6,22497,0.30,0.90,11,3523,0.04
1959,2va071,17,16031,0.70,0.70,42,5522,0.00
1959,2va075,37,11856,0.62,0.65,44,7402,0.03
1959,2va078,16,29819,0.77,0.68,37,5626,0.03
1959,2va081,4,175067,0.97,0.99,4,4647,0.91
1959,2va106,40,34459,0.83,0.77,40,2119,0.06
1959,2va118,24,21029,0.31,0.06,18,2149,0.06
1959,2va131,3,102550,0.28,0.36,29,8090,0.64
1959,2va137,25,22850,0.49,0.24,38,2729,0.07
1959,art_001,23,66177,0.25,0.87,19,3685,0.05
1959,art_004,22,22244,0.40,0.84,31,2132,0.02
1959,art_010,19,67583,0.74,0.98,35,4896,0.03
1959,art_021,28,21830,0.15,0.98,25,3567,0.78
1959,art_024,14,51639,0.85,0.90,36,5068,0.89
1959,art_025,1,42353,0.96,0.78,30,2672,0.03
1959,art_032,34,20433,0.84,0.98,34,2420,0.89
1959,art_038,11,41333,0.96,0.87,9,3612,0.01
1959,art_039,21,69963,0.91,0.98,13,1728,0.91
1959,art_041,20,57685,0.46,0.28,16,5852,0.04
1959,art_043,39,22543,0.91,0.93,17,3456,0.04
1959,art_049,9,80660,0.95,0.99,6,2331,0.93
1959,art_061,41,34071,0.69,0.58,28,12579,0.80
1959,art_064,27,21060,0.95,0.99,14,4714,0.01
1959,art_070,29,18933,0.49,0.90,32,2767,0.00
1959,art_071,31,25819,0.62,0.95,7,3256,0.97
1959,art_073,15,22605,0.74,0.97,27,26137,0.81
1959,art_078,2,30325,0.20,0.66,15,5686,0.91
1959,art_083,8,13931,0.87,0.83,43,4309,0.00
1959,art_085,43,16631,0.62,0.91,3,2239,0.94
1959,art_100,30,54909,0.76,0.21,33,7318,0.79
1959,art_103,7,26634,0.07,0.18,39,3732,0.04
1959,art_105,33,28129,0.01,0.02,20,2025,0.03
1959,art_107,10,43257,0.85,0.03,26,3080,0.01
1959,art_109,32,20068,0.70,0.25,2,10175,0.01
1963,2va007,43,158925,0.78,0.96,3,4016,0.02
1963,2va009,14,41826,0.74,0.94,28,2349,0.60
1963,2va014,26,28847,0.65,0.80,23,2882,0.02
1963,2va025,35,19586,0.01,0.03,35,4474,0.01
1963,2va031,7,26828,0.09,0.43,17,2026,0.54
1963,2va033,18,19942,0.01,0.01,30,2220,0.02
1963,2va035,9,24417,0.71,0.88,25,4842,0.85
1963,2va057,37,22863,0.70,0.99,38,1774,0.97
1963,2va067,32,19067,0.12,0.36,8,2546,0.03
1963,2va071,5,40802,0.10,0.14,18,2774,0.14
1963,2va075,8,30216,0.10,0.54,4,4116,0.73
1963,2va078,11,35126,0.84,0.72,33,2574,0.01
1963,2va081,3,27256,0.47,0.99,6,2810,0.82
1963,2va106,6,21550,0.01,0.16,5,3103,0.01
1963,2va118,39,21766,0.98,0.00,31,2473,0.97
1963,2va131,29,19554,0.01,0.01,39,2835,0.04
1963,2va137,2,24063,0.61,0.85,14,2198,0.93
1963,art_001,33,18426,0.01,0.17,44,4076,0.02
1963,art_004,17,28694,0.05,0.01,34,2184,0.03
1963,art_010,13,50262,0.81,0.77,22,2843,0.04
1963,art_021,28,21510,0.11,0.03,41,2312,0.02
1963,art_024,20,18441,0.80,0.99,27,4054,0.09
1963,art_025,42,21538,0.30,0.04,32,1979,0.03
1963,art_032,41,20573,0.02,0.83,10,2628,0.06
1963,art_038,21,24326,0.76,0.59,19,2776,0.96
1963,art_039,22,22798,0.15,0.64,21,4222,0.03
1963,art_041,24,20765,0.02,0.01,40,4338,0.07
1963,art_043,34,20439,0.09,0.06,2,4031,0.01
1963,art_049,1,25697,0.16,0.80,1,5472,0.72
1963,art_061,16,24829,0.22,0.03,36,2226,0.01
1963,art_064,40,37718,0.02,0.28,13,2578,0.04
1963,art_070,38,18343,0.69,0.48,42,4505,0.27
1963,art_071,30,25438,0.01,0.28,7,4873,0.77
1963,art_073,15,21435,0.72,0.17,9,2534,0.03
1963,art_078,27,21592,0.99,0.98,29,1785,0.99
1963,art_083,31,20881,0.99,0.98,16,1885,0.97
1963,art_085,4,25272,0.23,0.56,26,2166,0.96
1963,art_100,12,47673,0.45,0.23,37,1740,0.53
1963,art_103,44,23931,0.00,0.02,24,3729,0.01
1963,art_105,10,18919,0.01,0.01,20,1994,0.01
1963,art_107,25,19632,0.03,0.02,15,2162,0.03
1963,art_109,19,21159,0.01,0.01,11,2591,0.03
1999,2va007,15,21301,0.46,0.96,22,2092,0.21
1999,2va009,38,20063,0.49,0.86,18,1521,0.98
1999,2va014,14,15800,0.50,0.90,29,2702,0.56
1999,2va025,19,24054,0.03,0.04,12,1764,0.02
1999,2va031,10,21845,0.01,0.00,42,1634,0.57
1999,2va033,23,13441,0.01,0.02,36,1909,0.01
1999,2va035,6,63836,0.41,0.07,25,1909,0.02
1999,2va057,21,17614,0.83,0.98,41,1456,0.96
1999,2va067,20,16236,0.26,0.74,26,1865,0.99
1999,2va071,30,18462,0.01,0.01,20,2459,0.58
1999,2va075,18,17883,0.04,0.10,13,3037,0.03
1999,2va078,41,14215,0.02,0.30,6,2473,0.72
1999,2va081,4,34577,0.23,0.89,38,1487,0.97
1999,2va106,12,19646,0.03,0.19,11,1797,0.04
1999,2va118,1,21434,0.97,0.02,8,1910,0.76
1999,2va131,2,18619,0.03,0.04,4,1809,0.03
1999,2va137,17,16567,0.33,0.38,24,1623,0.57
1999,art_001,44,16702,0.02,0.02,34,1854,0.01
1999,art_004,35,25318,0.02,0.03,30,1876,0.03
1999,art_010,40,37324,0.68,0.60,10,2246,0.82
1999,art_021,24,20639,0.03,0.14,7,1838,0.04
1999,art_024,43,16942,0.46,0.98,39,1637,0.72
1999,art_025,37,21415,0.51,0.07,15,1543,0.70
1999,art_032,32,164249,0.02,0.96,28,1804,0.72
1999,art_038,16,22740,0.97,0.01,40,2278,0.93
1999,art_039,11,24233,0.04,0.62,3,2254,0.02
1999,art_041,28,17686,0.30,0.03,5,1972,0.12
1999,art_043,26,25613,0.01,0.01,31,1869,0.02
1999,art_049,22,15551,0.21,0.90,17,1705,0.91
1999,art_061,8,22062,0.02,0.01,2,2241,0.07
1999,art_064,33,25823,0.02,0.64,33,2752,0.01
1999,art_070,42,12900,0.68,0.98,1,4589,0.54
1999,art_071,39,19890,0.03,0.15,44,1959,0.04
1999,art_073,3,17586,0.50,0.11,9,2520,0.19
1999,art_078,9,24050,0.98,0.99,16,1523,0.98
1999,art_083,29,19303,0.99,0.98,23,1489,0.98
1999,art_085,5,18069,0.74,0.56,27,1394,0.97
1999,art_100,27,16870,0.53,0.46,32,2676,0.54
1999,art_103,36,16494,0.03,0.01,35,1946,0.01
1999,art_105,34,11883,0.00,0.01,43,1793,0.01
1999,art_107,13,16833,0.01,0.03,19,2461,0.01
1999,art_109,7,49811,0.04,0.01,14,3594,0.01
2007,2va007,11,41099,0.65,0.70,38,3819,0.66
2007,2va009,24,37803,0.59,0.76,16,3648,0.62
2007,2va014,8,31503,0.08,0.29,15,3305,0.89
2007,2va025,14,35551,0.76,0.36,3,5937,0.01
2007,2va031,5,47284,0.58,0.37,24,3159,0.03
2007,2va033,42,36977,0.14,0.15,20,6729,0.67
2007,2va035,33,27169,0.58,0.75,34,3179,0.08
2007,2va057,13,43891,0.60,0.75,5,3204,0.18
2007,2va067,3,32461,0.58,0.68,4,3681,0.68
2007,2va071,6,49076,0.60,0.72,28,2911,0.67
2007,2va075,19,32945,0.17,0.23,18,2681,0.00
2007,2va078,22,37193,0.68,0.76,13,4087,0.16
2007,2va081,9,39002,0.67,0.84,21,2320,0.03
2007,2va106,29,37093,0.31,0.40,14,4506,0.87
2007,2va118,25,42894,0.56,0.35,37,3031,0.07
2007,2va131,15,40043,0.66,0.25,10,2612,0.04
2007,2va137,30,36332,0.68,0.78,44,3876,0.65
2007,art_001,36,40161,0.60,0.69,26,2486,0.05
2007,art_004,23,31955,0.62,0.17,40,2201,0.01
2007,art_010,7,57405,0.63,0.77,32,2010,0.00
2007,art_021,32,42574,0.67,0.68,33,3009,0.01
2007,art_024,43,32157,0.33,0.80,29,2907,0.05
2007,art_025,40,38025,0.80,0.71,30,2274,0.02
2007,art_032,17,42200,0.34,0.75,22,3900,0.40
2007,art_038,41,43674,0.66,0.77,35,4587,0.14
2007,art_039,12,49719,0.16,0.55,2,3945,0.07
2007,art_041,39,33228,0.80,0.68,23,3230,0.08
2007,art_043,28,32210,0.36,0.85,17,3883,0.08
2007,art_049,10,41277,0.59,0.77,42,4050,0.64
2007,art_061,37,41724,0.18,0.27,27,2696,0.06
2007,art_064,26,32501,0.33,0.59,31,1995,0.02
2007,art_070,20,42031,0.60,0.78,1,9910,0.09
2007,art_071,27,39131,0.54,0.80,6,2700,0.07
2007,art_073,1,41081,0.63,0.74,19,2582,0.00
2007,art_078,21,33373,0.68,0.91,8,3316,0.78
2007,art_083,18,39202,0.69,0.84,12,3615,0.10
2007,art_085,16,32086,0.39,0.82,7,3277,0.07
2007,art_100,31,26747,0.09,0.33,36,2519,0.69
2007,art_103,34,32399,0.21,0.15,41,4145,0.09
2007,art_105,2,35586,0.03,0.32,39,2103,0.03
2007,art_107,4,34951,0.28,0.69,25,2970,0.01
2007,art_109,44,48304,0.65,0.55,9,2793,0.08
2005,2va007,7,37560,0.27,0.62,3,2668,0.53
2005,2va009,24,28960,0.24,0.20,38,2222,0.33
2005,2va014,29,62547,0.34,0.23,42,2775,0.94
2005,2va025,26,75721,0.38,0.45,2,2766,0.12
2005,2va031,20,61368,0.24,0.12,32,2094,0.19
2005,2va033,28,42775,0.13,0.04,23,2575,0.17
2005,2va035,42,62418,0.35,0.17,37,1815,0.33
2005,2va057,13,78677,0.15,0.62,39,1529,0.74
2005,2va067,3,49714,0.54,0.61,11,1974,0.65
2005,2va071,9,52043,0.26,0.64,4,2926,0.09
2005,2va075,34,79329,0.31,0.41,5,2581,0.72
2005,2va078,5,47413,0.72,0.82,9,3336,0.43
2005,2va081,41,104598,0.34,0.48,35,2408,0.12
2005,2va106,8,85871,0.33,0.49,26,2856,0.47
2005,2va118,16,59767,0.35,0.26,33,8683,0.27
2005,2va131,11,96122,0.27,0.20,27,2542,0.27
2005,2va137,19,23522,0.68,0.10,19,9545,0.52
2005,art_001,10,61427,0.25,0.18,44,1691,0.05
2005,art_004,38,68519,0.34,0.10,36,2689,0.07
2005,art_010,32,49933,0.62,0.16,18,3286,0.21
2005,art_021,2,30964,0.66,0.18,10,3117,0.23
2005,art_024,4,49867,0.31,0.81,41,1981,0.10
2005,art_025,12,23345,0.75,0.18,25,2829,0.01
2005,art_032,37,24645,0.34,0.33,14,2160,0.10
2005,art_038,6,22933,0.30,0.21,16,2565,0.72
2005,art_039,14,76014,0.23,0.12,17,2369,0.09
2005,art_041,25,35993,0.56,0.13,22,2527,0.07
2005,art_043,43,23236,0.28,0.27,43,1901,0.29
2005,art_049,40,24570,0.15,0.77,6,4420,0.85
2005,art_061,18,38980,0.16,0.08,40,1757,0.81
2005,art_064,27,78738,0.27,0.09,8,2329,0.10
2005,art_070,30,27041,0.10,0.59,1,7940,0.36
2005,art_071,44,19331,0.15,0.42,13,2090,0.33
2005,art_073,15,61281,0.12,0.25,29,1841,0.31
2005,art_078,17,41757,0.63,0.60,28,2325,0.68
2005,art_083,36,54886,0.27,0.37,31,2607,0.85
2005,art_085,21,53847,0.48,0.23,20,2188,0.23
2005,art_100,35,56348,0.54,0.15,21,1964,0.74
2005,art_103,39,48356,0.19,0.10,7,2247,0.55
2005,art_105,31,61241,0.26,0.10,30,2628,0.14
2005,art_107,23,69951,0.18,0.23,12,3332,0.92
2005,art_109,1,23159,0.69,0.12,15,5158,0.14
2006,2va007,18,38605,0.94,0.96,36,4543,0.29
2006,2va009,1,67200,0.67,0.88,9,2610,0.66
2006,2va014,5,68612,0.35,0.72,26,2889,0.03
2006,2va025,40,56659,0.33,0.63,22,2280,0.06
2006,2va031,30,61392,0.88,0.87,7,2910,0.22
2006,2va033,25,42959,0.73,0.76,5,2340,0.78
2006,2va035,9,56677,0.85,0.93,44,5838,0.78
2006,2va057,21,67544,0.70,0.92,18,12708,0.01
2006,2va067,6,153640,0.55,0.97,20,2297,0.61
2006,2va071,13,55474,0.62,0.78,31,2546,0.20
2006,2va075,19,45174,0.85,0.90,1,8827,0.82
2006,2va078,4,56883,0.82,0.98,11,2553,0.33
2006,2va081,7,48632,0.77,0.78,21,2277,0.11
2006,2va106,15,46862,0.58,0.98,19,2960,0.13
2006,2va118,24,29240,0.91,0.53,32,15684,0.02
2006,2va131,31,31006,0.87,0.64,16,4024,0.19
2006,2va137,14,66211,0.94,0.97,8,4746,0.24
2006,art_001,33,36759,0.87,0.79,43,2232,0.05
2006,art_004,28,48086,0.65,0.47,28,2439,0.01
2006,art_010,20,34699,0.82,0.91,27,6548,0.01
2006,art_021,10,37652,0.86,0.47,40,2276,0.02
2006,art_024,22,27217,0.77,1.00,17,2782,0.69
2006,art_025,3,59639,0.86,0.48,12,2487,0.03
2006,art_032,39,34447,0.88,0.97,2,2918,0.87
2006,art_038,29,35701,0.76,0.77,35,4128,0.22
2006,art_039,2,82085,0.56,0.97,15,2449,0.28
2006,art_041,27,158224,0.90,0.91,39,4132,0.02
2006,art_043,43,40945,0.32,0.34,6,3311,0.02
2006,art_049,12,36581,0.76,1.00,13,3186,0.73
2006,art_061,11,53037,0.42,0.37,4,3432,0.02
2006,art_064,35,36856,0.54,0.72,41,2660,0.02
2006,art_070,34,70703,0.90,0.98,29,3893,0.60
2006,art_071,16,38033,0.90,0.94,10,2484,0.43
2006,art_073,26,33518,0.98,0.93,42,2750,0.05
2006,art_078,32,24541,0.97,0.97,24,5152,0.97
2006,art_083,36,27873,0.95,0.97,3,2982,0.75
2006,art_085,37,41245,0.93,0.95,33,3476,0.64
2006,art_100,42,42447,0.70,0.89,25,1985,0.71
2006,art_103,44,77624,0.22,0.88,34,4907,0.03
2006,art_105,41,40106,0.29,0.45,38,2535,0.00
2006,art_107,17,59174,0.33,0.11,14,2464,0.25
2006,art_109,23,46690,0.87,0.23,37,3004,0.01
2010,2va007,37,20329,0.36,0.98,6,1505,0.61
2010,2va009,43,23227,0.30,0.99,27,3049,0.08
2010,2va014,25,20858,0.12,0.74,35,2817,0.21
2010,2va025,6,32621,0.10,0.36,5,3009,0.28
2010,2va031,20,26756,0.10,0.41,23,3917,0.31
2010,2va033,14,26734,0.12,0.24,18,2442,0.38
2010,2va035,18,16883,0.34,0.65,21,2217,0.85
2010,2va057,1,24313,0.09,0.46,31,4222,0.44
2010,2va067,10,21042,0.19,0.43,2,3561,0.65
2010,2va071,35,14978,0.22,0.65,24,2804,0.70
2010,2va075,3,25652,0.43,0.28,1,4542,0.18
2010,2va078,39,22098,0.14,0.74,16,2978,0.82
2010,2va081,40,25705,0.14,0.94,37,2637,0.60
2010,2va106,38,19381,0.21,0.78,26,2479,0.92
2010,2va118,5,19656,0.42,0.53,3,3961,0.56
2010,2va131,12,25662,0.01,0.31,32,1797,0.79
2010,2va137,15,23934,0.25,0.49,17,3048,0.94
2010,art_001,2,23966,0.22,0.69,25,3248,0.57
2010,art_004,30,23658,0.18,0.21,36,2860,0.45
2010,art_010,13,20492,0.14,0.80,42,3747,0.67
2010,art_021,24,26154,0.13,0.66,41,2834,0.36
2010,art_024,23,17481,0.11,0.97,40,3842,0.04
2010,art_025,8,22750,0.55,0.97,11,2091,0.71
2010,art_032,29,18775,0.23,0.65,28,1958,0.07
2010,art_038,27,23795,0.15,0.74,14,3203,0.10
2010,art_039,28,43393,0.17,0.46,12,3056,0.25
2010,art_041,41,19706,0.34,0.41,9,3183,0.98
2010,art_043,31,129314,0.30,0.43,20,4042,0.18
2010,art_049,19,22674,0.05,0.90,10,4993,0.94
2010,art_061,7,36745,0.09,0.28,22,2035,0.99
2010,art_064,36,14813,0.17,0.66,15,2774,0.07
2010,art_070,26,23341,0.23,0.88,4,3902,0.07
2010,art_071,22,24894,0.38,0.92,29,3066,0.25
2010,art_073,17,21104,0.12,0.83,8,7083,0.12
2010,art_078,42,15526,0.18,0.98,38,2390,0.83
2010,art_083,16,20818,0.17,0.72,43,4199,0.50
2010,art_085,44,15793,0.19,0.93,13,1967,0.43
2010,art_100,34,19855,0.06,0.32,19,1519,0.70
2010,art_103,4,21348,0.09,0.41,34,2973,0.10
2010,art_105,21,39852,0.05,0.05,39,3517,0.22
2010,art_107,32,18079,0.23,0.20,7,1473,0.73
2010,art_109,9,44756,0.38,0.73,33,2843,0.92
2011,2va007,18,8833,0.14,0.19,26,1611,0.41
2011,2va009,28,10784,0.69,0.49,32,2243,0.70
2011,2va014,6,8317,0.24,0.31,25,1723,0.58
2011,2va025,5,7257,0.10,0.13,44,1509,0.59
2011,2va031,44,18255,0.59,0.62,12,1359,0.42
2011,2va033,26,8571,0.13,0.13,19,1591,0.13
2011,2va035,10,9951,0.24,0.68,4,1768,0.20
2011,2va057,8,7962,0.51,0.79,11,1428,0.65
2011,2va067,4,7880,0.56,0.41,16,1730,0.65
2011,2va071,31,7759,0.24,0.21,6,1669,0.33
2011,2va075,36,13416,0.57,0.59,17,1490,0.43
2011,2va078,7,9733,0.26,0.46,36,1445,0.70
2011,2va081,32,17400,0.69,0.38,40,1713,0.66
2011,2va106,11,7785,0.49,0.55,22,2107,0.77
2011,2va118,42,8731,0.61,0.52,31,2095,0.28
2011,2va131,24,8006,0.73,0.23,13,1806,0.33
2011,2va137,15,8532,0.77,0.84,34,3739,0.48
2011,art_001,14,9743,0.55,0.58,24,1646,0.29
2011,art_004,1,10366,0.54,0.54,1,4335,0.03
2011,art_010,33,10387,0.58,0.25,8,1751,0.30
2011,art_021,13,9187,0.27,0.21,33,1733,0.14
2011,art_024,21,8380,0.25,0.17,10,1483,0.31
2011,art_025,30,10035,0.78,0.70,42,1832,0.25
2011,art_032,25,8479,0.56,0.56,43,1611,0.58
2011,art_038,3,7990,0.92,0.88,39,2055,0.91
2011,art_039,16,6847,0.20,0.11,14,1736,0.11
2011,art_041,38,12836,0.12,0.64,18,1477,0.53
2011,art_043,39,7687,0.41,0.47,2,3211,0.06
2011,art_049,9,8707,0.30,0.09,28,1684,0.47
2011,art_061,19,9619,0.63,0.64,3,2468,0.08
2011,art_064,41,11065,0.37,0.44,9,1761,0.51
2011,art_070,2,8335,0.82,0.76,38,1591,0.82
2011,art_071,29,7449,0.55,0.61,5,1773,0.24
2011,art_073,17,12177,0.86,0.09,7,2498,0.56
2011,art_078,23,8300,0.71,0.75,29,1669,0.82
2011,art_083,35,8127,0.72,0.69,20,1640,0.52
2011,art_085,12,10485,0.93,0.88,41,1393,0.80
2011,art_100,22,9834,0.30,0.06,35,1716,0.69
