age,ALEX1,ALEX2,ALEX3,ALEX4,ALEX5,ALEX6,ALEX7,ALEX8,ALEX9,ALEX10,ALEX11,ALEX12,ALEX13,ALEX14,ALEX15,ALEX16,anxiety,artgluctot,attachhome,attachphone,AvgHumidity,avoidance,cigs,DIDF,eatdrink,ECR1,ECR2,ECR3,ECR4,ECR5,ECR6,ECR7,ECR8,ECR9,ECR10,ECR11,ECR12,ECR13,ECR14,ECR15,ECR16,ECR17,ECR18,ECR19,ECR20,ECR21,ECR22,ECR23,ECR24,ECR25,ECR26,ECR27,ECR28,ECR29,ECR30,ECR31,ECR32,ECR33,ECR34,ECR35,ECR36,endtime,EOT,exercise,gluctot,health,HOME1,HOME2,HOME3,HOME4,HOME5,HOME6,HOME7,HOME8,HOME9,KAMF1,KAMF2,KAMF3,KAMF4,KAMF5,KAMF6,KAMF7,networksize,nostalgia,onlineid,onlineid1,onlineid2,onlineid3,onlineid4,onlineid5,onlineid6,onlineid7,onlineid8,onlineid9,onlineid10,onlineide11,phone1,phone2,phone3,phone4,phone5,phone6,phone7,phone8,phone9,romantic,scontrol1,scontrol2,scontrol3,scontrol4,scontrol5,scontrol6,scontrol7,scontrol8,scontrol9,scontrol10,scontrol11,scontrol12,scontrol13,selfcontrol,sex,smoke,SNI1,SNI2,SNI3,SNI4,SNI5,SNI6,SNI7,SNI8,SNI9,SNI10,SNI11,SNI12,SNI13,SNI14,SNI15,SNI16,SNI17,SNI18,SNI19,SNI20,SNI21,SNI22,SNI23,SNI24,SNI25,SNI26,SNI27,SNI28,SNI29,SNI30,SNI31,SNI32,SNS1,SNS2,SNS3,SNS4,SNS5,SNS6,SNS7,socialdiversity,socialembedded,STRAQ_1,STRAQ_2,STRAQ_3,STRAQ_4,STRAQ_6,STRAQ_7,STRAQ_8,STRAQ_9,STRAQ_10,STRAQ_11,STRAQ_12,STRAQ_19,STRAQ_20,STRAQ_21,STRAQ_22,STRAQ_23,STRAQ_24,STRAQ_25,STRAQ_26,STRAQ_27,STRAQ_28,STRAQ_29,STRAQ_30,STRAQ_31,STRAQ_32,STRAQ_33,STRAQ_5,STRAQ_13,STRAQ_14,STRAQ_15,STRAQ_16,STRAQ_17,STRAQ_18,STRAQ_34,STRAQ_35,STRAQ_36,STRAQ_37,STRAQ_38,STRAQ_39,STRAQ_40,STRAQ_41,STRAQ_42,STRAQ_43,STRAQ_44,STRAQ_45,STRAQ_46,STRAQ_47,STRAQ_48,STRAQ_49,STRAQ_50,STRAQ_51,STRAQ_52,STRAQ_53,STRAQ_54,STRAQ_55,STRAQ_56,STRAQ_57,stress,stress1,stress2,stress3,stress4,stress5,stress6,stress7,stress8,stress9,stress10,stress11,stress12,stress13,stress14,Temperature_t1,Temperature_t2,thermotype,avgtemp,filter_$,mintemp,language,langfamily,Zanxiety,Zavoidance,Site
1996,2,2,3,2,2,2,2,3,4,2,2,2,1,3,2,3,2.33333333333333,0,4.44444444444444,2.44444444444444,82,3.27777777777778, ,2.36363636363636,1,2,2,2,2,2,2,2,2,2,1,2,4,2,2,4,3,4,2,3,2,5,3,3,3,3,3,2,2,3,3,3,2,6,7,3,3,11:25:00,2.2,2,0,4,4,5,5,5,5,4,4,4,4,4,4,3,4,2,4,3,17,3.66666666666667,2.54545454545455,4,4,3,3,2,2,1,1,2,2,4,2,4,1,4,1,2,3,3,2,1,4,5,4,4,4,1,4,2,4,4,5,5,5,3.92307692307692,1,2,2,1, ,4,2,3,2,3,1,5,1,1, ,2,1,3,1,8,1,1, ,1, , , , , , , , , , ,4,4,4,4,3,3,2,8,1,2,2,2,4,3,3,3,4,2,2,3,3,3,4,4,2,3,4,3,3,3,3,3,2,2,2,4,2,3,4,2,2,4,4,2,3,4,2,2,4,4,4,4,2,4,2,4,3,3,1,2,4,3,4,4,2,3,2,4,2,3,2,2,2,2,2,1,2,2,5,1,1,37.1666666666667,37.0555555555556,2,37.1111111111111,1,12.2222222222222,5,1,-.89353900589421,.14660970357451,UCSB
 ,5,5,5,2,5,5,5,4,3,4,5,2,5,1,3,1,4.61111111111111,1,4,5,51,3.27777777777778, ,4.36363636363636,1,5,4,6,4,4,7,4,4,2,6,4,4,4,5,4,5,5,6,3,3,3,4,4,3,4,3,2,3,3,3,2,2,5,4,4,4, ,2.4,2,1,4,5,4,4,4,4,3,3,4,5,5,5,4,2,3,3,4,13,7,4.45454545454545,5,5,5,5,5,1,4,4,5,5,5,5,5,5,5,5,5,5,5,5,1,3,3,2,2,4,1,2,3,2,3,3,5,3,2.76923076923077,2,2,2,1, ,4,4,4,1,7,1,5,5,1, ,2,8,1, , ,1,1, ,1, , , , , , , , , , ,7,7,7,7,7,7,7,7,3,1,5,4,4,1,5,5,5,5,5,1,3,5,5,3,5,5,5,3,3,3,3,3,4,4,3,1,5,5,5,3,5,5,1,4,4,3,4,1,3,5,3,4,4,4,4,4,4,4,1,1,5,1,1,1,1,3,3.46153846153846,4,5,4,3,3,3,3,4,3,3,4,3,2,4,36.2111111111111,36.7777777777778,2,36.4944444444444,1,6.66666666666667,5,1,.955335161442034,.14660970357451,UCSB
1996,3,4,2,3,2,2,4,2,5,4,5,2,1,1,2,2,4.72222222222222,0,3.44444444444444,2.66666666666667,64,3.27777777777778, ,3.27272727272727,1,4,4,4,6,5,5,7,6,4,4,6,5,6,2,7,6,2,2,2,2,6,3,4,2,1,4,5,2,3,2,2,3,6,6,2,4, ,1.6,2,1,2,4,4,3,5,4,3,2,3,3,5,4,1,2,3,3,3, ,3.5,2.27272727272727,4,3,4,3,1,1,2,1,3,1,2,1,4,2,4,1,1,4,3,4,2,2,1,1,3,3,1,2,1,2,2,3,4,3,2.15384615384615,2,2,2,1, ,4,4,5, ,4,3,6,5,1, ,2,8,1, , ,1,1, ,2,PPGA,0,0,0,0,5,0,0,0,0,5,3,3,2,5,3,5,7,3,2,2,4,4,1,5,5,2,5,4,2,4,3,5,5,2,4,3,5,4,3,2,2,2,4,2,1,5,4,3,3,2,5,2,4,4,4,1,2,4,5,4,4,3,4,2,4,4,3,4,5,5,2,3,4,2,4,3.69230769230769,4,3,4,3,3,4,4,4,4,4,1,5,5,5,36.3888888888889,36.3333333333333,2,36.3611111111111,1,6.11111111111111,5,1,1.04552414521453,.14660970357451,UCSB
1994,1,3,1,2,1,2,2,3,1,1,2,4,3,1,1,2,4.44444444444444,0,4.55555555555556,3.44444444444444,80,3.22222222222222, ,1.72727272727273,1,6,5,4,6,7,2,2,7,2,6,2,7,1,5,5,7,5,1,2,5,3,3,4,2,2,4,4,3,3,1,3,2,4,3,5,5, ,2.2,2,5,2,5,2,5,5,4,5,5,5,5,1,3,4,2,2,2,2,22,4.5,3.09090909090909,4,4,4,5,4,1,1,1,4,2,4,4,5,2,5,4,2,3,4,2,1,1,1,4,1,2,1,1,1,1,1,1,3,1,1.46153846153846,1,2,1,1, ,3,3,4,1,3,1,5,3,1, ,2,3,3,1,7,2,2,3,1, , , , , , , , , , ,4,6,5,6,3,3,4,9,1,2,2,4,4,2,4,3,3,4,3,1,1,1,5,4,4,2,2,2,1,3,4,1,4,4,4,2,5,5,5,3,5,4,3,4,2,4,5,2,3,4,4,4,2,2,4,4,5,3,3,1,4,4,3,5,3,2,3.76923076923077,4,4,5,2,4,4,2,4,5,4,4,4,3,4,36.4444444444444,36.8333333333333,2,36.6388888888889,1,8.33333333333333,5,1,.820051685783284,.090060246481485,UCSB
1995,2,2,1,2,1,1,3,2,3,2,1,3,2,1,2,2,2.88888888888889,1.5,3.77777777777778,2.77777777777778,86,3.22222222222222, ,1.81818181818182,1,4,2,3,3,2,4,4,3,4,2,3,2,2,2,2,4,4,2,4,3,5,2,2,3,3,3,2,3,3,5,2,4,3,5,2,4,12:03:00,2,1,1.5,2,4,4,4,4,5,4,2,4,3,5,6,5,3,3,2,3,33,5.16666666666667,2.63636363636364,4,3,3,2,3,1,2,2,3,2,4,4,4,2,3,2,1,2,3,4,1,4,3,4,3,3,2,3,2,3,4,5,5,3,3.38461538461538,2,2,2,1, ,4,1,4,1,8,2,8,7,1, ,2,8,3,1,8,6,1, ,2,Gaucho Automative Society,Cars and Chill, , , ,4,2, , , ,5,6,6,5,4,5,5,8,4,2,2,4,4,4,2,2,4,4,2,2,3,3,4,3,5,5,5,4,4,4,3,2,1,1,2,3,2,3,3,2,2,2,1,1,4,4,3,2,2,3,2,2,3,2,4,4,3,3,4,3,4,3,4,3,4,4,2.15384615384615,2,2,3,3,2,2,2,1,2,3,2,4,2,2,36.1111111111111,37.5555555555556,2,36.8333333333333,1,12.2222222222222,5,1,-.442594087031711,.090060246481485,UCSB
1997,2,4,3,2,3,3,3,2,4,3,2,2,4,2,3,2,3.72222222222222,0,4,3,84,3.16666666666667, ,2.81818181818182,1,5,4,3,4,5,4,4,4,4,2,3,4,4,3,4,4,4,2,4,4,4,2,3,4,4,2,2,3,3,3,4,3,4,4,2,2, ,2.6,2,0,5,4,4,4,4,4,4,4,4,4,1,3,4,3,3,3,3,13,4,3.09090909090909,4,3,4,4,4,2,2,2,4,2,3,4,3,2,3,3,2,2,4,4,2,2,3,2,2,3,2,3,2,2,4,3,2,3,2.53846153846154,2,2,2,1, ,4,4,1, ,2,2,4,3,1, ,2,8,1, , ,3,1, ,1, , , , , , , , , , ,5,4,4,4,4,3,4,6,2,4,2,4,2,4,3,4,4,4,4,2,2,4,4,4,4,4,3,4,4,4,4,4,2,2,3,1,4,4,4,4,4,2,2,4,4,5,2,2,4,4,4,3,3,2,4,4,4,3,4,2,4,3,4,4,2,4,2.38461538461538,2,3,3,2,3,2,3,2,2,2,3,4,2,2,36.7222222222222,36.7222222222222,2,36.7222222222222,1,7.22222222222222,5,1,.233823291262036,.0335107893884596,UCSB
1994,4,2,3,3,3,2,4,2,3,4,2,2,4,1,2,1,3.55555555555556,0,3.55555555555556,2.88888888888889,65,3.16666666666667, ,2.90909090909091,1,4,3,4,4,4,4,3,4,3,3,3,4,4,4,3,3,4,3,3,2,4,2,3,5,3,3,3,3,3,3,3,5,3,2,3,4, ,2,2,2,2,3,4,4,4,4,3,2,4,4,4,4,5,4,4,4,4,27,4.16666666666667,3,4,3,4,2,4,2,4,2,2,2,4,2,4,2,4,2,2,4,2,4,2,2,2,4,4,4,1,3,2,2,3,4,3,3,2.84615384615385,2,2,2,1, ,4,4,5, ,5,5,8,8,2,8,2,3,1, , ,1,1, ,1, , , , , , , , , , ,6,3,5,4,4,3,5,7,3,2,4,4,4,3,3,3,3,4,4,2,3,3,4,4,4,4,4,4,4,2,4,3,2,2,2,4,3,4,4,2,2,2,3,2,3,2,4,3,3,3,4,2,3,2,3,4,3,4,3,4,3,4,3,4,2,4,3.23076923076923,4,2,5,3,3,3,4,4,2,3,3,5,2,4,36.6111111111111,36.4444444444444,2,36.5277777777778,1,9.44444444444444,5,1,.0985398156032866,.0335107893884596,UCSB
1997,2,2,2,2,2,3,2,2,2,2,2,2,4,2,2,4,3.16666666666667,0,3.33333333333333,2.66666666666667,69,3.16666666666667, ,2.09090909090909,1,2,5,3,5,3,2,5,4,5,3,2,2,3,2,4,2,3,2,2,3,6,3,3,4,2,2,3,3,3,5,2,3,3,4,3,3,10:27:00,2.8,2,0,3,4,4,4,4,4,3,2,3,2,4,6,7,4,4,4,4,11,2.83333333333333,2.45454545454545,4,2,3,2,3,2,2,2,2,1,4,2,4,3,2,2,1,4,3,3,2,5,2,3,3,4,3,4,2,3,3,2,4,4,3.23076923076923,2,2,2,1, ,4,2,4,1,4,4,3,2,1, ,2,5,1, , ,1,1, ,1, , , , , , , , , , ,4,3,2,4,2,2,2,7,2,2,4,4,4,4,4,5,5,5,4,2,2,2,4,3,4,2,2,3,3,4,3,3,2,2,3,3,4,4,4,4,2,4,2,4,4,4,3,2,2,3,2,2,2,2,4,4,2,2,3,4,4,2,2,2,2,2,2.46153846153846,3,2,2,2,2,2,2,3,2,3,4,4,3,2,36.7777777777778,37.1666666666667,2,36.9722222222222,1,8.33333333333333,5,1,-.217121627600462,.0335107893884596,UCSB
1997,2,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,3.44444444444444,0,4.55555555555556,3.11111111111111,68,3.11111111111111, ,1.72727272727273,1,3,1,5,3,5,5,1,2,3,5,2,4,5,1,2,7,6,2,3,3,2,3,3,2,2,3,5,3,2,5,2,2,3,5,5,3, ,2.2,2,0,4,5,5,5,5,5,4,3,5,4,5,6,5,1,4,4,4,12,7,2.63636363636364,4,4,4,4,2,1,1,1,4,1,3,3,3,3,2,4,3,2,4,4,1,2,1,5,5,4,1,1,1,3,3,2,4,3,2.69230769230769,2,2,2,1, ,4,4,5, ,1, ,6,6,1, ,2,5,1, , ,1,1, ,1, , , , , , , , , , ,7,7,7,7,7,7,7,5,3,1,3,4,4,4,2,2,5,4,2,1,3,4,4,3,4,3,3,3,3,4,3,4,3,4,3,3,3,2,2,2,3,4,2,4,3,2,2,3,3,4,4,4,3,3,3,4,4,3,4,2,4,4,3,3,2,4,3.07692307692308,3,3,5,3,3,3,2,4,2,4,2,5,2,4,36.6666666666667,36.8888888888889,2,36.7777777777778,1,5.55555555555556,5,1,.00835083183078729,-.0230386677045653,UCSB
1995,2,2,1,2,2,4,3,2,3,2,2,2,2,2,4,2,3.16666666666667,0,4.11111111111111,3.55555555555556,64,3.11111111111111, ,2.27272727272727,2,1,5,5,5,5,1,2,3,5,1,2,4,2,1,5,5,4,1,2,2,4,3,3,4,2,2,4,3,3,3,2,3,6,5,2,3, ,2.4,2,8,2,5,4,5,5,5,3,3,4,3,5,5,3,4,2,3,1, ,4.83333333333333,3.81818181818182,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,1,2,4,4,5,1,2,2,3,2,4,2,3,3,2,4,4,4,2,2.84615384615385,2,2,2,1, ,4,2,5, ,3,1,8,4,1, ,2,8,1, , ,1,1, ,2,Sorority,N/A,N/A,N/A,N/A,7,0,0,0,0,5,5,5,5,5,4,4,7,1,2,2,2,4,4,3,3,4,2,2,1,1,1,4,3,4,3,3,5,3,2,4,3,1,2,1,4,1,2,2,1,5,1,2,5,4,4,2,2,3,2,2,2,2,4,2,2,2,2,3,2,4,2,4,2,2,4,3.23076923076923,4,3,4,3,3,3,3,3,4,3,4,4,2,3,36.7222222222222,36.7222222222222,2,36.7222222222222,1,6.11111111111111,5,1,-.217121627600462,-.0230386677045653,UCSB
1995,1,2,1,1,1,1,3,2,4,3,1,1,1,2,1,1,5.27777777777778,0,4.77777777777778,1.88888888888889,71,3.05555555555556, ,1.81818181818182,1,6,5,7,7,7,7,5,6,2,6,4,3,4,7,5,7,6,1,4,3,5,2,1,1,1,2,3,4,3,5,3,1,4,5,1,7, ,1.2,2,0,4,4,5,5,5,5,5,4,5,5,4,6,7,8,4,5,5,41,6.83333333333333,2.63636363636364,5,3,4,4,4,1,1,1,1,1,4,1,1,1,3,4,1,1,4,1,2,2,4,4,4,2,4,5,4,2,5,4,5,5,3.84615384615385,2,2,2,1, ,4,4,5, ,1, ,6,5,2,3,2,8,3,8,8,5,1, ,2,Rec Cen, , , , ,60, , , , ,7,7,7,6,7,7,6,7,4,4,3,4,4,1,3,2,2,4,2,2,4,4,3,1,5,5,5,4,5,5,4,5,4,1,3,4,2,4,4,2,4,2,3,4,5,5,2,1,4,4,2,5,4,4,2,5,4,4,4,4,5,5,2,4,1,5,2.69230769230769,3,4,4,2,2,2,3,3,2,1,3,5,3,3,36.2777777777778,36.3888888888889,2,36.3333333333333,1,7.77777777777778,5,1,1.49646906407703,-.0795881247975907,UCSB
 ,4,4,3,3,4,4,4,3,3,4,4,1,3,2,3,2,4.55555555555556,0,3.88888888888889,2.88888888888889,86,3.05555555555556, ,3.63636363636364,1,6,5,6,5,6,4,4,5,4,6,4,4,4,3,3,5,4,4,4,2,5,3,4,3,3,3,2,2,2,3,2,3,3,4,2,5,10:59:00,2.2,2,5,2,3,4,4,4,4,4,4,4,4,5,6,5,3,5,5,5,16,4.66666666666667,2.72727272727273,3,4,3,4,2,2,2,2,2,4,2,4,4,1,4,2,2,3,2,4,1,2,2,3,2,3,1,2,2,3,4,3,2,3,2.46153846153846,2,2,1,2,2,4,2,4,1,4,3,4,2,1, ,2,2,3,1,2,2,1, ,1, , , , , , , , , , ,7,4,4,3,5,5,5,9,1,2,3,4,4,2,4,5,5,5,4,3,3,3,4,4,3,4,4,4,2,3,4,3,2,4,3,3,3,4,2,4,4,4,1,1,2,3,4,3,2,2,4,3,4,3,4,4,4,4,4,3,4,3,3,2,3,4,3.15384615384615,3,3,4,3,3,3,2,3,3,3,4,4,3,4,36.1111111111111,37.1111111111111,2,36.6111111111111,1,12.2222222222222,5,1,.910240669555784,-.0795881247975907,UCSB
1995,4,5,1,4,5,5,3,5,5,3,4,1,5,3,4,1,6.33333333333333,0,5,3.55555555555556,80,3, ,4,1,7,7,7,7,7,7,7,7,1,7,1,7,7,7,7,7,7,7,7,1,7,1,7,7,7,1,1,1,1,1,1,7,1,1,1,1, ,2.8,2,0,4,5,5,5,5,5,5,5,5,5,4,3,5,5,5,6,5,15,5.66666666666667,2.45454545454545,5,1,5,5,1,1,1,1,1,1,5,2,5,2,5,5,1,2,5,5,2,1,2,1,1,1,1,1,1,1,5,1,3,1,1.53846153846154,2,2,2,1, ,4,2,5, ,8,5,6,6,1, ,2,8,1, , ,1,1, ,1, , , , , , , , , , ,7,6,5,5,5,6,7,6,3,5,2,2,5,5,1,2,5,2,5,1,4,5,5,5,5,5,5,1,1,5,4,4,5,4,5,5,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,3.61538461538462,5,4,5,1,1,2,1,5,4,5,4,5,5,5,36.5555555555556,36.6111111111111,2,36.5833333333333,1,8.33333333333333,5,1,2.35326440991578,-.136137581890616,UCSB
1996,2,2,1,1,3,2,2,2,1,2,1,3,4,2,4,2,3.33333333333333,0,4.33333333333333,2.44444444444444,74,3, ,1.72727272727273,1,2,3,2,4,3,4,5,5,3,3,2,5,2,2,4,5,3,3,2,4,5,3,3,3,2,4,3,3,3,2,2,3,3,3,3,3, ,3,2,0,4,5,5,5,5,5,4,3,4,3,5,5,5,4,4,2,3,37,2.83333333333333,2.54545454545455,4,4,4,3,2,1,1,4,1,1,3,1,4,2,4,1,1,3,2,4,1,3,3,4,3,3,4,3,2,3,4,2,4,4,3.23076923076923,2,2,2,1, ,4,4,4,1,5,1,4,3,1, ,2,5,1, , ,4,1, ,2,Volleyball,Soccer,health and wellness,Writing group,Math help group,5,7,5,4,2,4,3,3,2,3,2,2,8,2,2,4,4,5,2,4,4,3,4,3,1,3,2,4,4,4,5,5,5,5,3,4,3,2,3,2,4,2,4,3,2,3,3,1,4,4,2,2,3,4,3,3,2,3,4,4,4,4,4,4,3,5,4,4,4,2,5,2.30769230769231,2,2,3,2,2,2,2,3,2,3,1,5,3,3,36.3333333333333,36.4444444444444,2,36.3888888888889,1,11.1111111111111,5,1,-.0818381519417124,-.136137581890616,UCSB
1997,4,4,4,4,4,2,4,4,4,3,4,2,2,3,2,2,4.38888888888889,0,3,4.88888888888889,87,3, ,3.72727272727273,1,3,2,2,7,6,2,2,5,4,6,3,7,2,6,5,6,5,6,3,7,5,1,5,1,1,6,3,3,2,1,3,1,3,3,2,4, ,2.2,2,0,2,3,3,3,3,3,3,3,3,3,4,5,4,4,4,4,4,17,3.83333333333333,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,1,1,4,2,2,1,4,1,1,3,2,1,3,2,2,2,2,1, ,4,4,5, ,4,4,3,3,1, ,2,4,1, , ,5,1, ,1, , , , , , , , , , ,3,4,4,4,4,4,4,6,2,1,2,2,5,1,4,5,3,3,2,2,4,4,3,4,5,5,5,5,4,3,4,3,1,2,4,4,1,2,1,2,2,1,5,4,3,4,1,2,4,4,3,2,5,1,2,5,5,4,4,2,5,4,5,5,2,1,4.15384615384615,4,2,5,5,5,4,4,5,4,5,2,2,4,5,36.1111111111111,37.2222222222222,2,36.6666666666667,1,8.33333333333333,5,1,.774957193897035,-.136137581890616,UCSB
1995,4,4,3,3,4,4,4,4,2,4,4,2,1,1,3,2,4.5,0,2.11111111111111,3.55555555555556,64,3, ,3.63636363636364,1,6,5,2,5,4,6,2,5,5,3,2,6,4,5,5,5,6,5,3,3,5,2,3,3,2,2,3,2,1,2,2,5,5,4,2,5, ,1.8,2,0,4,2,2,2,2,1,2,2,2,4,5,7,7,6,6,6,5,26,4.16666666666667,3.54545454545455,4,4,4,4,2,3,2,4,4,4,4,4,4,3,4,4,3,2,4,4,1,2,3,5,4,4,2,3,4,3,5,3,5,3,3.53846153846154,2,2,2,1, ,4,2,5, ,4,3,7,7,2,6,2,8,1, , ,5,2,2,1, , , , , , , , , , ,4,3,6,3,5,4,4,8,5,1,3,2,4,4,2,3,3,3,2,1,4,3,4,3,4,4,4,4,2,4,5,1,2,5,3,3,1,2,4,1,4,2,2,2,2,4,2,2,4,3,4,4,2,3,4,4,2,3,5,2,5,5,5,5,4,4,3.30769230769231,4,4,5,2,4,3,2,4,4,3,3,5,1,4,36.6111111111111,36.2222222222222,2,36.4166666666667,1,6.11111111111111,5,1,.865146177669534,-.136137581890616,UCSB
1995,2,2,2,4,2,2,2,2,2,2,2,4,2,4,4,2,5.33333333333333,0,4,2.77777777777778,80,2.94444444444444, ,2.18181818181818,2,5,5,5,7,5,5,7,5,5,6,1,7,6,5,5,7,6,4,5,1,6,2,5,3,3,3,3,2,1,3,3,3,2,2,3,3, ,3.2,2,0,4,4,4,4,4,4,4,4,4,4,5,6,7,5,5,5,5,13,6.33333333333333,2.72727272727273,4,4,4,4,4,2,1,1,1,1,4,2,2,2,5,3,3,3,3,2,1,2,2,2,2,2,2,2,2,2,4,2,2,2,2.15384615384615,2,2,2,1, ,4,4,5, ,2,1,5,5,2,1,2,3,1, , ,1,1, ,1, , , , , , , , , , ,7,7,6,6,6,6,6,7,2,2,4,4,4,4,2,2,4,4,2,2,4,4,4,4,4,4,2,4,2,4,5,5,1,2,1,2,2,4,4,2,4,2,2,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2.92307692307692,4,4,4,2,2,2,2,4,2,1,4,4,2,5,35.7222222222222,35.7777777777778,2,35.75,1,8.33333333333333,5,1,1.54156355596328,-.192687038983641,UCSB
1997,2,4,2,4,4,2,3,3,2,4,4,3,1,2,2,4,4.11111111111111,0,5,3.11111111111111,82,2.88888888888889, ,3.09090909090909,1,5,5,5,3,3,6,4,5,5,2,5,2,4,3,6,2,7,2,4,2,4,3,2,2,5,3,3,3,2,3,2,3,3,3,3,2,11:23:00,2.4,2,0,4,5,5,5,5,5,5,5,5,5,4,4,3,4,4,5,3,21,6,3.18181818181818,4,2,4,4,2,1,4,4,2,4,4,2,5,2,4,2,2,3,4,4,2,3,4,4,2,3,3,4,2,3,4,4,3,3,3.23076923076923,2,2,2,1, ,4,2,5, ,2,1,8,8,2,1,2,3,1, , ,1,1, ,2,Rowing, , , , ,15, , , , ,7,5,5,5,7,7,7,7,1,2,2,4,4,2,4,3,3,5,5,2,1,2,4,4,5,4,4,4,4,5,4,4,3,3,3,1,4,5,2,3,2,4,4,4,4,3,1,2,2,2,4,5,3,4,4,4,2,2,5,2,4,2,4,2,1,5,2.84615384615385,2,3,5,2,2,2,2,3,4,3,3,4,3,3,36.2777777777778,36.8888888888889,2,36.5833333333333,1,12.2222222222222,5,1,.549484734465785,-.249236496076666,UCSB
1997,4,4,2,2,3,3,4,2,3,2,2,1,1,1,2,1,2.77777777777778,0,4,3.33333333333333,58,2.88888888888889,.5,2.81818181818182,1,3,3,1,3,4,5,2,2,3,1,5,2,5,2,2,1,5,1,2,2,4,3,3,3,3,3,3,2,2,3,2,3,4,5,2,3,10:51:00,1.2,2,2,3,4,4,4,4,4,4,4,4,4,5,5,5,3,3,3,3,32,5.66666666666667,3.63636363636364,4,4,4,4,4,2,3,3,4,4,4,4,4,2,4,3,3,2,4,4,1,4,3,4,2,4,2,4,2,3,5,3,4,4,3.38461538461538,2,1,2,1, ,4,4,5, ,6,3,8,6,1, ,2,6,3,8,5,5,1, ,1, , , , , , , , , , ,5,7,6,6,5,5,5,7,4,1,3,2,5,4,3,5,5,2,4,1,3,3,4,2,5,5,5,5,4,4,4,4,1,3,2,4,1,2,5,1,4,3,4,5,5,4,4,2,3,2,4,3,3,2,2,4,4,4,4,1,4,4,3,4,2,2,2.53846153846154,3,3,3,2,2,2,2,3,2,3,3,5,2,3,36.6111111111111,36.8888888888889,2,36.75,1,10,5,1,-.532783070804211,-.249236496076666,UCSB
1997,2,4,2,2,1,2,2,4,2,2,3,2,2,2,2,2,3.22222222222222,0,4.88888888888889,3.77777777777778,65,2.83333333333333, ,2.36363636363636,1,5,3,3,3,3,3,3,5,2,2,3,3,3,3,3,3,6,2,3,3,5,3,2,3,3,2,2,3,2,2,2,3,3,5,2,3, ,2,2,0,4,5,5,5,5,5,5,4,5,5,4,3,4,4,4,4,4,21,6.16666666666667,3.36363636363636,4,5,4,4,4,2,2,2,4,2,4,3,4,3,4,4,4,4,4,4,2,2,2,2,2,3,1,3,2,2,4,2,3,3,2.38461538461538,2,2,2,1, ,4,4,5, ,8,2,8,8,1, ,2,1,3,1,4,1,1, ,1, , , , , , , , , , ,6,6,6,6,7,6,6,7,2,2,4,2,4,3,4,2,4,4,1,4,2,4,4,2,4,4,3,4,5,4,4,4,2,2,2,2,2,4,4,2,2,4,2,4,4,4,4,2,2,5,4,2,4,2,4,5,5,5,5,2,4,4,4,2,2,4,3.23076923076923,4,4,4,3,2,2,4,4,3,3,4,5,3,2,36.3333333333333,36.3888888888889,2,36.3611111111111,1,9.44444444444444,5,1,-.172027135714212,-.305785953169691,UCSB
1994,3,2,1,3,2,3,2,3,2,2,2,2,2,2,3,1,2.77777777777778,0,4.55555555555556,4,82,2.83333333333333, ,2.27272727272727,1,2,2,2,4,4,2,4,3,2,2,2,4,6,2,3,3,1,2,4,2,4,2,3,2,2,2,2,2,3,5,2,3,3,4,2,4,11:38:00,2,2,4,5,5,5,5,5,5,4,4,4,4,2,2,4,2,3,2,2,19,5.33333333333333,4.09090909090909,5,5,5,3,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,5,2,5,4,5,3,4,4,3,2,5,4,4,5,4,4,1,2,2,1, ,4,4,5, ,8,3,5,3,1, ,2,8,1, , ,1,1, ,2,choir,photography club, , , ,2,5, , , ,4,6,6,6,5,5,5,6,2,2,4,4,4,4,4,5,4,5,2,2,3,3,4,3,5,3,3,4,4,4,5,4,3,3,3,2,3,4,2,2,2,3,4,3,4,2,4,2,2,3,4,3,3,2,5,4,4,4,5,2,5,3,5,4,3,3,2.23076923076923,2,3,2,4,2,2,2,2,1,2,3,4,2,2,36.7777777777778,36.8888888888889,2,36.8333333333333,1,12.2222222222222,5,1,-.532783070804211,-.305785953169691,UCSB
